,회사명,거래소코드,회계년도,보통주식비율,외국인_주식분포비율
11437,(주)케이씨씨,2380,2011,43.57,16.76
11438,(주)케이씨씨,2380,2012,38.57,18.96
11439,(주)케이씨씨,2380,2013,38.55,20.71
11440,(주)케이씨씨,2380,2014,38.5,15.55
11441,(주)케이씨씨,2380,2015,38.82,16.95
11442,(주)케이씨씨,2380,2016,38.61,16.87
11443,(주)케이씨씨,2380,2017,38.78,19.84
11444,(주)케이씨씨,2380,2018,39.15,19.5
11445,(주)케이씨씨,2380,2019,39.36,19.76
11446,(주)케이씨씨,2380,2020,39.51,11.58
11447,(주)케이씨씨,2380,2021,39.51,12.14
11448,(주)케이씨씨건설,21320,2011,66.52,2.88
11449,(주)케이씨씨건설,21320,2012,66.52,2.83
11450,(주)케이씨씨건설,21320,2013,66.52,1.5
11451,(주)케이씨씨건설,21320,2014,66.02,0.81
11452,(주)케이씨씨건설,21320,2015,66.02,0.71
11453,(주)케이씨씨건설,21320,2016,66.02,1.79
11454,(주)케이씨씨건설,21320,2017,66.02,2.29
11455,(주)케이씨씨건설,21320,2018,66.54,5.09
11456,(주)케이씨씨건설,21320,2019,66.25,4.38
11457,(주)케이씨씨건설,21320,2020,66.28,4.49
11458,(주)케이씨씨건설,21320,2021,66.28,4.58
11459,(주)케이씨씨글라스,344820,2020,42.16,6.56
11460,(주)케이씨씨글라스,344820,2021,43.33,9.67
11461,(주)케이씨아이,36670,2011,50.17,0.08
11462,(주)케이씨아이,36670,2012,50.15,0.08
11463,(주)케이씨아이,36670,2013,55.23,0.6
11464,(주)케이씨아이,36670,2014,54.1,0.51
11465,(주)케이씨아이,36670,2015,50.22,1.3
11466,(주)케이씨아이,36670,2016,49.83,0.83
11467,(주)케이씨아이,36670,2017,47.37,0.48
11468,(주)케이씨아이,36670,2018,45.08,1.68
11469,(주)케이씨아이,36670,2019,45.08,2.73
11470,(주)케이씨아이,36670,2020,50.02,1.91
11471,(주)케이씨아이,36670,2021,50.02,1.14
11472,(주)케이씨에스,115500,2011,70.08,0.21
11473,(주)케이씨에스,115500,2012,70,0.23
11474,(주)케이씨에스,115500,2013,70,0.16
11475,(주)케이씨에스,115500,2014,70,0.15
11476,(주)케이씨에스,115500,2015,70,1.06
11477,(주)케이씨에스,115500,2016,70,0.47
11478,(주)케이씨에스,115500,2017,70,0.83
11479,(주)케이씨에스,115500,2018,70,1.33
11480,(주)케이씨에스,115500,2019,70,1.31
11481,(주)케이씨에스,115500,2020,70,0.88
11482,(주)케이씨에스,115500,2021,66.67,1.8
11483,(주)케이씨텍,281820,2017,47.07,14.15
11484,(주)케이씨텍,281820,2018,51.69,8.51
11485,(주)케이씨텍,281820,2019,51.27,12.49
11486,(주)케이씨텍,281820,2020,47.17,10.08
11487,(주)케이씨텍,281820,2021,50.42,10.52
11488,(주)케이씨티,89150,2011,63.3,0.39
11489,(주)케이씨티,89150,2012,63.3,0.22
11490,(주)케이씨티,89150,2013,63.3,0.37
11491,(주)케이씨티,89150,2014,63.3,1
11492,(주)케이씨티,89150,2015,63.3,0.55
11493,(주)케이씨티,89150,2016,63.3,1.03
11494,(주)케이씨티,89150,2017,63.3,0.82
11495,(주)케이씨티,89150,2018,63.3,0.92
11496,(주)케이씨티,89150,2019,63.3,2.6
11497,(주)케이씨티,89150,2020,63.3,1.91
11498,(주)케이씨티,89150,2021,57.49,0.35
11499,(주)케이씨티시,9070,2011,23.52,0.28
11500,(주)케이씨티시,9070,2012,23.41,0.16
11501,(주)케이씨티시,9070,2013,23.32,0.17
11502,(주)케이씨티시,9070,2014,23.32,0.14
11503,(주)케이씨티시,9070,2015,23.32,0.36
11504,(주)케이씨티시,9070,2016,23.32,0.22
11505,(주)케이씨티시,9070,2017,23.32,0.35
11506,(주)케이씨티시,9070,2018,23.32,0.92
11507,(주)케이씨티시,9070,2019,23.32,1.79
11508,(주)케이씨티시,9070,2020,23.32,1.79
11509,(주)케이씨티시,9070,2021,23.32,0.81
11510,(주)케이씨피드,25880,2011,32.46,13.48
11511,(주)케이씨피드,25880,2012,31.28,13.72
11512,(주)케이씨피드,25880,2013,30.87,12.85
11513,(주)케이씨피드,25880,2014,30.87,13.37
11514,(주)케이씨피드,25880,2015,30.87,13.94
11515,(주)케이씨피드,25880,2016,28.79,11.33
11516,(주)케이씨피드,25880,2017,27.82,11.07
11517,(주)케이씨피드,25880,2018,27.82,11.94
11518,(주)케이씨피드,25880,2019,27.82,13.24
11519,(주)케이씨피드,25880,2020,27.82,11.26
11520,(주)케이씨피드,25880,2021,27.03,12.75
11521,(주)케이아이엔엑스,93320,2011,41.79,0.22
11522,(주)케이아이엔엑스,93320,2012,41.3,0.45
11523,(주)케이아이엔엑스,93320,2013,41.8,1.68
11524,(주)케이아이엔엑스,93320,2014,42.1,1.58
11525,(주)케이아이엔엑스,93320,2015,42.4,1.56
11526,(주)케이아이엔엑스,93320,2016,42.4,4.34
11527,(주)케이아이엔엑스,93320,2017,42.4,6.04
11528,(주)케이아이엔엑스,93320,2018,42.4,7.97
11529,(주)케이아이엔엑스,93320,2019,41.5,9
11530,(주)케이아이엔엑스,93320,2020,39.8,34.53
11531,(주)케이아이엔엑스,93320,2021,39.87,22.5
11532,(주)케이에스에스해운,44450,2011,35.88,0
11533,(주)케이에스에스해운,44450,2012,31.76,0.19
11534,(주)케이에스에스해운,44450,2013,30.93,2.47
11535,(주)케이에스에스해운,44450,2014,29.21,0.76
11536,(주)케이에스에스해운,44450,2015,26.04,4.12
11537,(주)케이에스에스해운,44450,2016,31.05,4.15
11538,(주)케이에스에스해운,44450,2017,30.5,6.26
11539,(주)케이에스에스해운,44450,2018,30.66,5.7
11540,(주)케이에스에스해운,44450,2019,30.69,8.19
11541,(주)케이에스에스해운,44450,2020,30.25,7.9
11542,(주)케이에스에스해운,44450,2021,30.27,6.06
11543,(주)케이에스피,73010,2011,43.76,0.16
11544,(주)케이에스피,73010,2012,44.27,0
11545,(주)케이에스피,73010,2013,45.66,0
11546,(주)케이에스피,73010,2014,45.8,0.17
11547,(주)케이에스피,73010,2015,45.8,0.28
11548,(주)케이에스피,73010,2016,45.8,0.16
11549,(주)케이에스피,73010,2017,17.81,0.36
11550,(주)케이에스피,73010,2018,80.13,0.08
11551,(주)케이에스피,73010,2019,80.13,0.1
11552,(주)케이에스피,73010,2020,69.08,1.96
11553,(주)케이에스피,73010,2021,69.08,1.51
11554,(주)케이에이치바텍,60720,2011,32.1,10.96
11555,(주)케이에이치바텍,60720,2012,32.1,3.6
11556,(주)케이에이치바텍,60720,2013,30.25,4.16
11557,(주)케이에이치바텍,60720,2014,30.25,18.46
11558,(주)케이에이치바텍,60720,2015,30.44,7.91
11559,(주)케이에이치바텍,60720,2016,29.93,6.42
11560,(주)케이에이치바텍,60720,2017,28.07,3.81
11561,(주)케이에이치바텍,60720,2018,27.59,3.54
11562,(주)케이에이치바텍,60720,2019,24.84,3.44
11563,(주)케이에이치바텍,60720,2020,25.27,7.95
11564,(주)케이에이치바텍,60720,2021,25.27,13.95
11565,(주)케이에이치필룩스,33180,2011,45,0
11566,(주)케이에이치필룩스,33180,2012,45,0
11567,(주)케이에이치필룩스,33180,2013,45,0
11568,(주)케이에이치필룩스,33180,2014,45,2.06
11569,(주)케이에이치필룩스,33180,2015,45.02,1.37
11570,(주)케이에이치필룩스,33180,2016,16.66,3.06
11571,(주)케이에이치필룩스,33180,2017,15.44,1.92
11572,(주)케이에이치필룩스,33180,2018,23.81,3.66
11573,(주)케이에이치필룩스,33180,2019,19.94,8.23
11574,(주)케이에이치필룩스,33180,2020,18.38,9.23
11575,(주)케이에이치필룩스,33180,2021,19.01,10.12
11576,(주)케이엑스이노베이션,122450,2011,37.71,0.42
11577,(주)케이엑스이노베이션,122450,2012,37.01,1.1
11578,(주)케이엑스이노베이션,122450,2013,34.87,1.93
11579,(주)케이엑스이노베이션,122450,2014,34.85,2.21
11580,(주)케이엑스이노베이션,122450,2015,33.19,3.31
11581,(주)케이엑스이노베이션,122450,2016,32.47,1.95
11582,(주)케이엑스이노베이션,122450,2017,36.08,3.85
11583,(주)케이엑스이노베이션,122450,2018,34.46,3.98
11584,(주)케이엑스이노베이션,122450,2019,33.97,2.6
11585,(주)케이엑스이노베이션,122450,2020,35.73,1.12
11586,(주)케이엑스이노베이션,122450,2021,38.72,0.75
11587,(주)케이엑스하이텍,52900,2011,40.47,4.24
11588,(주)케이엑스하이텍,52900,2012,36.73,3.7
11589,(주)케이엑스하이텍,52900,2013,8.42,3.33
11590,(주)케이엑스하이텍,52900,2014,15.04,1.71
11591,(주)케이엑스하이텍,52900,2015,3.42,1.62
11592,(주)케이엑스하이텍,52900,2016,19.87,2.53
11593,(주)케이엑스하이텍,52900,2017,18.54,1.93
11594,(주)케이엑스하이텍,52900,2018,20.68,2.85
11595,(주)케이엑스하이텍,52900,2019,20.68,11.53
11596,(주)케이엑스하이텍,52900,2020,21.78,3.72
11597,(주)케이엑스하이텍,52900,2021,28.94,3.75
11598,(주)케이엔더블유,105330,2011,51.14,0.41
11599,(주)케이엔더블유,105330,2012,51.14,0
11600,(주)케이엔더블유,105330,2013,47.1,0.03
11601,(주)케이엔더블유,105330,2014,48.65,0.04
11602,(주)케이엔더블유,105330,2015,48.65,0.03
11603,(주)케이엔더블유,105330,2016,48.65,0.39
11604,(주)케이엔더블유,105330,2017,48.65,0.25
11605,(주)케이엔더블유,105330,2018,48.65,0.53
11606,(주)케이엔더블유,105330,2019,48.65,0.53
11607,(주)케이엔더블유,105330,2020,33.73,0.47
11608,(주)케이엔더블유,105330,2021,42.76,2.55
11609,(주)케이엔씨글로벌,68150,2011,11.11,6.43
11610,(주)케이엔씨글로벌,68150,2012,17.22,5.89
11611,(주)케이엔씨글로벌,68150,2013,22.15,5.01
11612,(주)케이엔씨글로벌,68150,2014,10.38,3.64
11613,(주)케이엔씨글로벌,68150,2015,1.47,2.58
11614,(주)케이엔엔,58400,2011,33.73,0
11615,(주)케이엔엔,58400,2012,34.82,0
11616,(주)케이엔엔,58400,2013,37.97,0
11617,(주)케이엔엔,58400,2014,39.33,0
11618,(주)케이엔엔,58400,2015,39.43,0
11619,(주)케이엔엔,58400,2016,39.36,0
11620,(주)케이엔엔,58400,2017,39.36,0
11621,(주)케이엔엔,58400,2018,39.46,0
11622,(주)케이엔엔,58400,2019,39.46,0
11623,(주)케이엔엔,58400,2020,39.46,0
11624,(주)케이엔엔,58400,2021,39.44,0
11625,(주)케이엔제이,272110,2011,0,0
11626,(주)케이엔제이,272110,2012,0,0
11627,(주)케이엔제이,272110,2013,0,0
11628,(주)케이엔제이,272110,2014,0,0
11629,(주)케이엔제이,272110,2015,0,0
11630,(주)케이엔제이,272110,2016,0,0
11631,(주)케이엔제이,272110,2017,0,0
11632,(주)케이엔제이,272110,2018,0,0
11633,(주)케이엔제이,272110,2019,30.04,0
11634,(주)케이엔제이,272110,2020,26.44,1.22
11635,(주)케이엔제이,272110,2021,28.01,1.67
11636,(주)케이엘넷,39420,2011,24.36,0.33
11637,(주)케이엘넷,39420,2012,24.36,0.29
11638,(주)케이엘넷,39420,2013,27.24,0.24
11639,(주)케이엘넷,39420,2014,27.43,0.22
11640,(주)케이엘넷,39420,2015,27.21,0.81
11641,(주)케이엘넷,39420,2016,25.78,2.73
11642,(주)케이엘넷,39420,2017,25.78,3.34
11643,(주)케이엘넷,39420,2018,26.36,3.38
11644,(주)케이엘넷,39420,2019,26.98,2.18
11645,(주)케이엘넷,39420,2020,28.1,1.4
11646,(주)케이엘넷,39420,2021,28.11,3.41
11647,(주)케이엠,83550,2011,34.78,1.64
11648,(주)케이엠,83550,2012,35.03,1.09
11649,(주)케이엠,83550,2013,33.14,0.7
11650,(주)케이엠,83550,2014,32.27,2.08
11651,(주)케이엠,83550,2015,31.2,3.82
11652,(주)케이엠,83550,2016,31.2,1.35
11653,(주)케이엠,83550,2017,33.18,3
11654,(주)케이엠,83550,2018,33.22,4.24
11655,(주)케이엠,83550,2019,32.42,3.49
11656,(주)케이엠,83550,2020,31.97,2.14
11657,(주)케이엠,83550,2021,31.53,1.23
11658,(주)케이엠더블유,32500,2011,40.01,0.22
11659,(주)케이엠더블유,32500,2012,40.01,0.29
11660,(주)케이엠더블유,32500,2013,39.75,2.81
11661,(주)케이엠더블유,32500,2014,39.75,0.43
11662,(주)케이엠더블유,32500,2015,39.88,0.72
11663,(주)케이엠더블유,32500,2016,40.67,0.7
11664,(주)케이엠더블유,32500,2017,40.67,2.36
11665,(주)케이엠더블유,32500,2018,36.74,2.62
11666,(주)케이엠더블유,32500,2019,35.48,11.32
11667,(주)케이엠더블유,32500,2020,35.48,9.04
11668,(주)케이엠더블유,32500,2021,35.48,4.17
11669,(주)케이옥션,102370,2011,0,0
11670,(주)케이옥션,102370,2012,0,0
11671,(주)케이옥션,102370,2013,0,0
11672,(주)케이옥션,102370,2014,0,0
11673,(주)케이옥션,102370,2015,0,0
11674,(주)케이옥션,102370,2016,0,0
11675,(주)케이옥션,102370,2017,0,0
11676,(주)케이옥션,102370,2018,0,0
11677,(주)케이옥션,102370,2019,0,0
11678,(주)케이옥션,102370,2020,0,0
11679,(주)케이옥션,102370,2021,63.8,0
11680,(주)케이이씨,92220,2011,41.53,3.39
11681,(주)케이이씨,92220,2012,39.48,18.26
11682,(주)케이이씨,92220,2013,38.04,3.94
11683,(주)케이이씨,92220,2014,38.04,4.62
11684,(주)케이이씨,92220,2015,38.04,4.94
11685,(주)케이이씨,92220,2016,37.47,5.98
11686,(주)케이이씨,92220,2017,35.05,3.92
11687,(주)케이이씨,92220,2018,34.53,5.47
11688,(주)케이이씨,92220,2019,36.91,6.27
11689,(주)케이이씨,92220,2020,36.85,3.53
11690,(주)케이이씨,92220,2021,34.53,2.57
11691,(주)케이지모빌리언스,46440,2011,43.53,3.58
11692,(주)케이지모빌리언스,46440,2012,46.16,4.01
11693,(주)케이지모빌리언스,46440,2013,46.28,3.97
11694,(주)케이지모빌리언스,46440,2014,45.58,10.5
11695,(주)케이지모빌리언스,46440,2015,47.67,6.41
11696,(주)케이지모빌리언스,46440,2016,47.67,5
11697,(주)케이지모빌리언스,46440,2017,48.26,4.7
11698,(주)케이지모빌리언스,46440,2018,48.01,4.83
11699,(주)케이지모빌리언스,46440,2019,48.12,4.48
11700,(주)케이지모빌리언스,46440,2020,50.72,3.07
11701,(주)케이지모빌리언스,46440,2021,50.72,6.1
11702,(주)케이지이니시스,35600,2011,44.15,15.28
11703,(주)케이지이니시스,35600,2012,44.84,1.94
11704,(주)케이지이니시스,35600,2013,44.84,17.09
11705,(주)케이지이니시스,35600,2014,44.36,10.77
11706,(주)케이지이니시스,35600,2015,42.83,3.97
11707,(주)케이지이니시스,35600,2016,42.87,4.47
11708,(주)케이지이니시스,35600,2017,45.31,10.44
11709,(주)케이지이니시스,35600,2018,41.01,16.47
11710,(주)케이지이니시스,35600,2019,41.03,17.58
11711,(주)케이지이니시스,35600,2020,41.03,17.96
11712,(주)케이지이니시스,35600,2021,41.03,13.84
11713,(주)케이티,30200,2011,8.57,48.31
11714,(주)케이티,30200,2012,6.81,48.03
11715,(주)케이티,30200,2013,8.92,40.07
11716,(주)케이티,30200,2014,8.22,45.3
11717,(주)케이티,30200,2015,7.33,48.91
11718,(주)케이티,30200,2016,10.34,49
11719,(주)케이티,30200,2017,10.94,49
11720,(주)케이티,30200,2018,12.19,49
11721,(주)케이티,30200,2019,12.58,47.1
11722,(주)케이티,30200,2020,11.68,43.8
11723,(주)케이티,30200,2021,12.68,43.72
11724,(주)케이티서브마린,60370,2011,36.9,0.01
11725,(주)케이티서브마린,60370,2012,36.9,0
11726,(주)케이티서브마린,60370,2013,36.9,2.52
11727,(주)케이티서브마린,60370,2014,37.05,10.49
11728,(주)케이티서브마린,60370,2015,37.09,1.35
11729,(주)케이티서브마린,60370,2016,36.92,2.83
11730,(주)케이티서브마린,60370,2017,36.9,2.76
11731,(주)케이티서브마린,60370,2018,36.9,2.92
11732,(주)케이티서브마린,60370,2019,36.9,2.62
11733,(주)케이티서브마린,60370,2020,36.9,1.22
11734,(주)케이티서브마린,60370,2021,36.9,1.73
11735,(주)케이티스카이라이프,53210,2011,50.31,9.02
11736,(주)케이티스카이라이프,53210,2012,50.15,10.75
11737,(주)케이티스카이라이프,53210,2013,50.1,17.4
11738,(주)케이티스카이라이프,53210,2014,50.1,11.71
11739,(주)케이티스카이라이프,53210,2015,49.99,18.52
11740,(주)케이티스카이라이프,53210,2016,49.99,18.23
11741,(주)케이티스카이라이프,53210,2017,50,16.04
11742,(주)케이티스카이라이프,53210,2018,49.99,16.14
11743,(주)케이티스카이라이프,53210,2019,50,14.73
11744,(주)케이티스카이라이프,53210,2020,50,16.14
11745,(주)케이티스카이라이프,53210,2021,50,14.96
11746,(주)케이티씨에스,58850,2011,17.63,2.6
11747,(주)케이티씨에스,58850,2012,17.83,2.68
11748,(주)케이티씨에스,58850,2013,17.82,12.37
11749,(주)케이티씨에스,58850,2014,30.37,13.19
11750,(주)케이티씨에스,58850,2015,30.36,6.47
11751,(주)케이티씨에스,58850,2016,30.31,5.9
11752,(주)케이티씨에스,58850,2017,30.34,6.64
11753,(주)케이티씨에스,58850,2018,30.34,10.31
11754,(주)케이티씨에스,58850,2019,30.37,9.5
11755,(주)케이티씨에스,58850,2020,30.34,7.54
11756,(주)케이티씨에스,58850,2021,30.33,9.96
11757,(주)케이티아이에스,58860,2011,18,0.19
11758,(주)케이티아이에스,58860,2012,17.81,0.48
11759,(주)케이티아이에스,58860,2013,17.86,12.21
11760,(주)케이티아이에스,58860,2014,29.36,9.1
11761,(주)케이티아이에스,58860,2015,29.37,2.86
11762,(주)케이티아이에스,58860,2016,29.34,4.16
11763,(주)케이티아이에스,58860,2017,29.32,4.94
11764,(주)케이티아이에스,58860,2018,29.31,6.49
11765,(주)케이티아이에스,58860,2019,29.34,6.08
11766,(주)케이티아이에스,58860,2020,29.38,4.63
11767,(주)케이티아이에스,58860,2021,29.32,5.11
11768,(주)케이티알파,36030,2011,66.05,1.15
11769,(주)케이티알파,36030,2012,66.21,1.2
11770,(주)케이티알파,36030,2013,67.1,1.26
11771,(주)케이티알파,36030,2014,67.14,2.53
11772,(주)케이티알파,36030,2015,67.13,2.44
11773,(주)케이티알파,36030,2016,67.13,2.72
11774,(주)케이티알파,36030,2017,67.31,1.67
11775,(주)케이티알파,36030,2018,67.28,1.67
11776,(주)케이티알파,36030,2019,67.33,2.6
11777,(주)케이티알파,36030,2020,67.2,2.73
11778,(주)케이티알파,36030,2021,73.11,1.19
11779,(주)케이티앤지,33780,2011,6.93,60.1
11780,(주)케이티앤지,33780,2012,6.93,58.64
11781,(주)케이티앤지,33780,2013,6.93,58.76
11782,(주)케이티앤지,33780,2014,6.93,55.13
11783,(주)케이티앤지,33780,2015,8.59,52.73
11784,(주)케이티앤지,33780,2016,8.71,53.49
11785,(주)케이티앤지,33780,2017,9.61,53.16
11786,(주)케이티앤지,33780,2018,9.95,51.82
11787,(주)케이티앤지,33780,2019,11.26,45.74
11788,(주)케이티앤지,33780,2020,11.52,40.07
11789,(주)케이티앤지,33780,2021,8.51,35.11
11790,(주)케이프,64820,2011,46.61,8.67
11791,(주)케이프,64820,2012,42.36,3.6
11792,(주)케이프,64820,2013,42.91,2.37
11793,(주)케이프,64820,2014,45.12,2.39
11794,(주)케이프,64820,2015,39.13,0.04
11795,(주)케이프,64820,2016,39.13,0.19
11796,(주)케이프,64820,2017,31.93,0.77
11797,(주)케이프,64820,2018,29.73,2.23
11798,(주)케이프,64820,2019,29.29,3.28
11799,(주)케이프,64820,2020,18.15,1.13
11800,(주)케이프,64820,2021,30.88,1.01
11801,(주)케이피에스,256940,2013,0,0
11802,(주)케이피에스,256940,2014,0,0
11803,(주)케이피에스,256940,2015,0,0
11804,(주)케이피에스,256940,2016,56.99,0
11805,(주)케이피에스,256940,2017,39.09,0.14
11806,(주)케이피에스,256940,2018,39.22,0.19
11807,(주)케이피에스,256940,2019,34.24,0.67
11808,(주)케이피에스,256940,2020,28.46,3.13
11809,(주)케이피에스,256940,2021,26.16,1.12
11810,(주)케이피에프,24880,2011,36.6,0
11811,(주)케이피에프,24880,2012,44.72,0.49
11812,(주)케이피에프,24880,2013,44.72,0.21
11813,(주)케이피에프,24880,2014,44.72,0.65
11814,(주)케이피에프,24880,2015,44.72,0.78
11815,(주)케이피에프,24880,2016,44.72,0.47
11816,(주)케이피에프,24880,2017,44.72,0.13
11817,(주)케이피에프,24880,2018,42.34,0.42
11818,(주)케이피에프,24880,2019,38.16,2.43
11819,(주)케이피에프,24880,2020,36.31,1.35
11820,(주)케이피에프,24880,2021,36.31,0.46
11821,(주)케이피엠테크,42040,2011,41.53,5.29
11822,(주)케이피엠테크,42040,2012,37.35,0.15
11823,(주)케이피엠테크,42040,2013,29.69,0.28
11824,(주)케이피엠테크,42040,2014,20.65,0.23
11825,(주)케이피엠테크,42040,2015,20.63,0.22
11826,(주)케이피엠테크,42040,2016,17.56,0.12
11827,(주)케이피엠테크,42040,2017,18.35,0.09
11828,(주)케이피엠테크,42040,2018,15.42,0
11829,(주)케이피엠테크,42040,2019,14.48,1.22
