,회사명,거래소코드,회계년도,상장일,자산,당기순이익(손실),미처분이익잉여금(결손금),총자본증가율,비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도
1557,(주)동방아그로,007590,2015,1977/06/29,170104382.0,5667437.0,117690740.0,5.36,2.01,6.41,2.83,1.05,-14.83,-24.73,-24.73,4.94,3.45,4.7,69.64,2.39,1835.94,31.81,359.26,193.73,106.69,37.84,29.51,0.0,229.73,73.77,18.43,142.3
1558,(주)동방아그로,007590,2016,1977/06/29,169820452.0,5859300.0,120997428.0,-0.17,11.33,-3.62,2.7,0.01,-27.94,2.97,2.97,5.07,3.46,4.71,71.75,2.47,1884.67,34.49,380.57,191.09,99.0,34.0,26.15,0.0,109.99,75.85,18.92,143.12
1559,(주)동방아그로,007590,2017,1977/06/29,179887095.0,5936495.0,124033229.0,5.93,-1.69,8.57,2.39,3.8,9.4,0.84,0.84,4.92,3.38,4.63,70.93,2.62,1929.01,33.12,343.96,164.78,125.54,38.64,30.68,0.0,154.95,73.28,19.36,146.41
1560,(주)동방아그로,007590,2018,1977/06/29,185736751.0,6094914.0,127227450.0,3.25,38.51,-7.81,2.5,0.72,2.63,3.59,3.59,5.08,3.37,4.69,71.18,2.52,1976.48,44.74,456.98,226.18,168.89,39.65,20.77,0.0,127.52,72.73,19.84,149.38
1561,(주)동방아그로,007590,2019,1977/06/29,194004604.0,6386274.0,130713030.0,4.45,0.78,6.18,3.11,2.92,14.18,5.0,5.0,5.19,3.41,4.79,71.21,2.76,2031.02,43.73,429.7,207.2,141.85,41.46,22.74,0.96,20.22,71.55,20.39,151.84
1562,(주)동방아그로,007590,2020,1977/06/29,196027049.0,6692788.0,133048581.0,1.04,-4.93,3.72,3.39,3.91,19.79,4.32,11.75,5.2,3.45,4.84,71.36,2.2,2078.49,40.21,416.89,203.23,147.25,38.25,23.52,2.4,24.46,72.47,20.86,147.6
1563,(주)동방아그로,007590,2021,1977/06/29,204466926.0,6977390.0,135782465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23,3.43,4.77,72.05,2.26,2131.0,34.11,339.75,174.24,123.73,38.98,30.87,0.77,105.25,71.23,21.39,149.38
1564,(주)동서,026960,2011,1996/05/22,951454800.0,90706393.0,118514012.0,9.81,40.07,-22.23,8.21,15.19,2.77,-22.12,-24.8,22.52,10.98,12.22,82.2,0.3,5461.49,74.21,493.51,443.74,85.93,13.15,7.89,0.0,999999999.0,86.91,55.5,92.36
1565,(주)동서,026960,2012,1996/05/22,1026959381.0,97380099.0,96658383.0,7.94,-13.45,48.69,9.86,3.73,-2.26,25.82,25.87,27.29,12.68,14.1,81.78,0.41,2976.53,58.44,893.49,844.61,218.92,11.11,5.89,0.0,63452.26,87.21,30.27,123.45
1566,(주)동서,026960,2013,1996/05/22,1112784981.0,95998377.0,96132620.0,8.36,6.17,10.79,8.59,2.32,-0.73,1.02,2.67,26.89,11.82,13.04,81.43,0.53,1882.79,57.13,964.78,917.36,174.81,10.86,5.57,0.0,999999999.0,85.81,19.16,132.22
1567,(주)동서,026960,2014,1996/05/22,1175763189.0,98911924.0,98213128.0,5.66,3.51,7.94,6.94,6.86,6.25,3.1,-0.32,26.06,11.45,12.48,81.52,0.57,2020.21,55.26,1384.59,1321.02,126.16,9.45,3.91,0.0,999999999.0,87.21,20.57,131.34
1568,(주)동서,026960,2015,1996/05/22,1256369403.0,93307750.0,93909069.0,6.86,6.16,7.57,6.07,1.34,-9.8,-4.65,0.46,24.53,10.28,11.18,82.53,0.6,2148.8,55.28,1220.25,1161.33,70.76,10.2,4.5,0.0,57058.87,86.86,21.89,138.85
1569,(주)동서,026960,2016,2016/07/15,1327035012.0,119036898.0,225042801.0,5.62,4.29,6.97,4.97,0.86,-6.63,-2.1,-1.2,23.81,9.47,10.37,83.24,0.45,2260.47,54.88,1108.9,1050.47,51.09,10.83,5.04,0.0,999999999.0,86.55,23.04,145.95
1570,(주)동서,026960,2017,2016/07/15,1387720936.0,122250562.0,123006111.0,4.57,5.42,3.74,3.79,8.81,4.54,2.78,-4.32,22.55,9.29,10.21,83.08,0.43,2366.99,55.66,1067.14,1001.83,55.17,11.49,5.23,0.0,6292.7,86.79,24.16,141.14
1571,(주)동서,026960,2018,2016/07/15,1432202480.0,116652664.0,115444054.0,3.21,3.86,2.55,3.59,0.79,-9.35,-4.7,0.54,21.36,8.54,9.39,83.97,0.29,2467.08,55.77,1218.39,1145.6,46.62,11.01,4.53,0.0,1737.39,87.7,25.2,142.33
1572,(주)동서,026960,2019,2016/07/15,1478277016.0,136936403.0,135804379.0,3.22,4.02,2.41,5.84,-10.88,-10.98,17.45,19.49,27.98,9.66,10.53,83.31,0.31,2615.15,55.36,1305.96,1248.06,41.22,9.34,4.13,0.07,643.0,89.14,26.43,162.1
1573,(주)동서,026960,2020,2016/07/15,1525770284.0,116866234.0,116607678.0,3.21,2.92,3.52,3.29,-1.83,17.27,-14.54,-18.84,24.46,8.03,8.61,83.33,0.18,2703.56,55.13,1351.61,1279.66,39.53,9.2,4.0,0.05,1128.52,89.33,27.34,163.63
1574,(주)동서,026960,2021,2016/07/15,1582577880.0,113354764.0,116207669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51,7.28,7.91,85.24,0.26,2807.58,55.37,1329.83,1247.41,34.98,9.25,4.05,0.13,795.43,89.37,28.37,155.13
1575,(주)동성케미컬,102260,2011,2008/06/23,588354239.0,354521.0,15034361.0,-1.31,-1.1,-1.66,-0.73,8.48,-28.26,-130.97,-126.13,0.36,0.36,-1.1,86.53,0.02,573.07,145.32,94.15,68.93,19.81,133.66,93.83,79.99,1.8,38.89,9.49,84.47
1576,(주)동성케미컬,102260,2012,2008/06/23,724028327.0,10364186.0,25275834.0,23.06,9.5,45.36,14.37,12.35,79.12,0.0,0.0,4.62,4.6,8.58,83.61,0.03,576.43,130.69,101.29,61.94,10.62,136.15,104.11,91.78,3.67,38.71,10.22,89.96
1577,(주)동성케미컬,102260,2013,2008/06/23,735574617.0,6707809.0,39152311.0,1.59,-7.04,12.29,5.82,25.9,-0.42,-95.96,-85.82,2.19,2.47,0.32,85.78,0.06,459.33,110.62,102.73,72.22,17.79,118.44,104.96,69.72,3.49,41.16,8.63,77.71
1578,(주)동성케미컬,102260,2014,2008/06/23,809156027.0,-2592846.0,32574930.0,10.0,19.92,-0.17,4.0,9.96,13.87,1115.91,511.09,3.21,3.77,3.66,85.36,0.03,466.43,118.08,116.53,81.59,14.14,113.88,82.21,65.82,4.95,42.55,9.51,77.91
1579,(주)동성케미컬,102260,2015,2008/06/23,801695229.0,3060309.0,43095460.0,-0.92,1.14,-3.46,31.23,-3.78,33.3,178.59,59.44,5.0,5.41,8.65,82.43,0.04,521.67,113.37,119.87,80.0,13.74,101.18,73.25,60.67,9.13,46.06,8.13,80.25
1580,(주)동성케미컬,102260,2016,2008/06/23,872052701.0,16605281.0,50017817.0,8.78,4.05,14.88,10.88,-2.1,-2.47,84.69,91.03,6.21,6.33,13.34,81.73,0.03,583.85,106.68,120.5,86.4,15.15,97.9,75.7,54.16,10.75,47.1,9.04,87.75
1581,(주)동성케미컬,102260,2017,2008/06/23,854657421.0,28358771.0,68511825.0,-1.99,4.47,-9.55,0.12,-3.0,-94.38,-73.81,-79.02,-0.72,-0.69,3.32,88.87,0.03,580.94,117.53,114.48,88.38,18.53,104.56,76.01,63.12,0.59,45.19,8.5,87.41
1582,(주)동성케미컬,102260,2018,2008/06/23,808116611.0,-685445.0,59525198.0,-5.45,-3.39,-8.23,-4.33,-1.72,112.82,-132.81,-155.17,-0.59,-0.58,-1.11,88.31,0.07,552.78,118.41,100.78,70.77,14.18,101.69,82.63,58.58,1.09,45.67,8.12,87.14
1583,(주)동성케미컬,102260,2019,2008/06/23,850518403.0,-2846432.0,48135716.0,5.25,-2.92,16.85,-0.4,4.52,566.34,0.0,0.0,2.94,3.02,2.0,82.59,0.05,550.28,110.08,129.09,85.21,26.25,103.26,72.18,58.98,6.51,45.48,8.51,90.45
1584,(주)동성케미컬,102260,2020,2008/06/23,797944147.0,-494764.0,36637818.0,-6.18,-2.7,-10.3,-1.79,3.8,18.04,18.43,9.25,4.22,4.51,2.39,81.5,0.0,538.9,104.91,115.66,75.49,24.0,86.78,70.78,41.5,7.21,48.58,8.81,79.46
1585,(주)동성케미컬,102260,2021,2008/06/23,818795753.0,14663319.0,81046782.0,2.61,-5.3,12.75,25.35,4.98,-25.92,168.43,284.61,4.58,5.24,5.75,85.19,0.0,601.08,92.88,124.61,74.05,18.91,79.17,69.25,34.42,8.45,49.94,8.23,78.0
1586,(주)동성하이켐,013450,2011,1999/06/11,,9610042.0,17199940.0,,,,,,,,,,,,,,,,,,,,,,,,,
1587,(주)동성하이켐,013450,2012,1999/06/11,,10911476.0,11649441.0,,,,,,,,,,,,,,,,,,,,,,,,,
1588,(주)동성하이켐,013450,2013,1999/06/11,,10770319.0,11534426.0,,,,,,,,,,,,,,,,,,,,,,,,,
1589,(주)동성하이켐,013450,2014,1999/06/11,,5993614.0,7199048.0,,,,,,,,,,,,,,,,,,,,,,,,,
1590,(주)동성화인텍,033500,2011,1997/12/19,,-9318578.0,8760167.0,,,,,,,,,,,,,,,,,,,,,,,,,
1591,(주)동성화인텍,033500,2012,1997/12/19,,10139584.0,17979839.0,,,,,,,,,,,,,,,,,,,,,,,,,
1592,(주)동성화인텍,033500,2013,1997/12/19,,9794488.0,27696033.0,,,,,,,,,,,,,,,,,,,,,,,,,
1593,(주)동성화인텍,033500,2014,1997/12/19,,23502122.0,48792669.0,,,,,,,,,,,,,,,,,,,,,,,,,
1594,(주)동성화인텍,033500,2015,1997/12/19,282443447.0,14163044.0,58839685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,5.01,12.49,87.61,0.01,740.12,121.02,131.8,67.29,4.81,149.26,97.3,98.46,6.46,36.22,7.4,78.63
1595,(주)동성화인텍,033500,2016,1997/12/19,280043161.0,12406947.0,67512092.0,-0.85,-3.35,1.51,5.55,-3.49,-34.7,-31.03,-29.59,2.59,3.08,8.38,86.83,0.01,785.61,111.88,123.9,73.71,2.68,136.4,100.51,89.55,5.1,38.37,7.77,81.08
1596,(주)동성화인텍,033500,2017,1997/12/19,223987030.0,-38801603.0,25654078.0,-20.02,-5.37,-33.17,-27.81,-31.05,-288.85,-417.12,-405.68,-13.94,-12.78,-30.05,101.14,0.01,544.93,149.05,112.83,79.56,16.35,166.21,103.83,124.33,-8.98,32.65,5.29,93.61
1597,(주)동성화인텍,033500,2018,1997/12/19,205083922.0,-3706524.0,21884617.0,-8.44,-3.15,-15.16,-14.36,-18.55,0.0,0.0,0.0,-5.34,-4.68,-15.26,93.1,0.09,455.25,164.27,71.81,33.38,12.57,177.38,157.51,116.79,-2.75,30.68,4.55,104.81
1598,(주)동성화인텍,033500,2019,1997/12/19,263075386.0,17534141.0,38360184.0,28.28,-1.44,71.44,28.34,34.63,0.0,0.0,0.0,6.66,7.21,19.99,79.89,0.01,606.87,126.15,135.74,62.23,21.84,177.23,111.31,111.94,7.3,31.88,6.07,101.38
1599,(주)동성화인텍,033500,2020,1997/12/19,246497850.0,20790001.0,52249488.0,-6.3,-1.04,-10.69,15.68,53.19,18.71,26.07,39.4,5.48,8.35,20.79,81.7,0.0,735.23,107.92,102.53,43.09,18.97,124.56,113.76,56.45,6.45,41.99,7.35,62.02
1600,(주)동성화인텍,033500,2021,1997/12/19,294813152.0,23060622.0,65049389.0,19.6,-1.79,39.39,29.4,-5.91,-5.62,24.37,13.03,7.25,9.78,21.02,83.87,0.0,910.26,81.9,132.1,60.45,17.16,107.55,95.12,47.23,9.84,45.8,9.1,79.25
1601,(주)동성화학,005190,2011,1988/07/01,,4201582.0,29945396.0,,,,,,,,,,,,,,,,,,,,,,,,,
1602,(주)동성화학,005190,2012,1988/07/01,,4327200.0,33248154.0,,,,,,,,,,,,,,,,,,,,,,,,,
1603,(주)동성화학,005190,2013,1988/07/01,135279424.0,3343641.0,34942094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,3.7,5.83,85.84,0.0,1338.95,92.59,128.97,99.25,25.24,78.56,66.66,32.78,3.58,52.26,13.94,88.81
1604,(주)동성화학,005190,2014,1988/07/01,141605832.0,97545.0,34254695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,2.22,2.7,83.94,0.0,1363.43,96.97,182.38,134.3,23.21,82.91,47.12,37.73,5.66,51.1,14.26,79.3
1605,(주)동성화학,005190,2015,1988/07/01,158795642.0,5361336.0,38541184.0,12.14,5.96,19.11,17.62,2.68,214.44,382.37,291.93,6.55,7.88,11.96,76.51,0.0,1532.67,86.94,138.87,103.99,31.17,73.55,62.37,35.57,24.88,54.26,16.11,85.36
1606,(주)동성화학,005190,2016,1988/07/01,197245264.0,11916046.0,48515848.0,24.21,3.57,44.94,15.37,-2.2,-3.68,39.65,45.08,8.63,8.57,14.35,75.83,0.0,1752.8,74.13,148.3,116.08,21.95,77.47,69.68,35.02,20.38,54.17,19.42,109.25
1607,(주)동성화학,005190,2017,1988/07/01,190153062.0,3059632.0,48715373.0,-3.6,-4.19,-3.17,1.01,15.53,-59.9,-61.45,-77.67,2.48,2.62,5.14,84.29,0.0,1760.91,71.52,158.74,124.75,24.35,72.29,63.48,26.96,7.37,55.76,19.17,91.09
1608,(주)동성화학,005190,2018,1988/07/01,184070835.0,5845647.0,52498040.0,-3.2,-7.28,-0.3,3.97,-6.3,-17.42,12.18,79.91,2.8,2.87,5.62,84.53,0.0,1833.86,64.83,180.97,146.11,30.48,63.05,54.27,22.51,6.8,58.98,19.63,95.2
1609,(주)동성화학,005190,2019,1988/07/01,188579387.0,11410476.0,61196349.0,2.45,-1.69,5.18,10.84,5.03,273.25,127.85,151.05,6.75,7.28,11.92,73.96,0.0,2041.17,58.14,216.42,179.7,76.34,52.39,43.55,10.17,32.02,63.32,21.59,92.3
1610,(주)동성화학,005190,2020,1988/07/01,188129008.0,16937699.0,74852519.0,-0.24,-8.26,4.71,12.86,-9.24,8.01,66.02,44.7,15.44,14.95,17.69,71.35,0.0,2352.93,46.83,346.87,284.63,113.6,33.48,24.98,0.05,79.87,73.77,25.09,98.96
1611,(주)동아엘텍,088130,2011,2007/01/03,67896209.0,3821605.0,30527891.0,-1.26,21.69,-9.49,8.07,12.34,-30.24,-29.14,-38.21,8.94,8.4,10.99,74.21,0.0,1311.96,42.68,456.38,444.36,103.13,31.2,19.39,8.34,22.14,71.38,14.69,94.53
1612,(주)동아엘텍,088130,2012,2007/01/03,89876748.0,628438.0,30810044.0,32.37,21.14,37.79,10.5,4.87,-9.79,-22.76,-4.59,8.04,6.86,7.76,75.93,0.0,1386.02,45.92,445.13,441.07,178.6,54.24,24.33,24.05,12.46,61.0,15.82,117.01
1613,(주)동아엘텍,088130,2013,2007/01/03,125725138.0,6125432.0,36557177.0,39.89,23.86,46.68,25.52,35.34,116.78,110.81,103.59,9.86,8.34,13.83,71.98,0.0,1522.4,45.96,217.31,214.6,113.04,74.35,59.08,38.65,11.13,54.87,17.08,125.06
1614,(주)동아엘텍,088130,2014,2007/01/03,135607076.0,6660695.0,42264147.0,7.86,40.01,-3.65,8.8,30.57,-11.94,-13.52,-18.49,5.93,5.41,10.29,76.21,0.0,1590.08,59.61,234.61,230.33,72.4,74.2,48.84,33.26,10.14,55.24,17.68,103.13
1615,(주)동아엘텍,088130,2015,2007/01/03,125955283.0,12495481.0,53729372.0,-7.12,7.26,-14.6,26.19,0.57,21.68,37.36,43.9,6.78,6.21,11.99,73.25,0.0,1527.51,52.43,277.8,270.35,154.82,32.68,28.89,14.96,15.95,72.56,16.39,95.25
1616,(주)동아엘텍,088130,2016,2007/01/03,201591557.0,9854721.0,61993987.0,60.05,1.42,98.36,25.98,80.56,159.49,158.03,153.31,14.65,19.33,24.54,72.7,0.0,1940.9,40.38,216.73,212.46,85.27,61.27,55.78,13.89,91.56,60.25,21.79,88.22
1617,(주)동아엘텍,088130,2017,2007/01/03,246934067.0,18797358.0,79383066.0,22.49,21.49,22.83,32.93,15.89,-18.17,-53.01,-52.35,6.01,6.71,8.88,76.91,0.0,2605.03,31.63,390.2,381.06,203.66,27.35,24.53,1.18,97.43,77.19,34.19,94.31
1618,(주)동아엘텍,088130,2018,2007/01/03,271270330.0,14032066.0,86725303.0,9.86,19.96,6.52,4.61,1.2,-9.29,47.08,43.35,7.72,7.55,11.19,80.07,0.0,2716.9,37.59,286.47,238.8,95.41,38.6,35.26,3.63,339.56,70.71,34.41,98.32
1619,(주)동아엘텍,088130,2019,2007/01/03,267605758.0,10536780.0,93373686.0,-1.35,18.41,-8.7,6.05,-19.95,-20.61,-30.29,-26.71,7.53,5.67,7.4,74.66,0.0,2855.7,41.67,341.28,311.54,154.42,28.02,25.3,0.94,151.86,76.03,36.49,114.98
1620,(주)동아엘텍,088130,2020,2007/01/03,262047643.0,6118388.0,97902471.0,-2.08,0.82,-3.48,3.11,-20.17,-30.58,-20.08,-21.33,6.53,3.99,5.66,77.64,0.0,3037.12,41.6,377.01,328.95,84.54,24.13,21.89,0.56,222.81,80.34,37.76,139.12
1621,(주)동아엘텍,088130,2021,2007/01/03,261961490.0,6718714.0,103241648.0,-0.03,9.86,-5.02,1.77,7.21,-59.29,0.0,-53.7,-0.22,-0.15,2.48,78.64,0.0,3091.15,46.02,345.64,283.29,94.59,24.95,22.84,0.79,139.96,79.81,37.5,128.27
1622,(주)동아지질,028100,2011,2009/06/12,202921027.0,6122169.0,13768083.0,-6.62,-16.22,-1.96,3.0,-22.15,-78.49,-61.6,-67.5,2.7,3.26,5.49,95.1,0.05,2153.38,47.03,199.91,197.61,20.6,60.38,56.7,12.59,9.15,61.02,21.53,75.01
1623,(주)동아지질,028100,2012,2009/06/12,226247530.0,8641366.0,12109214.0,11.5,-1.37,16.83,5.62,11.63,109.41,15.08,60.4,2.78,3.67,6.06,93.74,0.0,2277.02,43.92,199.06,197.18,57.08,69.31,62.99,16.86,13.09,57.87,22.77,76.59
1624,(주)동아지질,028100,2013,2009/06/12,225300799.0,2985775.0,5535015.0,-0.42,-1.66,0.02,-0.57,16.44,-56.58,-73.3,-84.36,0.63,0.92,1.58,96.67,0.0,2263.74,43.44,201.79,197.54,57.11,69.56,62.5,26.45,3.14,57.78,22.64,64.43
1625,(주)동아지질,028100,2014,2009/06/12,232681244.0,3810409.0,5223120.0,3.28,11.52,0.44,2.17,-7.36,-28.89,102.79,242.29,1.38,1.84,3.18,96.29,0.0,2313.92,47.43,175.87,172.33,57.63,71.47,70.53,24.84,1.96,57.16,23.13,71.53
1626,(주)동아지질,028100,2015,2009/06/12,259436782.0,4570284.0,5493642.0,11.5,27.96,5.21,1.93,-2.94,34.41,7.14,-2.54,1.52,1.83,3.33,96.21,0.0,2359.57,59.51,155.27,151.25,48.13,87.47,82.41,29.79,3.36,52.3,23.6,84.27
1627,(주)동아지질,028100,2016,2009/06/12,298869765.0,10267455.0,10719592.0,15.2,10.12,17.56,7.98,8.93,214.84,148.96,174.8,3.52,4.07,7.9,93.5,0.01,2551.68,60.69,145.91,143.89,52.24,100.01,95.48,30.82,15.5,49.09,25.52,89.09
1628,(주)동아지질,028100,2017,2009/06/12,257634756.0,14139556.0,14381559.0,-13.8,-9.15,-15.82,4.55,5.12,62.28,50.37,-30.39,5.03,6.15,11.19,90.68,0.0,2670.04,52.74,175.83,172.16,78.82,64.9,63.79,19.81,21.39,59.59,26.7,72.15
1629,(주)동아지질,028100,2018,2009/06/12,284762190.0,21418950.0,21231173.0,10.53,-9.75,20.07,11.87,6.18,28.2,9.56,144.75,5.19,6.9,11.32,88.8,0.0,2992.47,42.55,193.0,191.27,76.0,62.94,62.38,13.46,31.14,60.42,29.92,69.46
1630,(주)동아지질,028100,2019,2009/06/12,322274034.0,18272961.0,18594146.0,13.17,40.5,3.51,10.94,5.59,-12.09,1.64,-6.81,5.0,6.27,10.33,91.19,0.0,3325.04,53.89,172.02,168.71,75.67,66.22,65.3,32.78,16.69,59.32,33.25,79.88
1631,(주)동아지질,028100,2020,2009/06/12,334840487.0,2362615.0,4583813.0,3.9,-12.4,11.72,-1.21,-17.39,-85.87,-89.26,-100.4,0.65,0.62,1.06,95.97,0.0,3284.28,47.79,178.95,175.28,88.47,74.82,70.99,43.51,1.71,56.4,32.84,101.2
1632,(주)동아지질,028100,2021,2009/06/12,350828019.0,4964356.0,9679183.0,4.77,21.49,-1.51,6.7,-8.0,24.35,127.68,0.0,1.62,1.37,2.35,94.73,0.0,3507.32,54.41,165.23,162.26,87.3,71.64,70.96,40.95,4.23,57.49,35.08,115.24
1633,(주)동양,001520,2011,1976/06/25,3633466665.0,-56275130.0,-578322770.0,7.77,4.12,25.45,0.0,50.57,0.0,0.0,0.0,-6.29,-2.68,-176.04,86.98,0.23,152.77,753.23,35.4,27.88,4.8,927.33,774.25,753.59,-0.13,7.84,2.23,206.74
1634,(주)동양,001520,2012,1976/06/25,3401374248.0,8921332.0,8934141.0,-6.39,-6.16,-6.99,-48.95,14.58,0.0,0.0,0.0,-8.4,-4.08,-67.69,80.75,0.52,51.56,1065.51,36.47,27.86,3.94,1349.75,1053.51,1129.01,0.34,4.87,1.3,170.96
1635,(주)동양,001520,2014,1976/06/25,830447598.0,636754782.0,-88526831.0,-26.16,9.26,-52.66,0.0,-32.84,0.0,0.0,0.0,165.79,64.65,0.0,85.76,0.0,268.66,140.27,100.85,84.11,16.97,121.48,80.53,1.28,0.48,38.39,2.7,142.03
1636,(주)동양,001520,2015,1976/06/25,1184189631.0,637182387.0,547953324.0,42.6,-37.83,181.5,156.76,3.0,45.31,-2.29,-13.16,154.66,60.29,93.41,82.48,0.01,711.58,34.06,485.4,454.73,141.84,23.36,18.4,0.21,2.07,71.86,7.11,277.25
1637,(주)동양,001520,2016,1976/06/25,1004693583.0,12055346.0,341413000.0,-15.16,15.32,-26.78,-10.14,12.03,-78.22,-96.09,-95.38,5.56,2.23,2.67,87.79,0.04,711.84,43.71,522.26,479.67,24.68,16.46,13.93,0.23,20.89,84.91,7.12,206.92
1638,(주)동양,001520,2017,1976/06/25,980377628.0,17057024.0,345821601.0,-2.42,27.2,-20.22,-1.22,9.82,-11.14,-33.09,-56.25,3.27,1.59,1.9,88.31,0.19,712.81,56.32,448.52,389.06,14.26,15.12,13.11,0.22,16.77,87.08,7.12,160.02
1639,(주)동양,001520,2018,1976/06/25,977551540.0,17351742.0,347233000.0,-0.29,17.87,-17.68,-2.04,9.66,-89.45,-79.63,-103.86,0.59,0.32,0.39,88.96,0.34,701.86,67.78,335.27,271.7,21.59,17.2,14.74,0.29,2.17,85.97,7.01,129.12
1640,(주)동양,001520,2019,1976/06/25,1017398588.0,-16945159.0,316282000.0,4.08,11.29,-5.82,-1.57,1.76,-2905.32,-111.74,0.0,-0.42,-0.23,-0.05,90.77,0.32,692.83,76.81,237.06,189.89,6.28,24.2,19.99,4.34,-21.49,81.36,6.91,128.73
1641,(주)동양,001520,2020,1976/06/25,996760196.0,-18057347.0,290946000.0,-2.03,2.43,-9.25,-4.17,11.88,0.0,0.0,0.0,-4.79,-2.87,-2.92,89.37,0.21,667.06,82.66,195.13,155.94,32.52,27.86,23.16,6.7,-11.86,79.42,6.6,108.4
1642,(주)동양,001520,2021,1976/06/25,1007233610.0,9553155.0,294130000.0,1.05,-7.9,17.43,1.33,15.99,0.0,0.0,0.0,1.61,1.12,2.04,88.5,0.18,675.83,75.7,221.34,182.73,42.6,28.47,23.84,6.55,4.82,79.03,6.64,102.51
1643,(주)동양건설산업,005900,2011,1974/08/26,688187253.0,-218690472.0,-186942872.0,-50.28,-58.12,-47.54,-82.61,-52.01,0.0,0.0,-1885.79,-40.16,-19.93,-146.12,102.46,0.06,102.49,427.86,97.65,92.11,4.67,1863.03,1572.16,719.41,-5.29,2.19,0.75,108.52
1644,(주)동양건설산업,005900,2012,1974/08/26,478489314.0,-123179001.0,-309840241.0,-30.47,13.3,-42.67,18.05,-46.09,0.0,0.0,0.0,-45.09,-21.43,-282.71,106.78,0.03,4.38,404.79,176.93,157.54,4.54,1039.71,415.37,219.17,-2.79,-0.8,-0.08,114.01
1645,(주)동양고속,084670,2011,2005/07/25,290833249.0,5372495.0,39593465.0,31.03,36.63,19.02,-0.2,47.16,-98.51,0.0,-81.27,-0.95,-0.75,0.65,85.71,0.16,710.04,154.95,78.59,75.7,13.76,117.97,80.19,79.87,0.07,41.32,9.06,78.77
1646,(주)동양고속,084670,2012,2005/07/25,209135730.0,4192961.0,40048518.0,-28.09,-11.69,-68.42,3.75,-43.16,2912.47,0.0,102.01,5.95,2.75,6.28,83.49,0.01,740.42,163.22,32.17,31.58,22.28,86.95,73.8,62.56,2.32,47.15,7.44,92.03
1647,(주)동양고속,084670,2013,2005/07/25,214756370.0,8769567.0,44837467.0,2.69,6.25,-21.79,2.95,10.09,-11.58,2.36,-11.38,5.35,3.21,6.22,84.16,0.0,765.23,168.65,34.65,33.9,12.06,86.71,52.12,56.47,2.57,47.39,7.67,87.92
1648,(주)동양고속,084670,2014,2005/07/25,224095138.0,11577308.0,53218401.0,4.35,0.81,37.41,7.69,7.22,78.36,66.61,70.19,8.57,5.33,9.84,78.73,0.01,831.76,157.95,48.7,46.39,25.42,81.0,47.33,52.72,6.01,49.33,8.34,90.51
1649,(주)동양고속,084670,2015,2005/07/25,240378400.0,8634171.0,57686458.0,7.27,0.1,56.36,5.97,-0.38,-28.01,34.91,-7.01,11.63,6.8,12.43,81.41,0.28,887.39,148.96,63.43,48.55,27.1,82.91,53.53,50.54,5.39,49.16,8.91,106.15
1650,(주)동양고속,084670,2016,2005/07/25,237926437.0,13187826.0,64778247.0,-1.02,-1.38,0.57,-3.73,14.56,20.25,-55.62,-54.25,4.49,2.92,5.46,79.98,0.02,889.53,152.61,70.18,54.72,26.08,88.09,50.55,54.48,7.92,49.77,8.93,85.81
1651,(주)동양고속,084670,2017,2005/07/25,211678292.0,4282267.0,61038944.0,-11.03,-7.26,-27.25,-2.57,-8.78,-67.02,-124.92,-26.22,-1.25,-0.79,-1.41,84.76,0.01,827.93,145.27,52.46,49.07,13.97,71.76,50.49,44.34,2.68,54.04,8.31,81.37
1652,(주)동양고속,084670,2018,2005/07/25,195948851.0,1594814.0,48814326.0,-7.43,-10.44,9.09,-8.59,-6.77,-48.64,0.0,-72.83,1.03,0.67,1.17,89.12,0.01,584.36,142.29,59.86,57.71,13.37,73.9,52.79,40.64,2.03,50.79,5.87,73.11
1653,(주)동양고속,084670,2019,2005/07/25,186827240.0,29751395.0,68392574.0,-4.66,-1.12,-20.59,17.4,6.2,231.59,2274.82,3048.04,23.31,17.11,26.85,85.8,0.02,715.05,119.93,87.71,85.5,59.91,41.32,24.39,12.26,7.01,65.13,7.17,72.98
1654,(주)동양고속,084670,2020,2005/07/25,167885900.0,-16394937.0,43030404.0,-10.14,0.05,-67.27,-19.07,-40.53,0.0,0.0,-156.77,-19.64,-9.25,-13.74,114.43,0.0,572.8,148.19,22.18,19.98,2.27,56.83,38.98,34.24,-34.37,58.09,5.75,104.12
1655,(주)동양고속,084670,2021,2005/07/25,168829554.0,-23923153.0,20641336.0,0.56,-4.72,91.01,-21.11,-2.83,0.0,0.0,0.0,-29.5,-14.22,-25.08,115.27,0.0,441.54,178.85,28.34,26.62,17.58,99.76,73.8,70.77,-18.92,44.57,4.44,100.51
