회사명,거래소코드,회계년도,상장일,[제조]자산(*)(IFRS연결),[제조]당기순이익(손실)(IFRS),[제조]      미처분이익잉여금(결손금)(IFRS)
(주)국보디자인,066620,2012/12,2002/09/05,92877548,8631842,42626260
(주)국보디자인,066620,2013/12,2002/09/05,127902185,9417821,49693774
(주)국보디자인,066620,2014/12,2002/09/05,132011877,7901285,55411526
(주)국보디자인,066620,2015/12,2002/09/05,141089858,6947669,60082032
(주)국보디자인,066620,2016/12,2002/09/05,158452485,11905078,69069299
(주)국보디자인,066620,2017/12,2002/09/05,164381715,14149734,81569804
(주)국보디자인,066620,2018/12,2002/09/05,175036784,14098992,93435861
(주)국보디자인,066620,2019/12,2002/09/05,222514980,9509021,101314292
(주)국보디자인,066620,2020/12,2002/09/05,269228220,16487759,121514487
(주)국보디자인,066620,2021/12,2002/09/05,345307221,17110329,147235014
(주)국순당,043650,2011/12,2000/08/24,199135153,5640710,139268564
(주)국순당,043650,2012/12,2000/08/24,209729554,5122888,141915720
(주)국순당,043650,2013/12,2000/08/24,218115221,2346882,141429321
(주)국순당,043650,2014/12,2000/08/24,217479839,1997559,142527560
(주)국순당,043650,2015/12,2000/08/24,216587928,-4854598,139164302
(주)국순당,043650,2016/12,2000/08/24,213004831,-2212642,136770518
(주)국순당,043650,2017/12,2000/08/24,242199755,9847390,146222858
(주)국순당,043650,2018/12,2000/08/24,238619493,15171022,157099629
(주)국순당,043650,2019/12,2000/08/24,252484287,571892,154527443
(주)국순당,043650,2020/12,2000/08/24,244882856,15417535,172606188
(주)국순당,043650,2021/12,2000/08/24,267165465,16884403,186886075
(주)국영지앤엠,006050,2011/12,1994/10/07,,-1752706,1941419
(주)국영지앤엠,006050,2012/12,1994/10/07,,4832440,4973859
(주)국영지앤엠,006050,2013/12,1994/10/07,,953338,1098941
(주)국영지앤엠,006050,2014/12,1994/10/07,,395531,544472
(주)국영지앤엠,006050,2015/12,1994/10/07,,-533927,-468870
(주)국영지앤엠,006050,2016/12,1994/10/07,,385503,-83366
(주)국영지앤엠,006050,2017/12,1994/10/07,,1431624,1898257
(주)국영지앤엠,006050,2018/12,1994/10/07,,-354808,-248100
(주)국영지앤엠,006050,2019/12,1994/10/07,,1089819,1130044
(주)국영지앤엠,006050,2020/12,1994/10/07,,-1305459,-1238844
(주)국영지앤엠,006050,2021/12,1994/10/07,,-4860436,-4799279
(주)국전약품,307750,2018/12,2018/12/19,,,
(주)국전약품,307750,2019/12,2018/12/19,,,
(주)국전약품,307750,2020/12,2018/12/19,,-3316511,11810162
(주)국전약품,307750,2021/12,2018/12/19,,4038005,15848167
(주)그래디언트,035080,2011/12,1999/07/05,777653618,-4906079,300286362
(주)그래디언트,035080,2012/12,1999/07/05,739985481,15794035,316080397
(주)그래디언트,035080,2013/12,1999/07/05,1598503940,-9664900,304842194
(주)그래디언트,035080,2014/12,1999/07/05,1920350951,625806,304576463
(주)그래디언트,035080,2015/12,1999/07/05,2106702049,13112622,313170849
(주)그래디언트,035080,2016/12,1999/07/05,2073537018,-40598919,268047093
(주)그래디언트,035080,2017/12,1999/07/05,1804533355,-54754214,207517711
(주)그래디언트,035080,2018/12,1999/07/05,1809664488,4404863,207821637
(주)그래디언트,035080,2019/12,1999/07/05,1780051911,4125060,208318273
(주)그래디언트,035080,2020/12,1999/07/05,1602860078,806283,205171433
(주)그래디언트,035080,2021/12,1999/07/05,1654217638,-17403174,185103315
(주)그리티,204020,2018/12,2018/07/23,95755030,6019400,38990249
(주)그리티,204020,2019/12,2018/07/23,92151596,2627015,39622668
(주)그리티,204020,2020/12,2018/07/23,87285205,1540065,40497867
(주)그리티,204020,2021/12,2018/07/23,86545475,-10470712,29399771
(주)그린플러스,186230,2019/12,2019/08/07,72321985,2435883,12386710
(주)그린플러스,186230,2020/12,2019/08/07,89110558,-1930086,10456624
(주)그린플러스,186230,2021/12,2019/08/07,101659338,-4044435,6412188
(주)극동자동화,272420,2017/12,2017/06/28,,,
(주)글로벌스탠다드테크놀로지,083450,2011/12,2006/02/01,52575255,2301945,19130050
(주)글로벌스탠다드테크놀로지,083450,2012/12,2006/02/01,53824618,5403733,23914274
(주)글로벌스탠다드테크놀로지,083450,2013/12,2006/02/01,62626777,5075966,28473518
(주)글로벌스탠다드테크놀로지,083450,2014/12,2006/02/01,69972237,6151625,33847445
(주)글로벌스탠다드테크놀로지,083450,2015/12,2006/02/01,69691968,3910170,37037163
(주)글로벌스탠다드테크놀로지,083450,2016/12,2006/02/01,89405841,3758214,40237107
(주)글로벌스탠다드테크놀로지,083450,2017/12,2006/02/01,102400669,13135277,53524029
(주)글로벌스탠다드테크놀로지,083450,2018/12,2006/02/01,105027408,7747618,60049342
(주)글로벌스탠다드테크놀로지,083450,2019/12,2006/02/01,136751562,17027156,77356672
(주)글로벌스탠다드테크놀로지,083450,2020/12,2006/02/01,141835536,11351753,85972320
(주)글로벌스탠다드테크놀로지,083450,2021/12,2006/02/01,206243425,32056676,115967862
(주)금비,008870,2011/09,1990/06/08,215118770,828877,-382516
(주)금비,008870,2012/09,1990/06/08,215481348,134171,-3271234
(주)금비,008870,2013/09,1990/06/08,209837389,302774,2157103
(주)금비,008870,2014/09,1990/06/08,220865299,-1062704,-65130
(주)금비,008870,2015/09,1990/06/08,231838031,2817261,4575387
(주)금비,008870,2016/09,1990/06/08,250604972,6032090,9052646
(주)금비,008870,2017/09,1990/06/08,247008401,1457776,9217765
(주)금비,008870,2018/09,1990/06/08,252892158,4159383,11906022
(주)금비,008870,2019/09,1990/06/08,260180107,2736847,15831803
(주)금비,008870,2020/09,1990/06/08,333972461,-1772031,12783461
(주)금비,008870,2021/09,1990/06/08,337872961,3191567,14756828
(주)금빛,045890,2011/12,2005/11/28,109326357,-27198776,-27269400
(주)금빛,045890,2012/12,2005/11/28,98230697,3054315,3108997
(주)금빛,045890,2013/12,2005/11/28,103968743,58842,2844633
(주)금빛,045890,2014/12,2005/11/28,109182692,-2003949,858591
(주)금빛,045890,2015/12,2005/11/28,110881089,3410371,4435837
(주)금빛,045890,2016/12,2005/11/28,110712919,2645802,7136941
(주)금빛,045890,2017/12,2005/11/28,109637027,-1937960,5691453
(주)금빛,045890,2018/12,2005/11/28,102612701,-7247946,-6927147
(주)금빛,045890,2019/12,2005/11/28,102849215,-38888741,-46175836
(주)금빛,045890,2020/12,2005/11/28,122854759,-14094304,-59473547
(주)금양,001570,2011/12,1976/12/27,130817841,2436780,11508154
(주)금양,001570,2012/12,1976/12/27,127557393,3159937,13661477
(주)금양,001570,2013/12,1976/12/27,147115126,1518013,13704938
(주)금양,001570,2014/12,1976/12/27,160244911,2861900,14612595
(주)금양,001570,2015/12,1976/12/27,165405931,2338700,14632463
(주)금양,001570,2016/12,1976/12/27,178901902,-23749351,-11444325
(주)금양,001570,2017/12,1976/12/27,196084032,366688,-10854491
(주)금양,001570,2018/12,1976/12/27,204777156,16116052,5097915
(주)금양,001570,2019/12,1976/12/27,224222540,-12752836,-11230025
(주)금양,001570,2020/12,1976/12/27,219851714,-4095630,-15168525
(주)금양,001570,2021/12,1976/12/27,314832085,208184,-15103547
(주)금오하이텍,165270,2013/12,2013/12/10,,,
(주)금오하이텍,165270,2014/12,2013/12/10,,,
(주)금오하이텍,165270,2015/12,2013/12/10,,,
(주)금오하이텍,165270,2016/12,2013/12/10,,,
(주)금호에이치티,214330,2015/12,2015/11/11,123875646,16768247,17590412
(주)금호에이치티,214330,2016/12,2015/11/11,156606980,12887704,14046593
(주)금호에이치티,214330,2017/12,2015/11/11,150164495,5433832,7928181
(주)금호에이치티,214330,2018/12,2015/11/11,238380056,7102658,6796242
(주)금호에이치티,214330,2019/12,2015/11/11,322078193,1794762,4269127
(주)금호에이치티,214330,2020/12,2015/11/11,344298589,-10619831,-9088578
(주)금호에이치티,214330,2021/12,2015/11/11,458795624,-29331665,-29812790
(주)금화피에스시,036190,2011/12,2000/12/26,,15182500,14257686
(주)금화피에스시,036190,2012/12,2000/12/26,,18485546,17966549
(주)금화피에스시,036190,2013/12,2000/12/26,142932108,21184156,18999177
(주)금화피에스시,036190,2014/12,2000/12/26,158057524,20636145,18994557
(주)금화피에스시,036190,2015/12,2000/12/26,189001800,21704964,20818992
(주)금화피에스시,036190,2016/12,2000/12/26,215036137,22053825,23122509
(주)금화피에스시,036190,2017/12,2000/12/26,231639148,20754033,21374007
(주)금화피에스시,036190,2018/12,2000/12/26,262516457,38175421,41510844
(주)금화피에스시,036190,2019/12,2000/12/26,281692946,25283209,23807959
(주)금화피에스시,036190,2020/12,2000/12/26,294093831,21657835,19716964
(주)금화피에스시,036190,2021/12,2000/12/26,307749138,22302495,23058368
(주)기가레인,049080,2013/12,2013/12/19,122523850,11073413,0
(주)기가레인,049080,2014/12,2013/12/19,131923500,9064933,28427902
(주)기가레인,049080,2015/12,2013/12/19,151757532,-14035109,13201865
(주)기가레인,049080,2016/12,2013/12/19,155732003,-10793714,2650459
(주)기가레인,049080,2017/12,2013/12/19,181628353,-401780,1776279
(주)기가레인,049080,2018/12,2013/12/19,179113947,-23731827,-24851961
(주)기가레인,049080,2019/12,2013/12/19,117798198,-44243046,-68972395
(주)기가레인,049080,2020/12,2013/12/19,104198044,-25137989,-94023996
(주)기가레인,049080,2021/12,2013/12/19,98823286,4257639,-89813796
(주)기산텔레콤,035460,2011/12,1999/11/18,86259438,-8844829,-19676412
(주)기산텔레콤,035460,2012/12,1999/11/18,73234520,1433180,-18237439
(주)기산텔레콤,035460,2013/12,1999/11/18,78811114,2049347,-16067663
(주)기산텔레콤,035460,2014/12,1999/11/18,78052777,655537,-15480475
(주)기산텔레콤,035460,2015/12,1999/11/18,76012528,564987,-14932832
(주)기산텔레콤,035460,2016/12,1999/11/18,74209973,-1733928,-16637706
(주)기산텔레콤,035460,2017/12,1999/11/18,70137339,-2085390,-18761628
(주)기산텔레콤,035460,2018/12,1999/11/18,56180491,-5791304,-20706239
(주)기산텔레콤,035460,2019/12,1999/11/18,66789756,2205257,-19312821
(주)기산텔레콤,035460,2020/12,1999/11/18,70832523,-1507052,-20803276
(주)기산텔레콤,035460,2021/12,1999/11/18,70596050,-2534923,-23202227
(주)까뮤이앤씨,013700,2011/12,1989/11/30,,-115818356,-20374749
(주)까뮤이앤씨,013700,2012/12,1989/11/30,,-4642070,-4595677
(주)까뮤이앤씨,013700,2013/12,1989/11/30,,-12045286,-9719907
(주)까뮤이앤씨,013700,2014/12,1989/11/30,,2285412,1874972
(주)까뮤이앤씨,013700,2015/12,1989/11/30,,5169039,6024755
(주)까뮤이앤씨,013700,2016/12,1989/11/30,,3256253,8604124
(주)까뮤이앤씨,013700,2017/12,1989/11/30,,8436815,16352784
(주)까뮤이앤씨,013700,2018/12,1989/11/30,,1738796,18622486
(주)까뮤이앤씨,013700,2019/12,1989/11/30,,13494869,29948585
(주)까뮤이앤씨,013700,2020/12,1989/11/30,,9202738,38194898
(주)까뮤이앤씨,013700,2021/12,1989/11/30,,-3016567,34216450
(주)까스텔바작,308100,2019/12,2019/06/10,89005071,7090294,23071292
(주)까스텔바작,308100,2020/12,2019/06/10,103688306,2652048,25723340
(주)까스텔바작,308100,2021/12,2019/06/10,116087871,-4596072,21127268
(주)나노,187790,2014/12,2014/05/08,,,
(주)나노,187790,2015/12,2014/05/08,99495652,-10306565,-1559176
(주)나노,187790,2016/12,2014/05/08,83440884,-18008880,5450110
(주)나노,187790,2017/12,2014/05/08,91574665,-2829878,16630720
(주)나노,187790,2018/12,2014/05/08,108261295,-5616504,11026335
(주)나노,187790,2019/12,2014/05/08,116141232,475680,10883044
(주)나노,187790,2020/12,2014/05/08,109623884,-4657278,6125351
(주)나노,187790,2021/12,2014/05/08,71063655,-16406650,-10262556
(주)나노브릭,286750,2019/12,2019/08/19,24551526,-763049,-21217693
(주)나노브릭,286750,2020/12,2019/08/19,,-91587,-21236932
(주)나노브릭,286750,2021/12,2019/08/19,,-2824300,-24137209
(주)나노신소재,121600,2011/12,2011/02/09,73056413,4707958,21107776
(주)나노신소재,121600,2012/12,2011/02/09,68351781,-1346877,19625506
(주)나노신소재,121600,2013/12,2011/02/09,67523690,1129993,20861668
(주)나노신소재,121600,2014/12,2011/02/09,71678554,3733441,24505888
(주)나노신소재,121600,2015/12,2011/02/09,83449448,7723716,30908857
(주)나노신소재,121600,2016/12,2011/02/09,84239207,5955088,34806107
(주)나노신소재,121600,2017/12,2011/02/09,88963512,6795716,40440963
(주)나노신소재,121600,2018/12,2011/02/09,98480424,7577945,46796673
(주)나노신소재,121600,2019/12,2011/02/09,101893569,5848754,49611915
(주)나노신소재,121600,2020/12,2011/02/09,106629092,1764646,50794269
(주)나노신소재,121600,2021/12,2011/02/09,121248715,8253049,58109152
(주)나노엔텍,039860,2011/12,2000/08/16,49649382,-11866915,-5367428
(주)나노엔텍,039860,2012/12,2000/08/16,44437103,-6417553,-6321265
(주)나노엔텍,039860,2013/12,2000/08/16,44803627,332876,627549
(주)나노엔텍,039860,2014/12,2000/08/16,43261142,-1173219,-660689
(주)나노엔텍,039860,2015/12,2000/08/16,52687009,-4272310,-4398961
(주)나노엔텍,039860,2016/12,2000/08/16,45707894,-17339841,-16557022
(주)나노엔텍,039860,2017/12,2000/08/16,42369896,-799389,-1041123
(주)나노엔텍,039860,2018/12,2000/08/16,42161682,3683640,3559150
(주)나노엔텍,039860,2019/12,2000/08/16,46639328,6191104,8857146
(주)나노엔텍,039860,2020/12,2000/08/16,52815450,2627717,11442739
(주)나노엔텍,039860,2021/12,2000/08/16,62455234,7643082,18869868
(주)나노트로닉스,010670,2011/12,1996/05/14,48556005,-926377,6400478
(주)나노트로닉스,010670,2012/12,1996/05/14,51585217,-4935076,1437343
(주)나무가,190510,2015/12,2015/11/12,203857810,7763897,18335911
(주)나무가,190510,2016/12,2015/11/12,195912474,-3614485,15201347
(주)나무가,190510,2017/12,2015/11/12,142414320,-43568385,-28311724
(주)나무가,190510,2018/12,2015/11/12,118767661,10339276,-17441496
(주)나무가,190510,2019/12,2015/11/12,194518538,3214583,-14408372
(주)나무가,190510,2020/12,2015/11/12,183374402,-1498047,-15436902
(주)나무가,190510,2021/12,2015/11/12,173606439,8361244,-6712543
(주)나스미디어,089600,2013/12,2013/07/17,,5614730,29639296
(주)나스미디어,089600,2014/12,2013/07/17,,7956451,35872122
(주)나스미디어,089600,2015/12,2013/07/17,,9916024,42594623
(주)나스미디어,089600,2016/12,2013/07/17,263925022,11499887,49225173
(주)나스미디어,089600,2017/12,2013/07/17,315966980,20237979,66495866
(주)나스미디어,089600,2018/12,2013/07/17,303112420,15458417,74960538
(주)나스미디어,089600,2019/12,2013/07/17,356236026,18656401,90137239
(주)나스미디어,089600,2020/12,2013/07/17,422038864,22451824,106573482
(주)나스미디어,089600,2021/12,2013/07/17,490393910,24382995,123955879
(주)나이벡,138610,2011/12,2011/07/13,,-1834811,-1873291
(주)나이벡,138610,2012/12,2011/07/13,,-1407065,-3327986
(주)나이벡,138610,2013/12,2011/07/13,,-3849754,-7139495
(주)나이벡,138610,2014/12,2011/07/13,,-3620685,-10787445
(주)나이벡,138610,2015/12,2011/07/13,,-2425875,-13240305
(주)나이벡,138610,2016/12,2011/07/13,,-3027189,-16354984
(주)나이벡,138610,2017/12,2011/07/13,,-2567612,-18818701
(주)나이벡,138610,2018/12,2011/07/13,,-4146156,-23232459
(주)나이벡,138610,2019/12,2011/07/13,,-2726636,-26109274
(주)나이벡,138610,2020/12,2011/07/13,,-3637627,-29587641
(주)나이벡,138610,2021/12,2011/07/13,,-5739767,-36028940
(주)나이스디앤비,130580,2011/12,2011/12/22,,2483308,6097496
(주)나이스디앤비,130580,2012/12,2011/12/22,,3024750,8100615
(주)나이스디앤비,130580,2013/12,2011/12/22,,3012799,10310061
(주)나이스디앤비,130580,2014/12,2011/12/22,,3625754,12702704
(주)나이스디앤비,130580,2015/12,2011/12/22,37168676,4269809,15761588
(주)나이스디앤비,130580,2016/12,2011/12/22,40466208,4342227,18973043
(주)나이스디앤비,130580,2017/12,2011/12/22,46928148,4960968,22542299
(주)나이스디앤비,130580,2018/12,2011/12/22,56660361,7840104,29248254
(주)나이스디앤비,130580,2019/12,2011/12/22,78675556,9097679,35331976
(주)나이스디앤비,130580,2020/12,2011/12/22,87281166,10451027,42666456
(주)나이스디앤비,130580,2021/12,2011/12/22,103462283,11989003,50915382
(주)나이스홀딩스,034310,2011/12,2004/02/04,427573951,6505010,97966248
(주)나이스홀딩스,034310,2012/12,2004/02/04,496053949,17518136,113144058
(주)나이스홀딩스,034310,2013/12,2004/02/04,865450175,8548366,96671777
(주)나이스홀딩스,034310,2014/12,2004/02/04,1191004551,8735163,100887996
(주)나이스홀딩스,034310,2015/12,2004/02/04,1242453840,6822102,103376670
(주)나이스홀딩스,034310,2016/12,2004/02/04,1408253173,18359912,117049247
(주)나이스홀딩스,034310,2017/12,2004/02/04,1742367144,5118791,117119271
(주)나이스홀딩스,034310,2018/12,2004/02/04,2172977804,-16465295,93473105
(주)나이스홀딩스,034310,2019/12,2004/02/04,2564827369,5118265,90950595
(주)나이스홀딩스,034310,2020/12,2004/02/04,2730355253,-14069974,66901261
(주)나이스홀딩스,034310,2021/12,2004/02/04,3083783180,25209707,80950700
(주)나이코,192240,2014/12,2014/02/28,,,
(주)나이코,192240,2015/12,2014/02/28,,,
(주)나인테크,267320,2017/12,2017/06/22,,,
(주)나인테크,267320,2018/12,2017/06/22,,,
(주)나인테크,267320,2019/12,2017/06/22,,,
(주)나인테크,267320,2020/12,2017/06/22,,-1230558,1289638
(주)나인테크,267320,2021/12,2017/06/22,,-5897271,-4628041
(주)남선알미늄,008350,2011/12,1978/05/22,259574975,-2024012,-13407745
(주)남선알미늄,008350,2012/12,1978/05/22,,-16536943,231581
(주)남선알미늄,008350,2013/12,1978/05/22,,9655705,9253522
(주)남선알미늄,008350,2014/12,1978/05/22,,17604236,23123708
(주)남선알미늄,008350,2015/12,1978/05/22,,14881686,37729088
(주)남선알미늄,008350,2016/12,1978/05/22,,20399638,56894298
(주)남선알미늄,008350,2017/12,1978/05/22,,21742400,82793869
(주)남선알미늄,008350,2018/12,1978/05/22,303023071,25376157,108480451
(주)남선알미늄,008350,2019/12,1978/05/22,295529661,8338512,116764357
(주)남선알미늄,008350,2020/12,1978/05/22,295152804,-2461919,114468594
(주)남선알미늄,008350,2021/12,1978/05/22,355238355,-6277201,109504570
(주)남성,004270,2011/12,1989/11/14,222934371,2680768,57864108
(주)남성,004270,2012/12,1989/11/14,221414593,1286317,58224782
(주)남성,004270,2013/12,1989/11/14,200078722,1381106,59035144
(주)남성,004270,2014/12,1989/11/14,195514519,-700522,57908992
(주)남성,004270,2015/12,1989/11/14,201740627,1848869,59352701
