회사명,거래소코드,회계년도,상장일,[제조]자산(*)(IFRS),[제조]당기순이익(손실)(IFRS),[제조]      미처분이익잉여금(결손금)(IFRS)
(주)국보디자인,066620,2013/12,2002/09/05,121964092,9417821,49693774
(주)국보디자인,066620,2014/12,2002/09/05,125685773,7901285,55411526
(주)국보디자인,066620,2015/12,2002/09/05,129037954,6947669,60082032
(주)국보디자인,066620,2016/12,2002/09/05,150830570,11905078,69069299
(주)국보디자인,066620,2017/12,2002/09/05,158317679,14149734,81569804
(주)국보디자인,066620,2018/12,2002/09/05,161750972,14098992,93435861
(주)국보디자인,066620,2019/12,2002/09/05,197762410,9509021,101314292
(주)국보디자인,066620,2020/12,2002/09/05,248699431,16487759,121514487
(주)국보디자인,066620,2021/12,2002/09/05,324447518,17110329,147235014
(주)국순당,043650,2011/12,2000/08/24,193849294,5640710,139268564
(주)국순당,043650,2012/12,2000/08/24,203489729,5122888,141915720
(주)국순당,043650,2013/12,2000/08/24,203199593,2346882,141429321
(주)국순당,043650,2014/12,2000/08/24,205782935,1997559,142527560
(주)국순당,043650,2015/12,2000/08/24,203528460,-4854598,139164302
(주)국순당,043650,2016/12,2000/08/24,200077411,-2212642,136770518
(주)국순당,043650,2017/12,2000/08/24,208832133,9847390,146222858
(주)국순당,043650,2018/12,2000/08/24,221229658,15171022,157099629
(주)국순당,043650,2019/12,2000/08/24,210006510,571892,154527443
(주)국순당,043650,2020/12,2000/08/24,226012235,15417535,172606188
(주)국순당,043650,2021/12,2000/08/24,244356303,16884403,186886075
(주)국영지앤엠,006050,2011/12,1994/10/07,61022765,-1752706,1941419
(주)국영지앤엠,006050,2012/12,1994/10/07,60197670,4832440,4973859
(주)국영지앤엠,006050,2013/12,1994/10/07,63108054,953338,1098941
(주)국영지앤엠,006050,2014/12,1994/10/07,58995756,395531,544472
(주)국영지앤엠,006050,2015/12,1994/10/07,63713392,-533927,-468870
(주)국영지앤엠,006050,2016/12,1994/10/07,65670915,385503,-83366
(주)국영지앤엠,006050,2017/12,1994/10/07,66101002,1431624,1898257
(주)국영지앤엠,006050,2018/12,1994/10/07,60335138,-354808,-248100
(주)국영지앤엠,006050,2019/12,1994/10/07,68657302,1089819,1130044
(주)국영지앤엠,006050,2020/12,1994/10/07,70027760,-1305459,-1238844
(주)국영지앤엠,006050,2021/12,1994/10/07,66277051,-4860436,-4799279
(주)국전약품,307750,2018/12,2018/12/19,,,
(주)국전약품,307750,2019/12,2018/12/19,,,
(주)국전약품,307750,2020/12,2018/12/19,57802440,-3316511,11810162
(주)국전약품,307750,2021/12,2018/12/19,106988929,4038005,15848167
(주)그래디언트,035080,2011/12,1999/07/05,521750143,-4906079,300286362
(주)그래디언트,035080,2012/12,1999/07/05,482181596,15794035,316080397
(주)그래디언트,035080,2013/12,1999/07/05,473264178,-9664900,304842194
(주)그래디언트,035080,2014/12,1999/07/05,455860309,625806,304576463
(주)그래디언트,035080,2015/12,1999/07/05,475792856,13112622,313170849
(주)그래디언트,035080,2016/12,1999/07/05,404583242,-40598919,268047093
(주)그래디언트,035080,2017/12,1999/07/05,344022749,-54754214,207517711
(주)그래디언트,035080,2018/12,1999/07/05,339457297,4404863,207821637
(주)그래디언트,035080,2019/12,1999/07/05,336145750,4125060,208318273
(주)그래디언트,035080,2020/12,1999/07/05,548439865,806283,205171433
(주)그래디언트,035080,2021/12,1999/07/05,606037452,-17403174,185103315
(주)그리티,204020,2018/12,2018/07/23,86557287,6019400,38990249
(주)그리티,204020,2019/12,2018/07/23,86803901,2627015,39622668
(주)그리티,204020,2020/12,2018/07/23,82599999,1540065,40497867
(주)그리티,204020,2021/12,2018/07/23,73835239,-10470712,29399771
(주)그린플러스,186230,2019/12,2019/08/07,56587945,2435883,12386710
(주)그린플러스,186230,2020/12,2019/08/07,72749601,-1930086,10456624
(주)그린플러스,186230,2021/12,2019/08/07,87360313,-4044435,6412188
(주)극동자동화,272420,2017/12,2017/06/28,,,
(주)글로벌스탠다드테크놀로지,083450,2011/12,2006/02/01,49714791,2301945,19130050
(주)글로벌스탠다드테크놀로지,083450,2012/12,2006/02/01,49050552,5403733,23914274
(주)글로벌스탠다드테크놀로지,083450,2013/12,2006/02/01,57053266,5075966,28473518
(주)글로벌스탠다드테크놀로지,083450,2014/12,2006/02/01,63317853,6151625,33847445
(주)글로벌스탠다드테크놀로지,083450,2015/12,2006/02/01,60770711,3910170,37037163
(주)글로벌스탠다드테크놀로지,083450,2016/12,2006/02/01,78440684,3758214,40237107
(주)글로벌스탠다드테크놀로지,083450,2017/12,2006/02/01,88966307,13135277,53524029
(주)글로벌스탠다드테크놀로지,083450,2018/12,2006/02/01,87524011,7747618,60049342
(주)글로벌스탠다드테크놀로지,083450,2019/12,2006/02/01,120984040,17027156,77356672
(주)글로벌스탠다드테크놀로지,083450,2020/12,2006/02/01,120933571,11351753,85972320
(주)글로벌스탠다드테크놀로지,083450,2021/12,2006/02/01,176056638,32056676,115967862
(주)금비,008870,2011/09,1990/06/08,134828296,828877,-382516
(주)금비,008870,2012/09,1990/06/08,131454531,134171,-3271234
(주)금비,008870,2013/09,1990/06/08,131903805,302774,2157103
(주)금비,008870,2014/09,1990/06/08,138058582,-1062704,-65130
(주)금비,008870,2015/09,1990/06/08,142267212,2817261,4575387
(주)금비,008870,2016/09,1990/06/08,155344926,6032090,9052646
(주)금비,008870,2017/09,1990/06/08,148196313,1457776,9217765
(주)금비,008870,2018/09,1990/06/08,149863024,4159383,11906022
(주)금비,008870,2019/09,1990/06/08,151412728,2736847,15831803
(주)금비,008870,2020/09,1990/06/08,155700474,-1772031,12783461
(주)금비,008870,2021/09,1990/06/08,162948184,3191567,14756828
(주)금빛,045890,2011/12,2005/11/28,106199992,-27198776,-27269400
(주)금빛,045890,2012/12,2005/11/28,99334136,3054315,3108997
(주)금빛,045890,2013/12,2005/11/28,105376423,58842,2844633
(주)금빛,045890,2014/12,2005/11/28,108557290,-2003949,858591
(주)금빛,045890,2015/12,2005/11/28,111805344,3410371,4435837
(주)금빛,045890,2016/12,2005/11/28,111035753,2645802,7136941
(주)금빛,045890,2017/12,2005/11/28,114739264,-1937960,5691453
(주)금빛,045890,2018/12,2005/11/28,109608718,-7247946,-6927147
(주)금빛,045890,2019/12,2005/11/28,101724359,-38888741,-46175836
(주)금빛,045890,2020/12,2005/11/28,117537442,-14094304,-59473547
(주)금양,001570,2011/12,1976/12/27,124086392,2436780,11508154
(주)금양,001570,2012/12,1976/12/27,127197484,3159937,13661477
(주)금양,001570,2013/12,1976/12/27,142485295,1518013,13704938
(주)금양,001570,2014/12,1976/12/27,145135554,2861900,14612595
(주)금양,001570,2015/12,1976/12/27,157467543,2338700,14632463
(주)금양,001570,2016/12,1976/12/27,174953809,-23749351,-11444325
(주)금양,001570,2017/12,1976/12/27,167120998,366688,-10854491
(주)금양,001570,2018/12,1976/12/27,155507052,16116052,5097915
(주)금양,001570,2019/12,1976/12/27,171931897,-12752836,-11230025
(주)금양,001570,2020/12,1976/12/27,160123582,-4095630,-15168525
(주)금양,001570,2021/12,1976/12/27,233730825,208184,-15103547
(주)금오하이텍,165270,2013/12,2013/12/10,,,
(주)금오하이텍,165270,2014/12,2013/12/10,,,
(주)금오하이텍,165270,2015/12,2013/12/10,,,
(주)금오하이텍,165270,2016/12,2013/12/10,,,
(주)금호에이치티,214330,2015/12,2015/11/11,109367040,16768247,17590412
(주)금호에이치티,214330,2016/12,2015/11/11,151786975,12887704,14046593
(주)금호에이치티,214330,2017/12,2015/11/11,146407321,5433832,7928181
(주)금호에이치티,214330,2018/12,2015/11/11,230268876,7102658,6796242
(주)금호에이치티,214330,2019/12,2015/11/11,314666069,1794762,4269127
(주)금호에이치티,214330,2020/12,2015/11/11,333352730,-10619831,-9088578
(주)금호에이치티,214330,2021/12,2015/11/11,419500176,-29331665,-29812790
(주)금화피에스시,036190,2011/12,2000/12/26,94174014,15182500,14257686
(주)금화피에스시,036190,2012/12,2000/12/26,105483370,18485546,17966549
(주)금화피에스시,036190,2013/12,2000/12/26,135180701,21184156,18999177
(주)금화피에스시,036190,2014/12,2000/12/26,146360964,20636145,18994557
(주)금화피에스시,036190,2015/12,2000/12/26,175086217,21704964,20818992
(주)금화피에스시,036190,2016/12,2000/12/26,197557790,22053825,23122509
(주)금화피에스시,036190,2017/12,2000/12/26,216252318,20754033,21374007
(주)금화피에스시,036190,2018/12,2000/12/26,242310750,38175421,41510844
(주)금화피에스시,036190,2019/12,2000/12/26,255149491,25283209,23807959
(주)금화피에스시,036190,2020/12,2000/12/26,263069400,21657835,19716964
(주)금화피에스시,036190,2021/12,2000/12/26,275117294,22302495,23058368
(주)기가레인,049080,2013/12,2013/12/19,122926340,11073413,0
(주)기가레인,049080,2014/12,2013/12/19,133237615,9064933,28427902
(주)기가레인,049080,2015/12,2013/12/19,148551434,-14035109,13201865
(주)기가레인,049080,2016/12,2013/12/19,152639799,-10793714,2650459
(주)기가레인,049080,2017/12,2013/12/19,179756049,-401780,1776279
(주)기가레인,049080,2018/12,2013/12/19,176296022,-23731827,-24851961
(주)기가레인,049080,2019/12,2013/12/19,115539385,-44243046,-68972395
(주)기가레인,049080,2020/12,2013/12/19,100665922,-25137989,-94023996
(주)기가레인,049080,2021/12,2013/12/19,93643676,4257639,-89813796
(주)기산텔레콤,035460,2011/12,1999/11/18,59416681,-8844829,-19676412
(주)기산텔레콤,035460,2012/12,1999/11/18,46588431,1433180,-18237439
(주)기산텔레콤,035460,2013/12,1999/11/18,57254925,2049347,-16067663
(주)기산텔레콤,035460,2014/12,1999/11/18,54284156,655537,-15480475
(주)기산텔레콤,035460,2015/12,1999/11/18,53901387,564987,-14932832
(주)기산텔레콤,035460,2016/12,1999/11/18,47117435,-1733928,-16637706
(주)기산텔레콤,035460,2017/12,1999/11/18,44554117,-2085390,-18761628
(주)기산텔레콤,035460,2018/12,1999/11/18,34219394,-5791304,-20706239
(주)기산텔레콤,035460,2019/12,1999/11/18,40025881,2205257,-19312821
(주)기산텔레콤,035460,2020/12,1999/11/18,42845627,-1507052,-20803276
(주)기산텔레콤,035460,2021/12,1999/11/18,36649803,-2534923,-23202227
(주)까뮤이앤씨,013700,2011/12,1989/11/30,248885092,-115818356,-20374749
(주)까뮤이앤씨,013700,2012/12,1989/11/30,203481478,-4642070,-4595677
(주)까뮤이앤씨,013700,2013/12,1989/11/30,167635146,-12045286,-9719907
(주)까뮤이앤씨,013700,2014/12,1989/11/30,129647729,2285412,1874972
(주)까뮤이앤씨,013700,2015/12,1989/11/30,129465385,5169039,6024755
(주)까뮤이앤씨,013700,2016/12,1989/11/30,142978398,3256253,8604124
(주)까뮤이앤씨,013700,2017/12,1989/11/30,139937930,8436815,16352784
(주)까뮤이앤씨,013700,2018/12,1989/11/30,142240175,1738796,18622486
(주)까뮤이앤씨,013700,2019/12,1989/11/30,168876167,13494869,29948585
(주)까뮤이앤씨,013700,2020/12,1989/11/30,166218114,9202738,38194898
(주)까뮤이앤씨,013700,2021/12,1989/11/30,195058433,-3016567,34216450
(주)까스텔바작,308100,2019/12,2019/06/10,88614189,7090294,23071292
(주)까스텔바작,308100,2020/12,2019/06/10,100111686,2652048,25723340
(주)까스텔바작,308100,2021/12,2019/06/10,116929289,-4596072,21127268
(주)나노,187790,2014/12,2014/05/08,,,
(주)나노,187790,2015/12,2014/05/08,72593232,-10306565,-1559176
(주)나노,187790,2016/12,2014/05/08,57351009,-18008880,5450110
(주)나노,187790,2017/12,2014/05/08,59149648,-2829878,16630720
(주)나노,187790,2018/12,2014/05/08,66624058,-5616504,11026335
(주)나노,187790,2019/12,2014/05/08,73016346,475680,10883044
(주)나노,187790,2020/12,2014/05/08,69834141,-4657278,6125351
(주)나노,187790,2021/12,2014/05/08,58231241,-16406650,-10262556
(주)나노브릭,286750,2019/12,2019/08/19,24551526,-763049,-21217693
(주)나노브릭,286750,2020/12,2019/08/19,22122099,-91587,-21236932
(주)나노브릭,286750,2021/12,2019/08/19,32994831,-2824300,-24137209
(주)나노신소재,121600,2011/12,2011/02/09,73039188,4707958,21107776
(주)나노신소재,121600,2012/12,2011/02/09,68451247,-1346877,19625506
(주)나노신소재,121600,2013/12,2011/02/09,67590589,1129993,20861668
(주)나노신소재,121600,2014/12,2011/02/09,71672677,3733441,24505888
(주)나노신소재,121600,2015/12,2011/02/09,82685704,7723716,30908857
(주)나노신소재,121600,2016/12,2011/02/09,84288643,5955088,34806107
(주)나노신소재,121600,2017/12,2011/02/09,89013566,6795716,40440963
(주)나노신소재,121600,2018/12,2011/02/09,98056917,7577945,46796673
(주)나노신소재,121600,2019/12,2011/02/09,101777474,5848754,49611915
(주)나노신소재,121600,2020/12,2011/02/09,106596286,1764646,50794269
(주)나노신소재,121600,2021/12,2011/02/09,121663172,8253049,58109152
(주)나노엔텍,039860,2011/12,2000/08/16,50081334,-11866915,-5367428
(주)나노엔텍,039860,2012/12,2000/08/16,44443980,-6417553,-6321265
(주)나노엔텍,039860,2013/12,2000/08/16,46319139,332876,627549
(주)나노엔텍,039860,2014/12,2000/08/16,46185844,-1173219,-660689
(주)나노엔텍,039860,2015/12,2000/08/16,58551326,-4272310,-4398961
(주)나노엔텍,039860,2016/12,2000/08/16,47792785,-17339841,-16557022
(주)나노엔텍,039860,2017/12,2000/08/16,45400592,-799389,-1041123
(주)나노엔텍,039860,2018/12,2000/08/16,45657059,3683640,3559150
(주)나노엔텍,039860,2019/12,2000/08/16,50554981,6191104,8857146
(주)나노엔텍,039860,2020/12,2000/08/16,55778128,2627717,11442739
(주)나노엔텍,039860,2021/12,2000/08/16,65955525,7643082,18869868
(주)나노트로닉스,010670,2011/12,1996/05/14,49592390,-926377,6400478
(주)나노트로닉스,010670,2012/12,1996/05/14,52490396,-4935076,1437343
(주)나무가,190510,2015/12,2015/11/12,147630953,7763897,18335911
(주)나무가,190510,2016/12,2015/11/12,114797114,-3614485,15201347
(주)나무가,190510,2017/12,2015/11/12,73845257,-43568385,-28311724
(주)나무가,190510,2018/12,2015/11/12,78000824,10339276,-17441496
(주)나무가,190510,2019/12,2015/11/12,157114377,3214583,-14408372
(주)나무가,190510,2020/12,2015/11/12,161567610,-1498047,-15436902
(주)나무가,190510,2021/12,2015/11/12,152467271,8361244,-6712543
(주)나스미디어,089600,2013/12,2013/07/17,97139620,5614730,29639296
(주)나스미디어,089600,2014/12,2013/07/17,97502238,7956451,35872122
(주)나스미디어,089600,2015/12,2013/07/17,141732627,9916024,42594623
(주)나스미디어,089600,2016/12,2013/07/17,192274757,11499887,49225173
(주)나스미디어,089600,2017/12,2013/07/17,239540352,20237979,66495866
(주)나스미디어,089600,2018/12,2013/07/17,229196776,15458417,74960538
(주)나스미디어,089600,2019/12,2013/07/17,279587256,18656401,90137239
(주)나스미디어,089600,2020/12,2013/07/17,322623307,22451824,106573482
(주)나스미디어,089600,2021/12,2013/07/17,369204310,24382995,123955879
(주)나이벡,138610,2011/12,2011/07/13,17401025,-1834811,-1873291
(주)나이벡,138610,2012/12,2011/07/13,16460027,-1407065,-3327986
(주)나이벡,138610,2013/12,2011/07/13,17054924,-3849754,-7139495
(주)나이벡,138610,2014/12,2011/07/13,14148441,-3620685,-10787445
(주)나이벡,138610,2015/12,2011/07/13,19428914,-2425875,-13240305
(주)나이벡,138610,2016/12,2011/07/13,22969642,-3027189,-16354984
(주)나이벡,138610,2017/12,2011/07/13,25750373,-2567612,-18818701
(주)나이벡,138610,2018/12,2011/07/13,22317590,-4146156,-23232459
(주)나이벡,138610,2019/12,2011/07/13,35734880,-2726636,-26109274
(주)나이벡,138610,2020/12,2011/07/13,53080037,-3637627,-29587641
(주)나이벡,138610,2021/12,2011/07/13,53277317,-5739767,-36028940
(주)나이스디앤비,130580,2011/12,2011/12/22,22641623,2483308,6097496
(주)나이스디앤비,130580,2012/12,2011/12/22,24790683,3024750,8100615
(주)나이스디앤비,130580,2013/12,2011/12/22,27132117,3012799,10310061
(주)나이스디앤비,130580,2014/12,2011/12/22,31070259,3625754,12702704
(주)나이스디앤비,130580,2015/12,2011/12/22,34806859,4269809,15761588
(주)나이스디앤비,130580,2016/12,2011/12/22,37343939,4342227,18973043
(주)나이스디앤비,130580,2017/12,2011/12/22,43008000,4960968,22542299
(주)나이스디앤비,130580,2018/12,2011/12/22,51102350,7840104,29248254
(주)나이스디앤비,130580,2019/12,2011/12/22,60523112,9097679,35331976
(주)나이스디앤비,130580,2020/12,2011/12/22,68802755,10451027,42666456
(주)나이스디앤비,130580,2021/12,2011/12/22,79872436,11989003,50915382
(주)나이스홀딩스,034310,2011/12,2004/02/04,329687222,6505010,97966248
(주)나이스홀딩스,034310,2012/12,2004/02/04,326573175,17518136,113144058
(주)나이스홀딩스,034310,2013/12,2004/02/04,340424811,8548366,96671777
(주)나이스홀딩스,034310,2014/12,2004/02/04,374466879,8735163,100887996
(주)나이스홀딩스,034310,2015/12,2004/02/04,379918653,6822102,103376670
(주)나이스홀딩스,034310,2016/12,2004/02/04,388557495,18359912,117049247
(주)나이스홀딩스,034310,2017/12,2004/02/04,384843529,5118791,117119271
(주)나이스홀딩스,034310,2018/12,2004/02/04,423389599,-16465295,93473105
(주)나이스홀딩스,034310,2019/12,2004/02/04,438147427,5118265,90950595
(주)나이스홀딩스,034310,2020/12,2004/02/04,473226005,-14069974,66901261
(주)나이스홀딩스,034310,2021/12,2004/02/04,467714548,25209707,80950700
(주)나이코,192240,2014/12,2014/02/28,,,
(주)나이코,192240,2015/12,2014/02/28,,,
(주)나인테크,267320,2017/12,2017/06/22,,,
(주)나인테크,267320,2018/12,2017/06/22,,,
(주)나인테크,267320,2019/12,2017/06/22,,,
(주)나인테크,267320,2020/12,2017/06/22,73527140,-1230558,1289638
(주)나인테크,267320,2021/12,2017/06/22,81905515,-5897271,-4628041
(주)남선알미늄,008350,2011/12,1978/05/22,224292636,-2024012,-13407745
(주)남선알미늄,008350,2012/12,1978/05/22,236720122,-16536943,231581
(주)남선알미늄,008350,2013/12,1978/05/22,237576875,9655705,9253522
(주)남선알미늄,008350,2014/12,1978/05/22,240321965,17604236,23123708
