회사명,거래소코드,회계년도,[제조]자산(*)(IFRS),[제조]부채(*)(IFRS),산술평균,발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수),주식의 종류
(주)제넨바이오,072520,2017/12,46628595,33159877,1228,42949277,90
(주)제넨바이오,072520,2017/12,46628595,33159877,1228,42949277,10
(주)제넨바이오,072520,2018/12,70463510,38593205,1543,62564762,10
(주)제넨바이오,072520,2018/12,70463510,38593205,1543,62564762,90
(주)제넨바이오,072520,2019/12,83980821,58256544,1912,79121482,90
(주)제넨바이오,072520,2019/12,83980821,58256544,1912,79121482,10
(주)제넨바이오,072520,2020/12,97225113,47544012,3293,102339293,10
(주)제넨바이오,072520,2020/12,97225113,47544012,3293,102339293,90
(주)제넨바이오,072520,2021/12,135262844,45748564,849,209192843,10
(주)제넨바이오,072520,2021/12,135262844,45748564,849,209192843,90
(주)제노레이,122310,2018/12,57124240,12522372,19692,394550,20
(주)제노레이,122310,2018/12,57124240,12522372,19692,4571806,90
(주)제노레이,122310,2018/12,57124240,12522372,19692,4177256,10
(주)제노레이,122310,2019/12,76754029,18085565,21393,4920362,90
(주)제노레이,122310,2019/12,76754029,18085565,21393,0,20
(주)제노레이,122310,2019/12,76754029,18085565,21393,4920362,10
(주)제노레이,122310,2020/12,84619741,18608676,9746,14553844,10
(주)제노레이,122310,2020/12,84619741,18608676,9746,0,20
(주)제노레이,122310,2020/12,84619741,18608676,9746,14553844,90
(주)제노레이,122310,2021/12,96738974,19801679,9232,14553844,90
(주)제노레이,122310,2021/12,96738974,19801679,9232,0,20
(주)제노레이,122310,2021/12,96738974,19801679,9232,14553844,10
(주)제노코,361390,2021/12,63136727,31930863,40616,7500789,10
(주)제노코,361390,2021/12,63136727,31930863,40616,0,20
(주)제노코,361390,2021/12,63136727,31930863,40616,7500789,90
(주)제노포커스,187420,2015/12,29795862,687133,19217,0,20
(주)제노포커스,187420,2015/12,29795862,687133,19217,8940453,10
(주)제노포커스,187420,2015/12,29795862,687133,19217,8940453,90
(주)제노포커스,187420,2016/12,62334128,678544,19390,10786147,90
(주)제노포커스,187420,2016/12,62334128,678544,19390,8995453,10
(주)제노포커스,187420,2016/12,62334128,678544,19390,1790694,20
(주)제노포커스,187420,2017/12,64023694,440193,20139,1790694,20
(주)제노포커스,187420,2017/12,64023694,440193,20139,10859647,90
(주)제노포커스,187420,2017/12,64023694,440193,20139,9068953,10
(주)제노포커스,187420,2018/12,65028048,3347658,6964,21535863,10
(주)제노포커스,187420,2018/12,65028048,3347658,6964,267440,20
(주)제노포커스,187420,2018/12,65028048,3347658,6964,21803303,90
(주)제노포커스,187420,2019/12,73772065,14000890,5628,267440,20
(주)제노포커스,187420,2019/12,73772065,14000890,5628,21838263,10
(주)제노포커스,187420,2019/12,73772065,14000890,5628,22105703,90
(주)제노포커스,187420,2020/12,94172250,40663493,10006,0,20
(주)제노포커스,187420,2020/12,94172250,40663493,10006,22132210,10
(주)제노포커스,187420,2020/12,94172250,40663493,10006,22132210,90
(주)제노포커스,187420,2021/12,95873997,34012831,8421,22499010,90
(주)제노포커스,187420,2021/12,95873997,34012831,8421,22499010,10
(주)제노포커스,187420,2021/12,95873997,34012831,8421,0,20
(주)제놀루션,225220,2020/12,83773905,22482664,27121,4783590,90
(주)제놀루션,225220,2020/12,83773905,22482664,27121,0,20
(주)제놀루션,225220,2020/12,83773905,22482664,27121,4783590,10
(주)제놀루션,225220,2021/12,94941433,12738160,15693,9567180,90
(주)제놀루션,225220,2021/12,94941433,12738160,15693,0,20
(주)제놀루션,225220,2021/12,94941433,12738160,15693,9567180,10
(주)제닉,123330,2011/12,58792175,12381851,39117,0,20
(주)제닉,123330,2011/12,58792175,12381851,39117,4866541,90
(주)제닉,123330,2011/12,58792175,12381851,39117,4866541,10
(주)제닉,123330,2012/12,59789236,6384813,42817,0,20
(주)제닉,123330,2012/12,59789236,6384813,42817,4966541,90
(주)제닉,123330,2012/12,59789236,6384813,42817,4966541,10
(주)제닉,123330,2013/12,66996728,11301913,21288,5500000,10
(주)제닉,123330,2013/12,66996728,11301913,21288,0,20
(주)제닉,123330,2013/12,66996728,11301913,21288,5500000,90
(주)제닉,123330,2014/12,74356564,19198587,22262,6000000,90
(주)제닉,123330,2014/12,74356564,19198587,22262,6000000,10
(주)제닉,123330,2014/12,74356564,19198587,22262,0,20
(주)제닉,123330,2015/12,77209543,19090409,30362,6300000,10
(주)제닉,123330,2015/12,77209543,19090409,30362,0,20
(주)제닉,123330,2015/12,77209543,19090409,30362,6300000,90
(주)제닉,123330,2016/12,77747631,15153235,15267,6600000,10
(주)제닉,123330,2016/12,77747631,15153235,15267,6600000,90
(주)제닉,123330,2016/12,77747631,15153235,15267,0,20
(주)제닉,123330,2017/12,75252519,19773960,12582,6930000,10
(주)제닉,123330,2017/12,75252519,19773960,12582,6930000,90
(주)제닉,123330,2017/12,75252519,19773960,12582,0,20
(주)제닉,123330,2018/12,54093544,13507566,7047,7000000,10
(주)제닉,123330,2018/12,54093544,13507566,7047,7000000,90
(주)제닉,123330,2018/12,54093544,13507566,7047,0,20
(주)제닉,123330,2019/12,37553591,30126718,4885,7000000,90
(주)제닉,123330,2019/12,37553591,30126718,4885,7000000,10
(주)제닉,123330,2019/12,37553591,30126718,4885,0,20
(주)제닉,123330,2020/12,49999548,27668633,3806,7000000,10
(주)제닉,123330,2020/12,49999548,27668633,3806,0,20
(주)제닉,123330,2020/12,49999548,27668633,3806,7000000,90
(주)제닉,123330,2021/12,45401736,26104508,6036,7000000,10
(주)제닉,123330,2021/12,45401736,26104508,6036,0,20
(주)제닉,123330,2021/12,45401736,26104508,6036,7000000,90
(주)제로투세븐,159580,2013/12,82632341,34091332,11410,11540000,90
(주)제로투세븐,159580,2013/12,82632341,34091332,11410,11540000,10
(주)제로투세븐,159580,2014/12,90014467,42186625,8757,12290000,10
(주)제로투세븐,159580,2014/12,90014467,42186625,8757,12290000,90
(주)제로투세븐,159580,2015/12,100690372,55179368,10241,12290000,10
(주)제로투세븐,159580,2015/12,100690372,55179368,10241,12290000,90
(주)제로투세븐,159580,2016/12,105717185,68959528,10067,12290000,90
(주)제로투세븐,159580,2016/12,105717185,68959528,10067,12290000,10
(주)제로투세븐,159580,2017/12,81631296,57311146,5548,12290000,10
(주)제로투세븐,159580,2017/12,81631296,57311146,5548,12290000,90
(주)제로투세븐,159580,2018/12,126266096,65015321,7138,20032636,10
(주)제로투세븐,159580,2018/12,126266096,65015321,7138,20032636,90
(주)제로투세븐,159580,2019/12,124637296,53146149,9809,20032636,90
(주)제로투세븐,159580,2019/12,124637296,53146149,9809,20032636,10
(주)제로투세븐,159580,2020/12,108696969,37724089,8667,20032636,10
(주)제로투세븐,159580,2020/12,108696969,37724089,8667,20032636,90
(주)제로투세븐,159580,2021/12,97481486,23690027,10389,20032636,90
(주)제로투세븐,159580,2021/12,97481486,23690027,10389,20032636,10
(주)제우스,079370,2011/12,132460228,46813719,4029,9440000,90
(주)제우스,079370,2011/12,132460228,46813719,4029,9440000,10
(주)제우스,079370,2011/12,132460228,46813719,4029,0,20
(주)제우스,079370,2012/12,111790627,24985363,3326,9440000,90
(주)제우스,079370,2012/12,111790627,24985363,3326,9440000,10
(주)제우스,079370,2012/12,111790627,24985363,3326,0,20
(주)제우스,079370,2013/12,140418852,45260568,7431,9440000,10
(주)제우스,079370,2013/12,140418852,45260568,7431,0,20
(주)제우스,079370,2013/12,140418852,45260568,7431,9440000,90
(주)제우스,079370,2014/12,166898487,56531161,18724,0,20
(주)제우스,079370,2014/12,166898487,56531161,18724,9440000,10
(주)제우스,079370,2014/12,166898487,56531161,18724,9440000,90
(주)제우스,079370,2015/12,184069973,58813680,13100,0,20
(주)제우스,079370,2015/12,184069973,58813680,13100,10384000,90
(주)제우스,079370,2015/12,184069973,58813680,13100,10384000,10
(주)제우스,079370,2016/12,199790682,64602359,13024,10384000,90
(주)제우스,079370,2016/12,199790682,64602359,13024,10384000,10
(주)제우스,079370,2016/12,199790682,64602359,13024,0,20
(주)제우스,079370,2017/12,240986004,96230140,16461,10384000,10
(주)제우스,079370,2017/12,240986004,96230140,16461,0,20
(주)제우스,079370,2017/12,240986004,96230140,16461,10384000,90
(주)제우스,079370,2018/12,275308527,111023103,11724,0,20
(주)제우스,079370,2018/12,275308527,111023103,11724,10384000,10
(주)제우스,079370,2018/12,275308527,111023103,11724,10384000,90
(주)제우스,079370,2019/12,250270864,81203674,11670,0,20
(주)제우스,079370,2019/12,250270864,81203674,11670,10384000,10
(주)제우스,079370,2019/12,250270864,81203674,11670,10384000,90
(주)제우스,079370,2020/12,283061501,110462795,26619,10384000,90
(주)제우스,079370,2020/12,283061501,110462795,26619,0,20
(주)제우스,079370,2020/12,283061501,110462795,26619,10384000,10
(주)제우스,079370,2021/12,316723116,141217557,21673,10384000,90
(주)제우스,079370,2021/12,316723116,141217557,21673,0,20
(주)제우스,079370,2021/12,316723116,141217557,21673,10384000,10
(주)제이브이엠,054950,2011/12,186841789,118160703,41967,6330908,90
(주)제이브이엠,054950,2011/12,186841789,118160703,41967,6330908,10
(주)제이브이엠,054950,2012/12,163606906,84969392,45131,6330908,10
(주)제이브이엠,054950,2012/12,163606906,84969392,45131,6330908,90
(주)제이브이엠,054950,2013/12,161776133,71656385,46858,6330908,90
(주)제이브이엠,054950,2013/12,161776133,71656385,46858,6330908,10
(주)제이브이엠,054950,2014/12,161218189,61517411,60567,6330908,90
(주)제이브이엠,054950,2014/12,161218189,61517411,60567,6330908,10
(주)제이브이엠,054950,2015/12,157078467,49339732,52714,6330908,90
(주)제이브이엠,054950,2015/12,157078467,49339732,52714,6330908,10
(주)제이브이엠,054950,2016/12,172067283,56158122,40210,6330908,10
(주)제이브이엠,054950,2016/12,172067283,56158122,40210,6330908,90
(주)제이브이엠,054950,2017/12,161555862,34751343,56289,6330908,90
(주)제이브이엠,054950,2017/12,161555862,34751343,56289,6330908,10
(주)제이브이엠,054950,2018/12,162136181,33624255,31176,6330908,90
(주)제이브이엠,054950,2018/12,162136181,33624255,31176,6330908,10
(주)제이브이엠,054950,2019/12,161920776,31487285,28880,6330908,10
(주)제이브이엠,054950,2019/12,161920776,31487285,28880,6330908,90
(주)제이브이엠,054950,2020/12,174544010,32970301,36693,6330908,90
(주)제이브이엠,054950,2020/12,174544010,32970301,36693,6330908,10
(주)제이브이엠,054950,2021/12,188411293,39124267,13893,12089892,90
(주)제이브이엠,054950,2021/12,188411293,39124267,13893,12089892,10
(주)제이스텍,090470,2011/12,48145944,12679362,5076,7553356,10
(주)제이스텍,090470,2011/12,48145944,12679362,5076,7553356,90
(주)제이스텍,090470,2012/12,49676188,6831822,5268,9773929,10
(주)제이스텍,090470,2012/12,49676188,6831822,5268,9773929,90
(주)제이스텍,090470,2013/12,47817734,10228691,3191,14597808,10
(주)제이스텍,090470,2013/12,47817734,10228691,3191,14597808,90
(주)제이스텍,090470,2014/12,51031240,9721538,3274,14597808,90
(주)제이스텍,090470,2014/12,51031240,9721538,3274,14597808,10
(주)제이스텍,090470,2015/12,74826157,29601140,5160,14597808,90
(주)제이스텍,090470,2015/12,74826157,29601140,5160,14597808,10
(주)제이스텍,090470,2016/12,147497136,91164785,20224,14597808,10
(주)제이스텍,090470,2016/12,147497136,91164785,20224,14597808,90
(주)제이스텍,090470,2017/12,181988549,52894132,17987,14597808,90
(주)제이스텍,090470,2017/12,181988549,52894132,17987,14597808,10
(주)제이스텍,090470,2018/12,142915886,13046879,5647,14597808,10
(주)제이스텍,090470,2018/12,142915886,13046879,5647,14597808,90
(주)제이스텍,090470,2019/12,152849084,22887566,12180,14597808,90
(주)제이스텍,090470,2019/12,152849084,22887566,12180,14597808,10
(주)제이스텍,090470,2020/12,146124748,30903061,7708,14597808,10
(주)제이스텍,090470,2020/12,146124748,30903061,7708,14597808,90
(주)제이스텍,090470,2021/12,160264272,36993847,6429,14597808,10
(주)제이스텍,090470,2021/12,160264272,36993847,6429,14597808,90
(주)제이시스메디칼,287410,2018/12,,,2056,4235000,90
(주)제이시스메디칼,287410,2018/12,,,2056,4235000,10
(주)제이시스메디칼,287410,2019/12,,,2091,4235000,90
(주)제이시스메디칼,287410,2019/12,,,2091,4235000,10
(주)제이시스메디칼,287410,2020/12,,,2430,4235000,90
(주)제이시스메디칼,287410,2020/12,,,2430,4235000,10
(주)제이시스메디칼,287410,2021/12,65051147,19927426,8020,71299472,10
(주)제이시스메디칼,287410,2021/12,65051147,19927426,8020,71299472,90
(주)제이시스메디칼,287410,2021/12,65051147,19927426,8020,0,20
(주)제이앤티씨,204270,2020/12,274328066,67575909,11062,57848466,90
(주)제이앤티씨,204270,2020/12,274328066,67575909,11062,57848466,10
(주)제이앤티씨,204270,2020/12,274328066,67575909,11062,0,20
(주)제이앤티씨,204270,2021/12,273832712,72794315,7370,57848466,10
(주)제이앤티씨,204270,2021/12,273832712,72794315,7370,57848466,90
(주)제이앤티씨,204270,2021/12,273832712,72794315,7370,0,20
(주)제이에스코퍼레이션,194370,2016/12,183509962,24107382,16236,13157051,10
(주)제이에스코퍼레이션,194370,2016/12,183509962,24107382,16236,13335601,90
(주)제이에스코퍼레이션,194370,2016/12,183509962,24107382,16236,178550,20
(주)제이에스코퍼레이션,194370,2017/12,179359166,17519946,13087,13335601,10
(주)제이에스코퍼레이션,194370,2017/12,179359166,17519946,13087,13335601,90
(주)제이에스코퍼레이션,194370,2018/12,180144246,18486659,11605,13335601,10
(주)제이에스코퍼레이션,194370,2018/12,180144246,18486659,11605,13335601,90
(주)제이에스코퍼레이션,194370,2019/12,185510490,20487934,12123,13335601,10
(주)제이에스코퍼레이션,194370,2019/12,185510490,20487934,12123,13335601,90
(주)제이에스코퍼레이션,194370,2020/12,278894536,125380747,7425,13335601,10
(주)제이에스코퍼레이션,194370,2020/12,278894536,125380747,7425,13335601,90
(주)제이에스코퍼레이션,194370,2021/12,276844894,108377451,20873,13335601,10
(주)제이에스코퍼레이션,194370,2021/12,276844894,108377451,20873,13335601,90
(주)제이에스티나,026040,2011/12,88608125,43336362,2770,14846732,10
(주)제이에스티나,026040,2011/12,88608125,43336362,2770,14846732,90
(주)제이에스티나,026040,2012/12,95579008,41127827,10051,15951438,10
(주)제이에스티나,026040,2012/12,95579008,41127827,10051,15951438,90
(주)제이에스티나,026040,2013/12,103123755,40717059,8064,16503790,90
(주)제이에스티나,026040,2013/12,103123755,40717059,8064,16503790,10
(주)제이에스티나,026040,2014/12,118734957,43747756,18255,16503790,10
(주)제이에스티나,026040,2014/12,118734957,43747756,18255,16503790,90
(주)제이에스티나,026040,2015/12,129714712,47483163,10475,16503790,90
(주)제이에스티나,026040,2015/12,129714712,47483163,10475,16503790,10
(주)제이에스티나,026040,2016/12,127513082,45366051,9160,16503790,90
(주)제이에스티나,026040,2016/12,127513082,45366051,9160,16503790,10
(주)제이에스티나,026040,2017/12,112950166,37776168,5687,16503790,90
(주)제이에스티나,026040,2017/12,112950166,37776168,5687,16503790,10
(주)제이에스티나,026040,2018/12,118194572,43633876,5481,16503790,10
(주)제이에스티나,026040,2018/12,118194572,43633876,5481,16503790,90
(주)제이에스티나,026040,2019/12,81949085,36623857,4233,16503790,90
(주)제이에스티나,026040,2019/12,81949085,36623857,4233,16503790,10
(주)제이에스티나,026040,2020/12,67882626,36965716,2091,16503790,90
(주)제이에스티나,026040,2020/12,67882626,36965716,2091,16503790,10
(주)제이에스티나,026040,2021/12,76885587,16156590,3391,16503790,90
(주)제이에스티나,026040,2021/12,76885587,16156590,3391,16503790,10
(주)제이에스피브이,250300,2016/12,,,,23121707,90
(주)제이에스피브이,250300,2016/12,,,,0,20
(주)제이에스피브이,250300,2016/12,,,,23121707,10
(주)제이에스피브이,250300,2017/12,,,,23672671,90
(주)제이에스피브이,250300,2017/12,,,,0,20
(주)제이에스피브이,250300,2017/12,,,,23672671,10
(주)제이에이치코오스,065310,2011/12,24625434,4399403,600,38377223,90
(주)제이에이치코오스,065310,2011/12,24625434,4399403,600,38377223,10
(주)제이엘케이,322510,2019/12,38878318,2384327,7839,0,20
(주)제이엘케이,322510,2019/12,38878318,2384327,7839,14923612,90
(주)제이엘케이,322510,2019/12,38878318,2384327,7839,14923612,10
(주)제이엘케이,322510,2020/12,46814839,15873336,10430,15094489,90
(주)제이엘케이,322510,2020/12,46814839,15873336,10430,0,20
(주)제이엘케이,322510,2020/12,46814839,15873336,10430,15094489,10
(주)제이엘케이,322510,2021/12,40841579,16116790,6709,15160989,10
(주)제이엘케이,322510,2021/12,40841579,16116790,6709,0,20
(주)제이엘케이,322510,2021/12,40841579,16116790,6709,15160989,90
(주)제이와이피엔터테인먼트,035900,2011/06,23035657,4616669,2828,23152203,10
(주)제이와이피엔터테인먼트,035900,2011/06,23035657,4616669,2828,23152203,90
(주)제이와이피엔터테인먼트,035900,2011/12,20628307,3623135,6455,23152203,90
(주)제이와이피엔터테인먼트,035900,2011/12,20628307,3623135,6455,23152203,10
(주)제이와이피엔터테인먼트,035900,2012/12,25528779,10174114,5351,24430157,90
(주)제이와이피엔터테인먼트,035900,2012/12,25528779,10174114,5351,24430157,10
(주)제이와이피엔터테인먼트,035900,2013/12,66042967,20940975,4238,34043012,90
(주)제이와이피엔터테인먼트,035900,2013/12,66042967,20940975,4238,34043012,10
(주)제이와이피엔터테인먼트,035900,2014/12,70451683,16798184,4314,34043012,10
(주)제이와이피엔터테인먼트,035900,2014/12,70451683,16798184,4314,34043012,90
(주)제이와이피엔터테인먼트,035900,2015/12,70750523,14331186,4417,34043012,90
(주)제이와이피엔터테인먼트,035900,2015/12,70750523,14331186,4417,34043012,10
(주)제이와이피엔터테인먼트,035900,2016/12,80723345,17664592,4978,34043012,10
(주)제이와이피엔터테인먼트,035900,2016/12,80723345,17664592,4978,34043012,90
(주)제이와이피엔터테인먼트,035900,2017/12,117958630,36421128,13087,34622921,90
(주)제이와이피엔터테인먼트,035900,2017/12,117958630,36421128,13087,34622921,10
(주)제이와이피엔터테인먼트,035900,2018/12,144849749,28243368,30624,35355216,90
(주)제이와이피엔터테인먼트,035900,2018/12,144849749,28243368,30624,35355216,10
(주)제이와이피엔터테인먼트,035900,2019/12,180392303,38385668,22558,35494992,10
(주)제이와이피엔터테인먼트,035900,2019/12,180392303,38385668,22558,35494992,90
(주)제이와이피엔터테인먼트,035900,2020/12,189906055,28441042,38355,35497492,90
(주)제이와이피엔터테인먼트,035900,2020/12,189906055,28441042,38355,35497492,10
(주)제이와이피엔터테인먼트,035900,2021/12,254033849,55719178,48093,35497492,90
(주)제이와이피엔터테인먼트,035900,2021/12,254033849,55719178,48093,35497492,10
(주)제이웨이,058420,2011/12,14272109,2742335,1310,19477248,90
(주)제이웨이,058420,2011/12,14272109,2742335,1310,19477248,10
(주)제이웨이,058420,2012/12,14716948,4546123,1100,21094016,90
(주)제이웨이,058420,2012/12,14716948,4546123,1100,21094016,10
(주)제이웨이,058420,2012/12,14716948,4546123,1100,0,20
(주)제이웨이,058420,2013/12,12405988,3277676,1108,24035252,10
(주)제이웨이,058420,2013/12,12405988,3277676,1108,24035252,90
(주)제이웨이,058420,2014/12,7203739,1944087,963,0,20
(주)제이웨이,058420,2014/12,7203739,1944087,963,8011750,90
(주)제이웨이,058420,2014/12,7203739,1944087,963,8011750,10
(주)제이웨이,058420,2015/12,8313262,1210021,2843,9291750,90
(주)제이웨이,058420,2015/12,8313262,1210021,2843,9291750,10
(주)제이웨이,058420,2016/12,11176805,1210591,2657,10700110,90
(주)제이웨이,058420,2016/12,11176805,1210591,2657,10700110,10
(주)제이웨이,058420,2017/12,7708973,1058044,2603,11064210,90
(주)제이웨이,058420,2017/12,7708973,1058044,2603,11064210,10
(주)제이웨이,058420,2018/12,13796008,2758961,1449,15874210,90
(주)제이웨이,058420,2018/12,13796008,2758961,1449,15874210,10
(주)제이웨이,058420,2019/12,14038963,852572,1991,20614210,10
(주)제이웨이,058420,2019/12,14038963,852572,1991,20614210,90
(주)제이웨이,058420,2020/12,8681630,6597658,697,21676909,10
(주)제이웨이,058420,2020/12,8681630,6597658,697,2372479,20
(주)제이웨이,058420,2020/12,8681630,6597658,697,24049388,90
(주)제이콘텐트리,036420,2011/12,203099943,116430607,4064,65501299,10
(주)제이콘텐트리,036420,2011/12,203099943,116430607,4064,65501299,90
(주)제이콘텐트리,036420,2012/12,213047311,125723853,3534,65501299,90
(주)제이콘텐트리,036420,2012/12,213047311,125723853,3534,65501299,10
(주)제이콘텐트리,036420,2013/12,207915246,136301083,4091,65501299,10
(주)제이콘텐트리,036420,2013/12,207915246,136301083,4091,65501299,90
(주)제이콘텐트리,036420,2014/12,181654899,115106047,3374,66090399,90
(주)제이콘텐트리,036420,2014/12,181654899,115106047,3374,66090399,10
(주)제이콘텐트리,036420,2015/12,332858893,100261927,5395,114068982,90
(주)제이콘텐트리,036420,2015/12,332858893,100261927,5395,114068982,10
(주)제이콘텐트리,036420,2016/12,339020286,97076224,3869,114068982,10
(주)제이콘텐트리,036420,2016/12,339020286,97076224,3869,114068982,90
(주)제이콘텐트리,036420,2017/12,377322282,134574984,5398,114068982,10
(주)제이콘텐트리,036420,2017/12,377322282,134574984,5398,114068982,90
(주)제이콘텐트리,036420,2018/12,479646071,79540901,4747,144068982,90
(주)제이콘텐트리,036420,2018/12,479646071,79540901,4747,144068982,10
(주)제이테크놀로지,035480,2011/12,47963837,23714010,1320,13836654,10
(주)제이테크놀로지,035480,2011/12,47963837,23714010,1320,13836654,90
(주)제이테크놀로지,035480,2012/12,81710217,58231011,5341,14349474,10
(주)제이테크놀로지,035480,2012/12,81710217,58231011,5341,0,20
(주)제이테크놀로지,035480,2012/12,81710217,58231011,5341,14349474,90
(주)제이테크놀로지,035480,2013/12,40734669,33239260,4901,19412651,90
(주)제이테크놀로지,035480,2013/12,40734669,33239260,4901,19412651,10
(주)제이테크놀로지,035480,2014/12,50584669,10131245,5472,25794437,10
(주)제이테크놀로지,035480,2014/12,50584669,10131245,5472,25794437,90
(주)제이테크놀로지,035480,2015/12,53298611,11382127,3456,31021202,10
(주)제이테크놀로지,035480,2015/12,53298611,11382127,3456,31021202,90
(주)제이테크놀로지,035480,2016/12,80103741,23154131,2951,45414128,10
(주)제이테크놀로지,035480,2016/12,80103741,23154131,2951,45414128,90
(주)제이테크놀로지,035480,2017/12,65214277,27484148,1475,,
(주)제이테크놀로지,035480,2018/12,39076391,6724924,1475,45529070,10
(주)제이테크놀로지,035480,2018/12,39076391,6724924,1475,45529070,90
(주)제이티,089790,2011/12,42611173,24998462,4321,6226580,90
(주)제이티,089790,2011/12,42611173,24998462,4321,6226580,10
(주)제이티,089790,2012/12,29298389,9255151,4019,6226580,90
(주)제이티,089790,2012/12,29298389,9255151,4019,6226580,10
(주)제이티,089790,2013/12,34842207,16129888,3440,6226580,10
(주)제이티,089790,2013/12,34842207,16129888,3440,6226580,90
(주)제이티,089790,2014/12,45035128,17153985,5032,6987929,10
(주)제이티,089790,2014/12,45035128,17153985,5032,6987929,90
(주)제이티,089790,2015/12,50777388,28144093,3261,7472424,10
(주)제이티,089790,2015/12,50777388,28144093,3261,7472424,90
(주)제이티,089790,2016/12,41611004,26815701,3587,7472424,90
(주)제이티,089790,2016/12,41611004,26815701,3587,7472424,10
(주)제이티,089790,2017/12,42425698,27224115,2531,7726917,90
(주)제이티,089790,2017/12,42425698,27224115,2531,7726917,10
(주)제이티,089790,2018/12,42019563,19869474,2566,10016829,10
(주)제이티,089790,2018/12,42019563,19869474,2566,10016829,90
(주)제이티,089790,2019/12,57029871,30331442,5014,10315513,90
(주)제이티,089790,2019/12,57029871,30331442,5014,10315513,10
(주)제이티,089790,2020/12,54576899,22501423,11469,10315513,90
(주)제이티,089790,2020/12,54576899,22501423,11469,10315513,10
(주)제이티,089790,2021/12,76462265,30448395,10053,10315513,90
(주)제이티,089790,2021/12,76462265,30448395,10053,10315513,10
(주)제이티씨,950170,2019/02,342925317,103160460,7699,35005517,10
(주)제이티씨,950170,2019/02,342925317,103160460,7699,35005517,90
(주)제이티씨,950170,2020/02,547053676,308208094,6983,35005517,10
(주)제이티씨,950170,2020/02,547053676,308208094,6983,35005517,90
(주)제이티씨,950170,2021/02,363076446,236211283,4913,35005517,10
(주)제이티씨,950170,2021/02,363076446,236211283,4913,35005517,90
(주)제일기획,030000,2011/12,1256493746,586173793,18405,0,20
(주)제일기획,030000,2011/12,1256493746,586173793,18405,115041225,90
(주)제일기획,030000,2011/12,1256493746,586173793,18405,115041225,10
(주)제일기획,030000,2012/12,1120437710,502108561,20792,115041225,90
(주)제일기획,030000,2012/12,1120437710,502108561,20792,0,20
(주)제일기획,030000,2012/12,1120437710,502108561,20792,115041225,10
(주)제일기획,030000,2013/12,1077774669,515644777,26068,0,20
(주)제일기획,030000,2013/12,1077774669,515644777,26068,115041225,10
(주)제일기획,030000,2013/12,1077774669,515644777,26068,115041225,90
(주)제일기획,030000,2014/12,1205698728,477829379,18381,0,20
(주)제일기획,030000,2014/12,1205698728,477829379,18381,115041225,90
(주)제일기획,030000,2014/12,1205698728,477829379,18381,115041225,10
(주)제일기획,030000,2015/12,1113192389,525614999,21210,115041225,90
(주)제일기획,030000,2015/12,1113192389,525614999,21210,115041225,10
(주)제일기획,030000,2015/12,1113192389,525614999,21210,0,20
(주)제일기획,030000,2016/12,1172119597,563731996,15426,0,20
(주)제일기획,030000,2016/12,1172119597,563731996,15426,115041225,10
(주)제일기획,030000,2016/12,1172119597,563731996,15426,115041225,90
(주)제일기획,030000,2017/12,1202886604,535747979,20963,115041225,10
(주)제일기획,030000,2017/12,1202886604,535747979,20963,115041225,90
(주)제일기획,030000,2017/12,1202886604,535747979,20963,0,20
(주)제일기획,030000,2018/12,1220020596,551711329,23192,115041225,10
(주)제일기획,030000,2018/12,1220020596,551711329,23192,0,20
(주)제일기획,030000,2018/12,1220020596,551711329,23192,115041225,90
(주)제일기획,030000,2019/12,1226491626,532495497,24435,115041225,90
(주)제일기획,030000,2019/12,1226491626,532495497,24435,0,20
(주)제일기획,030000,2019/12,1226491626,532495497,24435,115041225,10
(주)제일기획,030000,2020/12,1252632182,522376976,20988,115041225,90
(주)제일기획,030000,2020/12,1252632182,522376976,20988,115041225,10
(주)제일기획,030000,2020/12,1252632182,522376976,20988,0,20
(주)제일기획,030000,2021/12,1289135278,551004782,22843,115041225,10
(주)제일기획,030000,2021/12,1289135278,551004782,22843,0,20
(주)제일기획,030000,2021/12,1289135278,551004782,22843,115041225,90
(주)제일바이오,052670,2011/12,19299504,3994051,1444,9600000,90
(주)제일바이오,052670,2011/12,19299504,3994051,1444,9600000,10
(주)제일바이오,052670,2012/12,23485363,7268003,1688,9600000,90
(주)제일바이오,052670,2012/12,23485363,7268003,1688,9600000,10
(주)제일바이오,052670,2013/12,23370553,7018000,2719,9600000,10
(주)제일바이오,052670,2013/12,23370553,7018000,2719,9600000,90
(주)제일바이오,052670,2014/12,23761675,6547961,4729,9600000,10
(주)제일바이오,052670,2014/12,23761675,6547961,4729,9600000,90
(주)제일바이오,052670,2015/12,39334434,5988621,5202,15000000,90
(주)제일바이오,052670,2015/12,39334434,5988621,5202,15000000,10
(주)제일바이오,052670,2016/12,38200492,3970941,4662,15000000,90
(주)제일바이오,052670,2016/12,38200492,3970941,4662,15000000,10
(주)제일바이오,052670,2017/12,32880724,2470097,4184,15000000,90
(주)제일바이오,052670,2017/12,32880724,2470097,4184,15000000,10
(주)제일바이오,052670,2018/12,32331319,2648377,3900,15000000,10
(주)제일바이오,052670,2018/12,32331319,2648377,3900,15000000,90
(주)제일바이오,052670,2019/12,34648173,3030358,7518,15000000,10
(주)제일바이오,052670,2019/12,34648173,3030358,7518,15000000,90
(주)제일바이오,052670,2020/12,42628612,4432683,8038,15000000,90
