회사명,거래소코드,회계년도,외국인_주식분포비율,외국인_주식수,보통주식비율,보통주식수
(주)이브이첨단소재,131400,2021/12,1.65,770522,8.77,4102564
(주)이상네트웍스,080010,2011/12,20.11,1810168,35.14,3162854
(주)이상네트웍스,080010,2012/12,20.43,1838396,35.76,3218916
(주)이상네트웍스,080010,2013/12,20.18,1816094,34.65,3119132
(주)이상네트웍스,080010,2014/12,20.35,1831503,34.71,3123954
(주)이상네트웍스,080010,2015/12,20.07,1806517,35.12,3161215
(주)이상네트웍스,080010,2016/12,22.19,1996802,35.12,3161215
(주)이상네트웍스,080010,2017/12,21.5,1937925,35.19,3173215
(주)이상네트웍스,080010,2018/12,31.74,2861678,35.29,3181286
(주)이상네트웍스,080010,2019/12,31.5,2839567,39.16,3529789
(주)이상네트웍스,080010,2020/12,20.15,1816285,50.15,4520910
(주)이상네트웍스,080010,2021/12,1.51,136473,50.15,4520910
(주)이수앱지스,086890,2011/12,0.09,9846,47.08,5293261
(주)이수앱지스,086890,2012/12,0.37,41979,46.78,5259327
(주)이수앱지스,086890,2013/12,0.12,15449,51.75,6619333
(주)이수앱지스,086890,2014/12,0.24,32673,48.27,6698978
(주)이수앱지스,086890,2015/12,0.38,75216,40.61,7952208
(주)이수앱지스,086890,2016/12,1.26,249813,41.48,8193093
(주)이수앱지스,086890,2017/12,2.12,528779,37.37,9328827
(주)이수앱지스,086890,2018/12,1.28,340948,37.17,9895972
(주)이수앱지스,086890,2019/12,1.31,347922,37.19,9900972
(주)이수앱지스,086890,2020/12,1.04,294810,34.93,9872325
(주)이수앱지스,086890,2021/12,0.83,276342,33.67,11175315
(주)이수페타시스,007660,2011/12,5.7,2352211,30.18,12455779
(주)이수페타시스,007660,2012/12,4.57,1887451,30.19,12457779
(주)이수페타시스,007660,2013/12,6.07,2504860,30.2,12462349
(주)이수페타시스,007660,2014/12,9.91,4087648,30.57,12617620
(주)이수페타시스,007660,2015/12,6.31,2604961,30.73,12679620
(주)이수페타시스,007660,2016/12,7.49,3091269,30.82,12719620
(주)이수페타시스,007660,2017/12,3.13,1293447,31.06,12819570
(주)이수페타시스,007660,2018/12,4.99,2058979,31.07,12824570
(주)이수페타시스,007660,2019/12,3.06,1262463,31.08,12824570
(주)이수페타시스,007660,2020/12,3.5,1445968,31.07,12819570
(주)이수페타시스,007660,2021/12,7.77,4913167,26.45,16730301
(주)이수화학,005950,2011/12,5.56,751210,32.25,4356018
(주)이수화학,005950,2012/12,6.36,971827,39.15,5980479
(주)이수화학,005950,2013/12,6.73,1028557,39.08,5970479
(주)이수화학,005950,2014/12,3.62,552875,38.98,5954979
(주)이수화학,005950,2015/12,3.8,581059,38.98,5954979
(주)이수화학,005950,2016/12,10.75,1641659,39.24,5995079
(주)이수화학,005950,2017/12,5.32,812886,39.23,5993913
(주)이수화학,005950,2018/12,2.98,455169,39.22,5992813
(주)이수화학,005950,2019/12,3.35,512491,39.62,6053902
(주)이수화학,005950,2020/12,2.71,654471,32.37,7870983
(주)이수화학,005950,2021/12,1.95,544100,28.18,7878844
(주)이스타코,015020,2011/12,0,911,54.07,23174000
(주)이스타코,015020,2012/12,0.68,291391,52.21,22374000
(주)이스타코,015020,2013/12,0.65,280531,46.74,20030000
(주)이스타코,015020,2014/12,2.29,979402,35.68,15290000
(주)이스타코,015020,2015/12,1.74,744660,33.15,14205000
(주)이스타코,015020,2016/12,0.98,419033,33.15,14205000
(주)이스타코,015020,2017/12,1.6,685291,33.15,14205000
(주)이스타코,015020,2018/12,1.12,479209,33.15,14205000
(주)이스타코,015020,2019/12,0.41,175301,34.58,14817000
(주)이스타코,015020,2020/12,0.66,282707,39.42,16893000
(주)이스타코,015020,2021/12,2.11,903438,26.94,11546000
(주)이스트소프트,047560,2011/12,0.24,11781,34.01,1683600
(주)이스트소프트,047560,2012/12,0.31,15562,34.06,1685652
(주)이스트소프트,047560,2013/12,0.63,31153,33.99,1682352
(주)이스트소프트,047560,2014/12,0.82,40464,32.57,1612092
(주)이스트소프트,047560,2015/12,0.47,46250,30.49,3018280
(주)이스트소프트,047560,2016/12,0.63,62553,30.72,3041080
(주)이스트소프트,047560,2017/12,1.05,104061,30.73,3042580
(주)이스트소프트,047560,2018/12,1.2,119274,30.05,2975080
(주)이스트소프트,047560,2019/12,1.77,175397,30.05,2975080
(주)이스트소프트,047560,2020/12,1.36,134304,29.31,2901580
(주)이스트소프트,047560,2021/12,0.95,108386,25.9,2945688
(주)이십일스토어,270020,2017/12,,,69.36,1675060
(주)이십일스토어,270020,2018/12,,,54.44,1694582
(주)이십일스토어,270020,2019/12,,,54.45,1694773
(주)이씨에스텔레콤,067010,2011/03,0.03,2430,27.95,2095928
(주)이씨에스텔레콤,067010,2012/03,0.41,30437,27.95,2095928
(주)이씨에스텔레콤,067010,2013/03,4.19,314536,27.95,2095928
(주)이씨에스텔레콤,067010,2014/03,0.29,21736,27.95,2095928
(주)이씨에스텔레콤,067010,2015/03,1.29,96816,27.95,2095928
(주)이씨에스텔레콤,067010,2016/03,1.42,106387,27.95,2095928
(주)이씨에스텔레콤,067010,2017/03,2.1,157196,22.89,1716577
(주)이씨에스텔레콤,067010,2018/03,1.07,80159,22.89,1716577
(주)이씨에스텔레콤,067010,2019/03,0.79,59155,22.89,1716577
(주)이씨에스텔레콤,067010,2020/03,1.4,171558,26.35,3240650
(주)이씨에스텔레콤,067010,2021/03,1.11,135980,25.6,3147554
(주)이아이디,093230,2011/12,0.65,62060,49.29,4723506
(주)이아이디,093230,2012/12,0.57,137075,17.74,4250000
(주)이아이디,093230,2013/12,0.56,148170,25.63,6790220
(주)이아이디,093230,2014/12,0.44,163802,8.92,3310569
(주)이아이디,093230,2015/12,2.66,1702262,21.07,13507400
(주)이아이디,093230,2016/12,0.7,507046,22.62,16439400
(주)이아이디,093230,2017/12,1.8,2210949,19.74,24215609
(주)이아이디,093230,2018/12,0.57,1387885,47.16,114215609
(주)이아이디,093230,2019/12,0.61,3372052,38.36,210369455
(주)이아이디,093230,2020/12,0.29,1921899,29.08,210369455
(주)이아이디,093230,2021/12,0.98,9258384,23.62,222240663
(주)이엔에프테크놀로지,102710,2011/12,24.03,3411825,24.45,3472652
(주)이엔에프테크놀로지,102710,2012/12,18.44,2619014,34.82,4944506
(주)이엔에프테크놀로지,102710,2013/12,16.99,2413161,34.64,4919506
(주)이엔에프테크놀로지,102710,2014/12,17.79,2526071,34.8,4941231
(주)이엔에프테크놀로지,102710,2015/12,19.36,2749177,34.57,4909231
(주)이엔에프테크놀로지,102710,2016/12,15.55,2207747,33.56,4765881
(주)이엔에프테크놀로지,102710,2017/12,11.86,1684284,35.74,5075556
(주)이엔에프테크놀로지,102710,2018/12,9.71,1381587,35.75,5086929
(주)이엔에프테크놀로지,102710,2019/12,19.91,2832794,35.74,5085229
(주)이엔에프테크놀로지,102710,2020/12,12.06,1720020,35.59,5075409
(주)이엔에프테크놀로지,102710,2021/12,9.9,1415171,35.64,5093865
(주)이엔코퍼레이션,066980,2011/12,1.23,314022,13.85,3547028
(주)이엔코퍼레이션,066980,2012/12,1.48,410478,12.76,3547028
(주)이엔코퍼레이션,066980,2013/12,0.83,324641,7.85,3054156
(주)이엔코퍼레이션,066980,2014/12,0.63,441523,9.27,6510997
(주)이엔코퍼레이션,066980,2015/12,1.16,959331,16.31,13499745
(주)이엔코퍼레이션,066980,2016/12,1.12,1002181,36.97,55559052
(주)이엔코퍼레이션,066980,2017/12,1.57,2382639,36.46,55261420
(주)이엔코퍼레이션,066980,2018/12,2.7,4276926,32.03,50737505
(주)이엔코퍼레이션,066980,2019/12,3.22,5093285,32.03,50737505
(주)이엔코퍼레이션,066980,2020/12,1.13,1790566,27.86,49433311
(주)이엔코퍼레이션,066980,2021/12,1.6,616374,30.12,11619340
(주)이엔플러스,074610,2011/12,0.07,39669,48.77,27521825
(주)이엔플러스,074610,2012/12,1.92,1115149,35.07,5086819
(주)이엔플러스,074610,2013/12,0.27,39433,31.57,4579387
(주)이엔플러스,074610,2014/12,1.07,173859,33.06,5351675
(주)이엔플러스,074610,2015/12,0.51,82127,7.97,1290435
(주)이엔플러스,074610,2016/12,0.37,65466,7.3,1290435
(주)이엔플러스,074610,2017/12,2.88,631095,11.16,2443364
(주)이엔플러스,074610,2018/12,1.63,454017,6.23,1731602
(주)이엔플러스,074610,2019/12,1.29,452146,7.35,2737356
(주)이엔플러스,074610,2020/12,0.52,218874,3.87,1637356
(주)이엔플러스,074610,2021/12,1.23,633084,8,4118455
(주)이엘피,063760,2017/12,9.47,464541,21.96,1077430
(주)이엘피,063760,2018/12,3.48,170614,21.85,1071701
(주)이엘피,063760,2019/12,4.38,215013,22.09,1085319
(주)이엘피,063760,2020/12,2.51,123289,22.32,1095987
(주)이엘피,063760,2021/12,3.06,285590,23.54,2195974
(주)이엠네트웍스,087730,2011/12,0,0,38.46,1100000
(주)이엠네트웍스,087730,2012/12,0.18,5138,38.46,1100000
(주)이엠네트웍스,087730,2013/12,0.08,2184,38.46,1100000
(주)이엠네트웍스,087730,2014/12,0.04,1042,38.46,1100000
(주)이엠네트웍스,087730,2015/12,0.11,3192,38.46,1100000
(주)이엠네트웍스,087730,2016/12,0.24,6757,38.46,1100000
(주)이엠네트웍스,087730,2017/12,0.42,12054,38.46,1100000
(주)이엠네트웍스,087730,2018/12,1.07,37639,25.6,900000
(주)이엠네트웍스,087730,2019/12,0.49,90121,49.32,24057905
(주)이엠넷,123570,2011/12,0.38,21065,41.81,2300000
(주)이엠넷,123570,2012/12,0.78,42639,41.37,2275479
(주)이엠넷,123570,2013/12,25.75,1416444,41.37,2275479
(주)이엠넷,123570,2014/12,25.72,1414385,41.37,2275479
(주)이엠넷,123570,2015/12,25.81,1419705,41.35,2274305
(주)이엠넷,123570,2016/12,25.63,2819116,41.31,4543610
(주)이엠넷,123570,2017/12,27.01,3007886,40.79,4543610
(주)이엠넷,123570,2018/12,27.35,6092479,40.79,9087220
(주)이엠넷,123570,2019/12,27.16,6050969,40.84,9098220
(주)이엠넷,123570,2020/12,26.17,5830454,40.77,9082220
(주)이엠넷,123570,2021/12,26.49,5900646,40.9,9110179
(주)이엠앤아이,083470,2011/12,1.11,100589,22.02,2000000
(주)이엠앤아이,083470,2012/12,2.01,280584,14.35,2000000
(주)이엠앤아이,083470,2013/12,9.49,1657798,13.74,2400000
(주)이엠앤아이,083470,2014/12,8.91,1726856,21.36,4139359
(주)이엠앤아이,083470,2015/12,9.03,1750315,21.36,4139359
(주)이엠앤아이,083470,2016/12,0.79,165176,19.58,4113000
(주)이엠앤아이,083470,2017/12,0.73,155493,9.4,2000000
(주)이엠앤아이,083470,2019/12,2.03,500983,39.56,6894000
(주)이엠앤아이,083470,2020/12,0,0,31.22,7000000
(주)이엠앤아이,083470,2021/12,0,0,43.28,6800000
(주)이엠텍,091120,2011/12,0,2,28.3,1284333
(주)이엠텍,091120,2012/12,0.98,128053,18.74,2528059
(주)이엠텍,091120,2013/12,0.77,103655,15.01,2025223
(주)이엠텍,091120,2014/12,0.78,106670,14.86,2025223
(주)이엠텍,091120,2015/12,1.81,254313,14.19,1991806
(주)이엠텍,091120,2016/12,5.85,821436,14.15,1985670
(주)이엠텍,091120,2017/12,4.12,600174,14.46,2105947
(주)이엠텍,091120,2018/12,3.78,573982,16.27,2473881
(주)이엠텍,091120,2019/12,6.29,1010498,15.34,2403949
(주)이엠텍,091120,2020/12,3.28,526236,14.97,2404007
(주)이엠텍,091120,2021/12,5.99,951757,14.84,2357166
(주)이오테크닉스,039030,2011/12,13.18,1612186,44,5388110
(주)이오테크닉스,039030,2012/12,13.84,1692497,44,5385702
(주)이오테크닉스,039030,2013/12,3.18,388735,32.7,4001259
(주)이오테크닉스,039030,2014/12,6.78,831822,32.62,4002859
(주)이오테크닉스,039030,2015/12,15.96,1957835,31.69,3886159
(주)이오테크닉스,039030,2016/12,20.33,2496303,31.79,3904259
(주)이오테크닉스,039030,2017/12,16.46,2021300,31.8,3904509
(주)이오테크닉스,039030,2018/12,15.31,1880269,32.13,3954654
(주)이오테크닉스,039030,2019/12,13.02,1603828,30.8,3824149
(주)이오테크닉스,039030,2020/12,15.52,1911798,31.07,3827973
(주)이오테크닉스,039030,2021/12,17.28,2129259,31.08,3827473
(주)이원,017940,2011/12,1.84,126021,45.33,3109680
(주)이원,017940,2012/12,2.93,201309,45.33,3109680
(주)이원,017940,2013/12,4.03,276464,45.33,3109680
(주)이원,017940,2014/12,4.53,310830,45.33,3109680
(주)이원,017940,2015/12,5.42,371547,45.33,3109680
(주)이원,017940,2016/12,4.86,333506,45.33,3109680
(주)이원,017940,2017/12,4.85,332966,45.33,3109680
(주)이원,017940,2018/12,5.84,400858,45.33,3109680
(주)이원,017940,2019/12,4.56,312663,45.33,3109680
(주)이원,017940,2020/12,4.65,318938,45.33,3109680
(주)이원,017940,2021/12,3.55,243277,45.33,3109680
(주)이월드,084680,2011/12,0.06,41327,71.2,49891783
(주)이월드,084680,2012/12,0.01,3677,71.2,49891783
(주)이월드,084680,2013/12,0.38,324697,76.18,64511667
(주)이월드,084680,2014/12,0.69,601273,76.87,67049739
(주)이월드,084680,2015/12,0.15,135286,77.71,70333812
(주)이월드,084680,2016/12,15.06,13635225,77.75,70370896
(주)이월드,084680,2017/12,14.92,13503229,75.77,68579585
(주)이월드,084680,2018/12,0.29,262799,74.43,67363776
(주)이월드,084680,2019/12,1.05,952047,74.39,67333776
(주)이월드,084680,2020/12,0.96,992261,65.28,67333776
(주)이월드,084680,2021/12,0.55,778923,70.6,100111553
(주)이즈미디어,181340,2017/12,0.31,21765,44.79,3149182
(주)이즈미디어,181340,2018/12,0.33,22957,44.94,3166615
(주)이즈미디어,181340,2019/12,4.23,298031,41.25,2906166
(주)이즈미디어,181340,2020/12,2.45,173971,41.05,2916166
(주)이즈미디어,181340,2021/12,0.64,45749,13.1,933062
(주)이지,037370,2011/12,0.46,34657,28.96,2172323
(주)이지,037370,2012/12,2.43,182385,28.87,2165323
(주)이지,037370,2013/12,1.41,105816,26.15,1961323
(주)이지,037370,2014/12,1.48,110719,26.15,1961323
(주)이지,037370,2015/12,1.79,133962,26.15,1961323
(주)이지,037370,2016/12,2.65,198880,26.15,1961323
(주)이지,037370,2017/12,1.9,142162,26.15,1961323
(주)이지,037370,2018/12,0.85,63669,26.15,1961323
(주)이지,037370,2019/12,1.92,144370,26.31,1973123
(주)이지,037370,2020/12,2.42,181807,26.31,1973123
(주)이지,037370,2021/12,1.32,109725,21.82,1808123
(주)이지바이오,353810,2020/12,8.07,551543,41.79,14287935
(주)이지바이오,353810,2021/12,2.12,724671,42.87,14658964
(주)이지홀딩스,035810,2011/12,1.08,495815,29.94,13789505
(주)이지홀딩스,035810,2012/12,1.19,557091,35.19,16530500
(주)이지홀딩스,035810,2013/12,3.79,1778939,35.19,16530500
(주)이지홀딩스,035810,2014/12,7.48,3778636,30.28,15298645
(주)이지홀딩스,035810,2015/12,12.36,6549297,34.86,18476810
(주)이지홀딩스,035810,2016/12,6.86,3634430,32.61,17283521
(주)이지홀딩스,035810,2017/12,11.86,6665674,30.91,17369521
(주)이지홀딩스,035810,2018/12,13.84,8019393,30.51,17673833
(주)이지홀딩스,035810,2019/12,6.66,3856975,30.69,17779963
(주)이지홀딩스,035810,2020/12,3.83,2131137,31.86,17726937
(주)이지홀딩스,035810,2021/12,2.64,1717546,41.74,27193761
(주)이큐셀,160600,2015/12,0.11,8042,52.67,3801600
(주)이큐셀,160600,2016/12,1.42,153868,43.2,4898736
(주)이큐셀,160600,2017/12,0,0,42.2,4898736
(주)이큐셀,160600,2018/12,0,0,40.07,4709825
(주)이큐셀,160600,2019/12,8.5,2561708,15.27,4601768
(주)이큐셀,160600,2020/06,7.71,2322144,,
(주)이큐셀,160600,2021/06,2.15,129401,70.15,9666666
(주)이큐셀,160600,2021/12,0.91,125554,70.15,9666666
(주)이크레더블,092130,2011/09,9.52,1147047,55.89,6731210
(주)이크레더블,092130,2012/09,0.07,8873,65.19,7852747
(주)이크레더블,092130,2012/12,0.09,11106,65.19,7852747
(주)이크레더블,092130,2013/12,0.18,21509,65.2,7852747
(주)이크레더블,092130,2014/12,0.84,100987,65.2,7852747
(주)이크레더블,092130,2015/12,1.58,190265,65.12,7842747
(주)이크레더블,092130,2016/12,6.03,725879,64.54,7772747
(주)이크레더블,092130,2017/12,11.74,1414262,64.54,7772747
(주)이크레더블,092130,2018/12,15.72,1893155,67.77,8161770
(주)이크레더블,092130,2019/12,17.21,2073233,67.77,8161770
(주)이크레더블,092130,2020/12,15.02,1809032,67.77,8161770
(주)이크레더블,092130,2021/12,13.76,1656822,67.77,8161770
(주)이푸른,185280,2013/12,,,81.3,1625820
(주)이푸른,185280,2014/12,,,77.54,1667020
(주)이푸른,185280,2015/12,,,77.54,1667020
(주)이퓨쳐,134060,2011/12,0.1,3696,50.39,1932235
(주)이퓨쳐,134060,2012/12,1.47,70082,50.12,2390293
(주)이퓨쳐,134060,2013/12,1.3,62025,46.04,2195764
(주)이퓨쳐,134060,2014/12,0.75,35618,46.23,2205031
(주)이퓨쳐,134060,2015/12,2.67,127344,46.1,2198781
(주)이퓨쳐,134060,2016/12,0.97,46253,46.1,2198781
(주)이퓨쳐,134060,2017/12,0.43,20438,46.1,2198781
(주)이퓨쳐,134060,2018/12,0.42,19846,45.79,2183781
(주)이퓨쳐,134060,2019/12,2.77,131960,44.77,2135281
(주)이퓨쳐,134060,2020/12,0.86,41027,28.48,1358612
(주)이퓨쳐,134060,2021/12,3.73,177986,28.48,1358612
(주)인디에프,014990,2011/12,7.6,4480003,68.98,40651683
(주)인디에프,014990,2012/12,0.53,313047,68.98,40651683
(주)인디에프,014990,2013/12,0.41,239982,68.98,40651683
(주)인디에프,014990,2014/12,0.26,153682,69.1,40724279
(주)인디에프,014990,2015/12,0.26,155718,69.1,40724279
(주)인디에프,014990,2016/12,2.16,1274616,69.1,40724279
(주)인디에프,014990,2017/12,1.1,650063,69.1,40724279
(주)인디에프,014990,2018/12,1.12,662246,69.1,40724279
(주)인디에프,014990,2019/12,3.61,2129235,57.95,34151683
(주)인디에프,014990,2020/12,0.5,293104,57.95,34151683
(주)인디에프,014990,2021/12,0.53,374370,64.96,45931683
(주)인바디,041830,2011/12,1.2,163950,33.89,4636600
(주)인바디,041830,2012/12,1.04,141941,33.84,4630200
(주)인바디,041830,2013/12,1.51,206383,33.84,4630200
(주)인바디,041830,2014/12,10.22,1397814,33.84,4630200
(주)인바디,041830,2015/12,28.67,3923603,28.74,3933200
(주)인바디,041830,2016/12,24.45,3345243,28.72,3930633
(주)인바디,041830,2017/12,30.33,4150634,28.72,3930633
(주)인바디,041830,2018/12,20.59,2817224,28.69,3925433
(주)인바디,041830,2019/12,25.41,3476887,28.69,3925433
(주)인바디,041830,2020/12,18.62,2547379,28.69,3925433
(주)인바디,041830,2021/12,30.4,4159877,28.7,3926933
(주)인바이오젠,101140,2011/12,0.14,66914,38.19,8574748
(주)인바이오젠,101140,2012/12,0,0,38.19,4287373
(주)인바이오젠,101140,2013/12,0,550,38.19,4287373
(주)인바이오젠,101140,2014/12,0.15,20515,31.78,4287373
(주)인바이오젠,101140,2015/12,2.42,485125,21.41,4287373
(주)인바이오젠,101140,2016/12,0.43,85749,21.41,4287373
(주)인바이오젠,101140,2017/12,0.3,70863,18.13,4287373
(주)인바이오젠,101140,2018/12,0.87,206387,14.78,4287373
(주)인바이오젠,101140,2019/12,0.49,195326,22.52,8932550
(주)인바이오젠,101140,2020/12,0.24,120172,21.31,10985682
(주)인바이오젠,101140,2021/12,1.34,715543,38.83,26918410
(주)인산가,062580,2015/12,,,58.85,2000932
(주)인산가,062580,2016/12,,,36.75,1616753
(주)인산가,062580,2017/12,,,37.18,1635827
(주)인산가,277410,2017/12,0.45,10011,9.72,214868
(주)인산가,277410,2018/12,1.04,254366,33.27,8141187
(주)인산가,277410,2019/12,2.11,559028,29.91,7929600
(주)인산가,277410,2020/12,2.39,632870,30.54,8105977
(주)인산가,277410,2021/12,2.06,660937,29.96,9611892
(주)인성정보,033230,2011/12,0.02,3935,35.47,6010767
(주)인성정보,033230,2012/12,0.3,50597,35.47,6010767
(주)인성정보,033230,2013/12,1,168800,33.74,5722767
(주)인성정보,033230,2014/12,0.1,16326,34.51,5854193
(주)인성정보,033230,2015/12,0.65,110451,34.51,5854193
(주)인성정보,033230,2016/12,2.48,420533,34.36,5828158
(주)인성정보,033230,2017/12,1.08,207559,34.29,6569439
(주)인성정보,033230,2018/12,1.37,262216,34.29,6569439
