,target,거래소코드,상장일,수명주기,통계청 한국표준산업분류 10차(대분류),회계년도,회사명,대주주지분변화분,외국인지분분변화,자산,당기순이익(손실),비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,자기자본순이익률,광고선전비대매출액비율,비유동비율,당좌비율,현금비율,부채비율,이자보상배율(이자비용),유보액대납입자본배율,투자집중도,1인년간평균급여(직원),토빈Q,WW지수,RDS,산업평균_총자산증가율차분,보통주식비율,외국인_주식분포비율,업력
8849,1,111770,2009/07/30,성숙기,도매 및 소매업,2021,(주)영원무역,0.1099999999999994,4.440000000000001,3547620438.0,136466109.0,11.02,21.38,20.93,13.22,70.4,101.86,4442.31,11.97,14.71,1.08,61.74,266.69,122.19,45.74,20.64,109.59,106.04,62000.0,0.8516739691902745,1.3271410597913167,0.0,16.65570416808655,50.73,27.96,12.0
8850,1,9970,1988/11/07,쇠퇴기,"전문, 과학 및 기술 서비스업",2020,(주)영원무역홀딩스,36.52,-1.8500000000000008,3732514860.0,15160936.0,-17.84,15.38,-0.37,4.13,13.97,-13.3,-97.27,8.22,7.64,1.42,60.46,244.13,148.67,42.62,22.33,383.6,112.13,53000.0,0.4407004083932836,-0.7588435303916574,0.0473418172353803,-1.62271067701428,46.24,22.04,46.0
8851,1,9970,1988/11/07,성숙기,"전문, 과학 및 기술 서비스업",2021,(주)영원무역홀딩스,-23.81,-1.4199999999999982,4325576167.0,23595994.0,7.81,21.84,18.79,13.66,67.42,110.55,4035.35,13.79,14.72,1.24,54.07,319.42,142.58,37.1,64.46,462.51,116.54,53000.0,0.4229003828076622,0.2373666555092778,0.0419618672078362,15.78570416808655,46.25,20.62,47.0
8852,0,670,1976/06/12,성장기,제조업,2020,(주)영풍,-26.559999999999995,0.9600000000000004,5000855951.0,46400859.0,1.62,7.76,1.99,3.22,-44.69,-43.08,-54.67,2.68,4.03,0.02,92.2,135.9,25.91,34.72,8.19,403.94,74.05,51429.0,0.453238268306201,-0.9707047223152604,0.0,3.35728932298572,74.05,4.65,71.0
8853,1,45060,2000/08/10,성숙기,제조업,2020,(주)오공,4.59,-2.71,133029937.0,3932371.0,2.73,6.75,8.46,-0.73,10.68,2.91,10.81,5.18,9.29,0.17,71.36,140.42,41.63,52.98,19.16,9.3,88.01,40590.0,0.9652493230903356,-0.9548376054827546,0.0094458772178565,4.71728932298572,30.92,1.53,46.0
8854,0,45060,2000/08/10,쇠퇴기,제조업,2021,(주)오공,-0.1799999999999997,0.24,135665811.0,3013840.0,3.0,1.09,10.59,12.69,-5.11,20.25,26.72,5.54,10.2,0.12,66.41,166.42,52.47,40.95,34.44,10.36,78.28,40270.0,0.8014345090525423,1.6535392828521256,0.0086487148450883,1.87570416808655,30.92,1.77,47.0
8855,0,80520,2007/10/08,성숙기,제조업,2020,(주)오디텍,0.4600000000000008,-2.75,130680335.0,6576354.0,-0.31,11.78,3.1,1.41,8.9,157.26,627.15,13.03,4.61,0.12,57.77,994.21,289.48,7.84,105.24,20.68,174.76,42000.0,0.5389902151919032,-0.8737904132314438,0.0146023856459471,4.83728932298572,25.33,3.93,21.0
8856,0,80520,2007/10/08,성장기,제조업,2021,(주)오디텍,-1.5700000000000005,0.4199999999999995,145443711.0,3204383.0,2.91,20.97,5.45,28.86,266.83,-25.4,5.37,7.54,3.3,0.0,56.38,771.87,286.23,13.82,140.51,21.81,158.69,35000.0,0.6329174645234402,2.217645166757185,0.0,11.19570416808655,25.16,4.35,22.0
8857,1,7310,1994/08/12,성장기,제조업,2020,(주)오뚜기,5.83,-0.4300000000000015,2339299659.0,137758586.0,5.2,16.43,9.69,10.01,33.83,9.72,13.75,4.25,7.93,1.58,108.15,91.33,15.03,62.23,22.95,89.29,80.89,43000.0,1.2654773903038474,-0.697224735290355,0.0,8.577289322985719,57.15,15.99,49.0
8858,0,7310,1994/08/12,성장기,제조업,2021,(주)오뚜기,-3.490000000000001,-4.33,2605839009.0,100917788.0,1.18,31.82,7.4,5.51,-16.06,21.79,29.39,4.75,8.9,1.55,102.56,97.6,31.69,69.38,18.52,94.55,85.59,43000.0,1.058520462305352,1.2717228130416265,0.0,11.28570416808655,56.83,11.66,50.0
8859,1,271560,2017/07/07,성숙기,제조업,2020,(주)오리온,7.75,1.2700000000000031,2665406434.0,75658937.0,0.64,33.74,12.78,10.21,14.82,24.12,-4.11,12.31,15.5,1.48,98.44,178.81,106.34,40.47,51.09,95.02,113.73,72000.0,2.12668534500281,-0.709523072049012,0.0014795327797434,8.567289322985719,43.81,41.88,3.0
8860,0,271560,2017/07/07,성숙기,제조업,2021,(주)오리온,-0.0099999999999997,-4.530000000000001,3120428661.0,92263402.0,5.69,43.72,20.83,5.64,-0.85,-3.69,77.3,11.19,12.75,1.32,86.11,179.68,105.46,36.11,58.36,115.0,127.03,72000.0,1.5910573310017422,1.260131166692167,0.0011531453028788,16.96570416808655,43.81,37.35,4.0
8861,1,10470,2000/10/24,성숙기,"전문, 과학 및 기술 서비스업",2021,(주)오리콤,-4.55,1.64,211147449.0,2470381.0,17.48,27.34,18.28,18.96,538.62,701.98,1120.85,3.91,6.86,1.37,101.68,116.54,55.14,117.48,104.68,7.19,119.46,59000.0,0.9018041264614094,0.558080047159336,0.0,22.42570416808655,64.78,2.91,46.0
8862,0,138080,2014/02/27,성장기,제조업,2020,(주)오이솔루션,-2.0,3.23,195184393.0,12227115.0,39.26,-5.54,5.51,-50.93,-87.41,-73.19,-74.06,11.97,8.63,0.1,44.48,234.59,87.58,32.8,11.46,26.74,158.55,37591.0,3.224072495514537,-2.730706902010974,0.2187614542206857,5.74728932298572,29.11,6.13,17.0
8863,0,138080,2014/02/27,성숙기,제조업,2021,(주)오이솔루션,0.1,-2.79,201838546.0,13920359.0,45.16,-17.62,8.38,-4.36,-77.43,16.35,29.76,14.56,9.38,0.03,59.57,180.64,76.32,26.7,3.13,29.06,148.97,42678.0,1.970611031006932,1.03929570604934,0.1753541988462022,3.30570416808655,29.11,3.34,18.0
8864,0,80580,2014/12/24,성장기,제조업,2021,(주)오킨스전자,-0.22,4.27,77388059.0,2138306.0,8.69,78.68,16.59,31.44,217.15,361.74,971.72,2.84,5.79,0.08,116.64,116.38,70.46,116.94,2.07,3.04,115.08,43757.0,5.824011775925276,2.389109577385872,0.0061843314987142,32.61570416808655,18.95,11.53,23.0
8865,0,67170,2003/11/14,도입기,제조업,2020,(주)오텍,65.02000000000001,-8.36,588819643.0,5003086.0,8.83,9.68,2.4,-2.79,-69.52,-61.18,-53.62,0.67,2.87,0.56,84.3,72.44,31.09,201.43,1.31,25.28,59.89,61337.0,1.08892053260696,-1.0786312041780342,0.0796664323613139,9.31728932298572,28.27,9.54,29.0
8866,0,49480,2001/01/09,성숙기,정보통신업,2020,(주)오픈베이스,0.1,-1.16,144794277.0,2262168.0,-0.16,12.04,3.5,-1.15,58.07,78.81,108.02,1.7,3.83,0.0,66.43,129.65,36.41,92.24,7.79,3.81,74.82,52000.0,1.1953021440964824,-0.7455042382514805,0.0159598036635899,7.37728932298572,25.0,1.23,28.0
8867,1,49480,2001/01/09,성장기,정보통신업,2021,(주)오픈베이스,-0.05,0.79,160797586.0,3387676.0,6.37,13.52,7.55,13.03,47.52,87.7,83.92,2.87,6.8,0.0,65.51,127.99,55.32,97.91,19.33,4.18,73.67,54000.0,1.221458886683784,0.4839700772183314,0.0176000280021657,10.94570416808655,24.0,2.02,29.0
8868,0,131030,2010/12/03,성숙기,제조업,2020,(주)옵투스제약,-2.02,0.0300000000000002,129896760.0,14405010.0,20.31,5.38,10.34,0.64,2.1,-1.31,2.14,23.68,12.71,0.12,30.67,1010.04,494.31,9.26,880.82,13.72,194.78,50000.0,1.121804309853456,-0.908015373696584,0.013511098821238,9.06728932298572,38.38,4.34,10.0
8869,0,131030,2010/12/03,성숙기,제조업,2021,(주)옵투스제약,0.83,-0.1799999999999997,140038413.0,9891511.0,34.43,-2.58,6.85,-5.77,-32.47,-31.33,-34.12,17.26,8.05,0.18,38.59,714.07,286.2,10.25,1178.73,14.71,205.18,48000.0,0.908195203011905,1.004556691520144,0.0193705910067022,7.70570416808655,38.38,4.16,11.0
8870,0,122990,2010/09/10,성숙기,제조업,2020,(주)와이솔,6.3500000000000005,1.67,423070059.0,4511629.0,-2.23,5.77,-1.05,-6.8,-53.71,-89.43,-91.56,0.99,0.95,0.0,72.96,148.34,41.8,25.54,33.99,23.4,112.93,50000.0,1.2726373260959127,-1.224349889634177,0.0336587511390201,0.8472893229857199,33.93,7.64,12.0
8871,1,122990,2010/09/10,성숙기,제조업,2021,(주)와이솔,-6.08,-3.77,426784682.0,28187574.0,-6.22,10.74,8.26,7.47,-24.74,737.11,1184.14,7.29,7.71,0.0,63.16,212.24,115.7,16.89,89.68,25.38,101.6,56000.0,0.8439083462465975,1.4107255727704096,0.0134330330930901,0.7757041680865501,33.91,3.87,13.0
8872,0,65530,2002/06/04,성숙기,정보통신업,2020,(주)와이어블,6.37,-0.8999999999999999,145308182.0,3011391.0,-6.43,2.96,1.49,3.11,27.76,45.42,43.96,3.39,4.28,0.01,123.55,91.35,9.07,104.81,5.06,2.17,147.85,49842.0,2.177485201762417,-0.6053610580829597,0.0,-3.04271067701428,45.21,0.3,24.0
8873,1,65530,2002/06/04,성숙기,정보통신업,2021,(주)와이어블,-6.390000000000001,0.12,140425477.0,2513750.0,-4.66,-1.39,6.45,-11.76,-16.76,-16.53,-16.58,3.2,3.43,0.02,110.66,112.06,51.59,85.94,6.97,2.22,164.06,37683.0,1.6588603647755458,-0.3860244972015773,0.0,-3.46429583191345,45.4,0.42,25.0
8874,0,273640,2021/09/10,성장기,제조업,2021,(주)와이엠텍,-0.75,-3.68,52122134.0,6446945.0,3.35,146.12,91.12,76.27,55.51,66.76,76.84,21.47,17.3,0.05,25.96,1267.12,143.78,6.54,999999999.0,16.84,171.35,38003.0,3.894307454871284,3.915879350519605,0.0521795920063611,84.03570416808655,55.39,0.12,23.0
8875,0,122870,2011/11/23,성장기,정보통신업,2021,(주)와이지엔터테인먼트,0.03,-8.75,621483516.0,23996044.0,26.92,-0.58,7.45,39.32,370.43,-29.3,-18.04,6.43,1.83,0.3,78.21,222.06,42.2,28.73,62.47,50.45,130.39,50000.0,1.8374230512640013,1.353557484801179,0.0,14.38570416808655,20.78,5.68,23.0
8876,1,40300,2001/09/04,성숙기,정보통신업,2021,(주)와이티엔,1.38,-0.2199999999999999,367976647.0,51044337.0,-15.63,144.79,27.39,9.05,26.05,561.56,680.07,35.78,23.89,0.0,78.76,430.72,166.53,52.13,15.76,4.76,168.51,82000.0,0.6827959057956197,0.3082134236219938,9.458712447319974e-05,23.25570416808655,21.43,0.36,28.0
8877,0,103840,2019/11/20,성장기,제조업,2020,(주)우양,-0.1099999999999999,1.28,122381127.0,4065242.0,27.53,5.79,12.46,12.85,8.01,18.92,26.63,3.06,11.43,0.0,218.89,24.88,0.51,225.16,3.32,28.27,78.19,39000.0,1.3155982784829232,-0.4671083422294078,0.0,19.387289322985723,38.48,1.28,28.0
8878,0,103840,2019/11/20,도입기,제조업,2021,(주)우양,1.41,-0.8300000000000001,134581411.0,1280447.0,3.24,23.82,10.77,4.59,-68.44,-68.5,-78.23,0.92,3.23,0.0,204.02,25.06,0.15,222.82,1.14,28.24,93.2,41000.0,1.176614064478786,1.4399139003330026,0.0,9.86570416808655,38.48,0.45,29.0
8879,1,65680,2004/01/02,성숙기,제조업,2020,(주)우주일렉트로닉스,0.7399999999999998,2.390000000000001,262258842.0,16980651.0,1.68,6.08,4.27,2.7,9.33,9.21,-16.76,6.58,6.64,0.04,52.99,212.28,71.99,32.64,33.31,43.8,128.95,58000.0,1.525627568278518,-0.8641406172651636,0.0724265240748922,4.14728932298572,30.52,12.63,21.0
8880,1,65680,2004/01/02,성숙기,제조업,2021,(주)우주일렉트로닉스,-3.25,-1.2100000000000009,277533674.0,15624144.0,-7.34,14.58,8.99,4.85,40.32,29.72,95.29,8.12,8.08,0.03,45.04,249.95,104.98,28.79,81.01,47.38,131.11,58000.0,1.2656465682791342,1.3393414311981948,0.0785774414511617,5.715704168086551,30.53,11.42,22.0
8881,0,10400,2018/09/14,쇠퇴기,건설업,2020,(주)우진아이엔에스,-0.0199999999999999,-0.06,121032450.0,1764132.0,8.13,-16.23,-5.16,30.87,101.48,-16.98,0.1,1.26,1.69,0.0,41.18,426.8,155.8,19.32,13.43,27.41,71.54,47375.0,0.6600664945640611,-1.4038389147493149,0.0,-9.29271067701428,53.21,0.84,45.0
8882,0,49800,2006/05/24,성숙기,제조업,2021,(주)우진플라임,-5.54,5.049999999999999,276360691.0,22351862.0,-0.78,8.5,35.12,14.14,76.22,189.74,174.79,9.62,31.51,0.1,182.41,41.48,9.09,236.53,5.11,7.21,115.28,49000.0,1.0206261606141374,1.6702685290718442,0.0113733236259322,3.16570416808655,40.8,7.27,30.0
8883,1,95720,2007/06/05,성숙기,교육 서비스업,2021,(주)웅진씽크빅,0.04,-0.04,771639508.0,43701772.0,41.42,3.28,-2.25,25.96,91.44,4444.26,2252.84,5.43,11.81,4.21,83.11,109.34,12.1,106.57,5.84,5.67,89.3,38000.0,0.9893756419156806,1.655158852443761,0.0022625313433246,15.745704168086547,63.01,5.13,14.0
8884,0,5820,1990/04/20,성숙기,제조업,2020,(주)원림,1.18,0.0,177323382.0,18080291.0,-7.84,26.96,16.7,-13.52,29.71,439.31,444.4,26.77,16.31,0.0,59.05,270.77,29.21,32.93,5.43,11.25,184.53,31294.0,0.492982713357001,-1.411538995519299,0.0,8.59728932298572,60.21,1.11,52.0
8885,0,5820,1990/04/20,쇠퇴기,제조업,2021,(주)원림,-1.18,0.3099999999999998,170283437.0,1824672.0,0.08,-7.21,1.08,16.55,-41.14,-91.19,-86.36,3.42,1.33,0.0,58.21,286.62,37.88,25.73,4.35,10.91,142.65,32659.0,0.4598293941529968,1.7829305554378156,0.0,-4.07429583191345,60.45,1.42,53.0
8886,0,53080,2020/09/24,성장기,제조업,2020,(주)원방테크,0.01,-0.16,237465158.0,7415267.0,14.05,27.35,35.78,43.13,12.14,-3.4,0.17,4.18,11.52,0.0,82.25,231.0,71.0,75.11,9.87,62.43,66.8,62000.0,1.25396270652893,0.5622042899841807,0.01789386670298,20.60728932298572,56.35,0.4,31.0
8887,0,53080,2020/09/24,도입기,제조업,2021,(주)원방테크,0.0199999999999999,-0.21,280576411.0,7459527.0,11.02,24.48,7.49,-4.83,-36.7,-35.3,-24.83,2.82,6.24,0.0,84.95,146.61,21.75,92.5,6.48,21.51,80.61,63000.0,1.1720325643305771,1.0187447704915429,0.0230587156037608,18.045704168086548,55.65,0.19,32.0
8888,1,104830,2011/12/28,성장기,제조업,2020,(주)원익머트리얼즈,0.8800000000000001,3.5100000000000016,400109186.0,33681930.0,8.33,20.48,10.13,25.32,27.42,17.9,13.91,11.97,10.26,0.0,84.57,136.23,84.91,18.16,62.13,52.71,119.21,61553.0,1.2055797414258818,-0.097260281922308,0.0262148770900645,11.40728932298572,45.69,16.12,14.0
8889,1,104830,2011/12/28,성숙기,제조업,2021,(주)원익머트리얼즈,43.88,1.8099999999999987,462931344.0,46508345.0,13.69,20.77,15.85,12.28,9.97,59.33,70.0,16.99,14.45,0.01,82.99,142.59,65.24,18.01,89.02,61.23,115.63,59000.0,1.0919961340962905,1.5766901501375057,0.0230799039104302,15.595704168086549,45.69,17.93,15.0
8890,0,240810,2016/05/02,성숙기,제조업,2020,(주)원익아이피에스,2.55,-1.0799999999999983,1099641463.0,97884088.0,27.89,18.79,17.03,63.01,241.95,128.21,125.76,8.97,15.91,0.01,66.78,64.17,31.43,65.85,2574.57,26.69,90.92,72884.0,2.3219456974259254,1.174547959398368,0.128628663931455,22.17728932298572,33.04,29.57,4.0
8891,0,240810,2016/05/02,성숙기,제조업,2021,(주)원익아이피에스,-3.64,-10.82,1167585591.0,141892763.0,11.29,2.73,20.82,12.96,16.74,48.35,53.06,11.78,19.82,0.03,61.51,95.93,10.48,45.76,2196.68,32.31,84.67,73858.0,2.079564639814059,1.5606874435394371,0.1186187296217441,6.07570416808655,33.05,18.75,5.0
8892,0,14190,1996/04/26,성장기,도매 및 소매업,2021,(주)원익큐브,-29.69,-1.73,147279390.0,9253171.0,-4.48,23.69,12.92,32.22,310.26,241.66,225.47,4.07,11.78,0.01,34.6,168.97,75.32,55.44,26.25,4.35,56.68,53681.0,1.1563588921844394,2.1983468223632525,0.0020755580667725,15.96570416808655,32.85,1.29,42.0
8893,0,74600,2003/12/12,성숙기,제조업,2020,(주)원익큐엔씨,0.5200000000000001,-3.96,743087338.0,43627521.0,117.39,-44.33,11.93,99.82,50.7,890.64,860.08,2.94,11.44,0.04,171.56,38.99,14.85,145.55,3.59,22.02,136.73,60138.0,1.2868010274183947,2.5492540066313985,0.0211647208991949,15.80728932298572,40.54,2.81,17.0
8894,0,74600,2003/12/12,성숙기,제조업,2021,(주)원익큐엔씨,37.88,2.07,823605491.0,52349559.0,11.31,9.74,29.05,18.73,110.45,127.58,173.09,10.01,21.52,0.04,152.16,80.74,38.82,116.86,10.44,27.89,120.99,55566.0,1.447159061012137,1.7823262071106487,0.0224211822635008,10.73570416808655,40.54,4.88,18.0
8895,0,12620,1994/06/28,쇠퇴기,제조업,2020,(주)원일특강,0.8999999999999999,0.4,230901345.0,-223262.0,-8.2,10.37,0.44,-4.19,-75.1,-85.41,-88.07,0.59,1.23,0.0,68.22,126.07,30.14,94.8,1.0,52.88,91.58,45000.0,0.6554978014528239,-1.0907850336341876,0.0,2.94728932298572,44.44,1.33,43.0
8896,1,12620,1994/06/28,쇠퇴기,제조업,2021,(주)원일특강,56.29,1.94,250068861.0,8504829.0,29.53,-3.14,16.41,33.79,638.73,1194.2,1592.21,5.72,14.64,0.02,75.91,89.97,11.05,81.22,7.55,61.72,74.07,57000.0,0.6899371249585529,2.3666751468593947,0.0,8.19570416808655,44.44,3.27,44.0
8897,1,8370,1992/12/18,성숙기,제조업,2020,(주)원풍,56.64,-0.1899999999999999,84602957.0,3587318.0,-7.77,12.51,1.51,1.03,88.18,82.29,81.14,4.92,4.89,0.01,53.91,484.59,157.75,13.4,7786.39,11.95,99.65,49002.0,0.7537378628503493,-0.8710650679088834,0.0,1.73728932298572,57.08,1.79,47.0
8898,1,8370,1992/12/18,성장기,제조업,2021,(주)원풍,-56.68,0.31,93898947.0,5143267.0,4.84,16.56,9.13,20.8,-23.31,43.18,42.59,5.84,6.65,0.01,51.8,413.92,78.01,15.33,3845.11,12.68,90.82,51040.0,0.7946861001540305,1.9522014023267125,0.0,10.88570416808655,55.5,2.1,48.0
8899,1,101160,2008/06/19,성숙기,제조업,2020,(주)월덱스,1.7,-0.2099999999999999,170256064.0,31384865.0,-13.71,35.6,21.49,32.56,52.96,12.02,3.58,13.99,21.96,0.06,52.73,173.11,108.0,56.54,26.36,12.17,104.97,46573.0,1.9457924131266184,0.1977611546733672,0.0200647584407054,13.58728932298572,35.07,5.32,20.0
8900,0,101160,2008/06/19,성숙기,제조업,2021,(주)월덱스,13.03,-2.6,211881383.0,32051761.0,34.95,19.11,31.81,22.08,12.58,53.31,78.22,17.59,26.48,0.0,53.96,152.93,96.96,47.74,34.89,16.37,105.05,43863.0,2.555006526991567,1.9555359648995427,0.0161864037207139,24.34570416808655,35.07,2.72,21.0
8901,0,65950,2003/07/29,도입기,제조업,2021,(주)웰크론,0.0,0.81,255073730.0,9456124.0,-3.77,-3.66,5.59,17.67,-33.27,-27.22,-27.6,2.0,10.67,0.74,80.21,134.14,32.45,102.34,7.7,8.2,59.54,50000.0,0.9938736686839528,1.8075286104703832,0.0090835485392654,-3.8042958319134494,18.54,2.43,29.0
8902,0,71460,2016/07/14,성숙기,제조업,2020,(주)위니아,0.0,-1.61,525696590.0,6228334.0,10.83,12.37,-8.66,16.67,140.92,164.79,32.19,3.47,15.03,1.83,205.06,55.16,17.34,359.12,7.34,5.48,56.91,74071.0,0.9608308649006074,-0.3453988265691459,0.001196586561182,11.55728932298572,52.13,0.66,21.0
8903,0,44340,2000/10/24,성장기,제조업,2020,(주)위닉스,0.0,0.5300000000000002,344742238.0,40024530.0,39.49,12.68,22.99,-1.01,1.1,4.73,-3.36,11.09,24.92,2.0,92.56,85.28,15.98,83.62,17.11,23.04,84.85,63787.0,1.5698136367467683,-1.005299247983584,0.0155339510937928,24.64728932298572,57.61,4.99,34.0
8904,0,44340,2000/10/24,도입기,제조업,2021,(주)위닉스,-0.23,-3.850000000000001,405574805.0,5349082.0,19.65,15.61,5.88,4.68,-50.8,-52.89,-33.19,4.99,10.34,5.1,104.59,53.05,18.1,104.02,2.15,25.1,94.01,53842.0,1.397139518935354,1.330853450373166,0.0162404715741014,17.545704168086548,59.45,1.14,35.0
8905,0,123420,2010/11/10,쇠퇴기,정보통신업,2020,(주)위메이드플레이,1.29,1.13,165206223.0,13712667.0,-35.31,17.4,5.56,25.83,370.06,394.32,445.52,13.79,10.42,9.28,14.63,864.79,217.39,14.29,90.28,32.57,142.6,56806.0,1.3501687602893748,0.2512820026654703,0.0995480269076731,6.18728932298572,35.66,7.33,10.0
8906,0,123420,2010/11/10,쇠퇴기,정보통신업,2021,(주)위메이드플레이,0.0,1.3900000000000006,191156749.0,7619070.0,206.23,-12.25,9.37,-0.44,-34.71,-2.77,-2.11,13.4,9.42,11.91,39.12,719.98,282.26,15.51,62.2,37.71,169.58,69960.0,1.6634540739652357,0.0758858032876119,0.1932704513010042,15.60570416808655,35.66,8.72,11.0
8907,0,65370,2020/02/10,성장기,정보통신업,2020,(주)위세아이텍,-1.38,-3.5700000000000003,41613094.0,3374738.0,16.23,415.27,124.07,26.08,26.48,26.59,26.1,13.57,18.82,0.66,59.6,458.55,34.61,67.83,14.38,11.48,126.83,39493.0,2.241855015178636,0.2608157828050628,0.0498550645594084,132.05728932298572,39.46,5.15,30.0
8908,1,65370,2020/02/10,성숙기,정보통신업,2021,(주)위세아이텍,-0.14,7.75,47467869.0,4042593.0,123.19,-46.02,3.78,37.01,57.82,19.79,20.15,11.87,16.0,0.47,128.18,147.2,47.16,84.47,5.21,8.57,61.74,40127.0,2.77072352731908,1.3767337479149888,0.0367773257141139,13.96570416808655,38.78,12.9,31.0
8909,0,24070,1996/11/22,성숙기,제조업,2020,(주)위스컴,-0.91,-0.0899999999999998,130666515.0,-65133.0,6.47,-9.37,-1.06,-11.26,-308.01,-193.04,-227.82,-0.98,-0.85,0.01,52.09,562.33,50.92,11.94,-32.11,14.23,122.82,60000.0,0.4024858215281857,-1.3166583140190986,0.0072766720823157,-2.75271067701428,50.95,4.65,42.0
8910,1,136540,2011/05/02,성숙기,정보통신업,2020,(주)윈스,49.92,4.34,177114568.0,18424239.0,-6.13,18.69,12.59,14.32,21.64,24.65,24.64,19.54,15.2,0.21,61.04,206.28,91.89,35.53,18.83,22.54,135.69,47000.0,1.4533053124404764,-0.2210943077647302,0.0842345657518949,5.93728932298572,37.84,8.68,9.0
8911,1,14830,2004/12/03,성숙기,제조업,2020,(주)유니드,-0.06,5.529999999999999,1120794923.0,45213591.0,-2.42,13.96,10.31,1.75,13.56,13.89,24.49,8.63,10.29,0.05,80.54,150.55,37.74,43.32,11.35,16.7,106.87,84664.0,0.6696012213556396,-0.9632335923735518,0.0263320635242173,4.01728932298572,46.58,11.53,40.0
8912,0,910,1996/07/03,성숙기,제조업,2021,(주)유니온,0.52,0.1900000000000001,366165151.0,7904227.0,3.45,3.07,4.77,14.13,-33.79,-39.34,-47.5,4.8,6.87,0.08,126.54,68.09,14.93,99.38,2.26,22.53,133.42,58000.0,0.8041079354681681,1.6619055204534805,0.0309218567748339,3.20570416808655,38.82,1.36,69.0
8913,0,203450,2016/12/07,성장기,제조업,2020,(주)유니온커뮤니티,0.43,-9.64,58776765.0,2188861.0,1.4,10.89,2.85,6.83,-32.48,-46.54,-53.44,4.99,6.23,0.69,49.98,168.31,85.79,65.28,17.26,4.38,119.44,48682.0,1.3964281475851894,-0.6546925213892812,0.0663242730821652,7.71728932298572,22.34,7.82,20.0
8914,0,203450,2016/12/07,성숙기,제조업,2021,(주)유니온커뮤니티,-0.1999999999999999,-2.2200000000000006,55868693.0,2324159.0,-1.27,-6.54,0.22,-10.88,-85.72,7.69,-3.49,6.02,6.61,1.01,49.16,177.0,77.06,56.49,2.38,4.51,125.25,50387.0,1.3785776608556066,0.9308909399873844,0.0784082441565478,-5.05429583191345,22.34,5.6,21.0
8915,0,11330,1989/12/14,성장기,제조업,2020,(주)유니켐,-0.01,0.54,285803950.0,10779885.0,131.94,10.19,17.41,16.05,-14.48,-27.42,-26.05,8.87,12.01,0.01,181.77,61.6,5.49,175.91,4.69,2.06,191.77,39000.0,0.976546998843088,-0.3926882657230428,0.0049786184992104,68.31728932298572,18.6,1.72,41.0
8916,0,11330,1989/12/14,성장기,제조업,2021,(주)유니켐,0.74,0.3299999999999998,335857581.0,3196532.0,25.38,2.32,11.68,-2.3,-37.99,-66.76,-70.39,2.86,3.49,0.01,184.49,44.61,5.77,162.47,1.71,2.57,211.38,36000.0,0.8934306318844117,1.0894117742452905,0.0050783413333153,17.40570416808655,17.59,2.05,42.0
8917,0,86390,2006/12/05,성숙기,제조업,2020,(주)유니테스트,40.18,-15.19,199001487.0,5082791.0,18.09,-5.89,-3.21,-37.74,-91.06,-93.5,-93.45,1.0,1.06,0.03,46.63,455.66,304.55,27.36,7.61,14.19,141.06,57000.0,2.795707833338954,-2.196750288712436,0.12854816292433,1.54728932298572,20.7,4.85,20.0
8918,0,142210,2016/02/02,도입기,도매 및 소매업,2020,(주)유니트론텍,-1.33,-0.18,162336065.0,395627.0,115.92,26.11,17.04,2.74,-38.79,-48.75,25.75,0.18,3.2,0.0,77.25,93.6,12.25,192.93,2.76,8.58,49.51,67000.0,1.140582361374843,-1.6015945805545329,0.0082696146320029,41.51728932298572,25.92,0.0,24.0
8919,1,142210,2016/02/02,도입기,도매 및 소매업,2021,(주)유니트론텍,0.0,0.0,200119131.0,7467402.0,8.29,28.64,19.56,34.56,61.07,446.9,129.68,1.31,14.77,0.0,71.5,92.59,4.12,208.66,3.76,9.71,46.32,71000.0,1.0516233758780411,2.2222203093594484,0.0050602077229099,23.16570416808655,24.92,0.0,25.0
8920,0,48430,2001/01/11,성숙기,제조업,2020,(주)유라테크,-0.27,-0.6100000000000001,136376246.0,6078802.0,-1.24,6.29,4.46,-11.34,-191.93,91.77,1351.93,2.46,4.03,0.0,56.94,290.11,169.95,21.22,-13.6,18.56,64.05,57849.0,1.2685249086560133,-1.32695349689037,0.024510384613549,2.49728932298572,69.7,0.49,33.0
8921,1,32620,1997/05/02,쇠퇴기,정보통신업,2020,(주)유비케어,0.0,-1.7400000000000002,154157931.0,15075206.0,24.15,8.21,3.85,-2.74,8.54,-8.28,4.48,6.35,5.96,0.81,44.0,302.03,121.18,40.83,223.73,3.45,123.65,51668.0,3.749346864048143,-0.8046000683554494,0.0,12.60728932298572,52.65,1.63,26.0
8922,0,32620,1997/05/02,성숙기,정보통신업,2021,(주)유비케어,0.01,-0.7299999999999999,149260844.0,5422108.0,23.36,-15.23,10.67,3.66,-25.62,113.52,132.08,12.18,11.86,1.65,49.09,455.21,155.01,23.35,39.08,3.89,106.84,47677.0,2.964887423810896,0.1684690699311627,0.0,-3.2842958319134503,52.66,0.9,27.0
8923,1,264450,2017/03/31,성숙기,제조업,2020,(주)유비쿼스,4.919999999999998,-2.3,142049923.0,16098579.0,-23.0,21.27,15.77,6.34,55.19,44.53,45.38,14.57,16.92,0.0,21.93,285.03,109.97,39.16,534.04,18.94,119.46,56718.0,2.396985774402708,-0.7127834746713981,0.0810833230393406,11.06728932298572,41.43,3.92,3.0
