,회사명,거래소코드,회계년도,대주주지분변화분,외국인지분분변화,상장일,자산,당기순이익(손실),비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,산업분류,1인년간평균급여(직원),토빈Q,target,WW지수,RDS,수명주기,산업평균_총자산증가율차분,대주주지분율,외국인지분율,업력,predict,상장협 산업분류 코드(대분류),기업규모명,배당금_현금,배당성향,종합등급,환경,사회,지배구조,한국ESG연구소,Moody's,MSCI,S&P,내용
1963,(주)씨제이이엔엠,35760,2017,-0.03,5.61,1999-11-23,2801818454.0,128169077,3.55,-3.64,12.09,2.33,25.49,458.56,504.7,6.35,5.16,13.45,43.72,12.5,3248.64,144.05,90.76,80.31,15.62,88.79,49.29,46.14,11.09,52.3,47.15,108.45,정보통신업,59000,0.989642349,1,-0.128850435,0.001642646,성숙기,1.588909362,43.32,29.25,23,,100000,대기업,18087594,14.11229169,,,,,,,,,
1964,(주)씨제이이엔엠,35760,2018,7.9,-10.31,1999-11-23,6754948265.0,110764418,131.46,172.09,168.71,51.63,11.82,24.28,-13.26,5.38,3.86,8.58,58.31,10.05,2862.25,144.45,89.36,84.69,22.43,97.19,59.02,56.24,7.55,56.66,34.61,148.94,정보통신업,66000,1.184140597,1,1.003487591,0.002502466,성숙기,141.0624347,53.17,18.94,24,,100000,대기업,23557246,21.26788225,,,,,,,,,
1965,(주)씨제이이엔엠,35760,2019,-7.95,-0.19,1999-11-23,5434907588.0,319727575,-24.04,-7.22,6.63,10.59,7.32,-35.9,8.43,1.55,0.96,3.65,61.42,10.94,3027.6,119.26,100.93,93.67,16.25,72.43,52.69,26.15,9.09,65.38,32.13,96.91,정보통신업,68267,1.043714854,1,0.069561708,0.002693308,성숙기,-19.64829472,53.17,18.75,25,,100000,대기업,27487501,8.597163069,,,,,,,,,
1966,(주)씨젠,96530,2013,0.0,0.49,2010-09-10,129038996.0,9572519,7.86,81.69,101.36,14.08,15.24,5.16,8.17,16.23,9.0,15.15,25.79,0.0,999.18,39.59,626.43,568.49,170.11,52.81,18.07,38.59,10.48,65.25,9.99,211.21,제조업,49446,0.345584028,0,-0.211086448,0.047511467,도입기,54.27983072,48.79,4.51,13,,30000,중소기업,0,0.0,,,,,,,,,
1967,(주)씨젠,96530,2014,1.89,0.94,2010-09-10,138453263.0,9528972,3.38,4.24,5.055,0.0,49.37068527,860.9023444,45.22930641,14.2,6.61,9.65,27.3,0.0,713.86,43.45,780.8,682.69,156.82,45.99,13.13,32.37,6.35,65.3,7.15,205.69,제조업,49961,7.581431996,0,-1.206006321,0.053531683,성숙기,0.995384296,41.16,5.45,14,,30000,중소기업,0,0.0,,,,,,,,,
1968,(주)씨젠,96530,2015,33.94,4.57,2010-09-10,194047540.0,9511789,2.62,56.06,42.58,1.13,-22.33,-25.9,-25.2,10.41,4.08,5.89,28.23,0.0,992.59,31.25,1319.8,1191.31,355.64,43.42,8.5,33.89,5.33,67.21,9.94,289.44,제조업,47781,5.195394179,0,-0.943774965,0.048824233,도입기,39.93925275,34.82,10.02,15,,30000,중소기업,0,0.0,,,,,,,,,
1969,(주)씨젠,96530,2016,-35.89,4.83,2010-09-10,207618171.0,8812409,22.71,2.61,5.09,13.14,16.75,5.14,2.3,9.72,3.57,5.14,28.84,0.0,1045.05,36.49,1060.68,968.1,339.09,45.97,10.32,35.07,4.65,66.15,10.47,272.18,제조업,52541,4.586065292,0,-0.698309438,0.059015633,성장기,6.883259767,34.17,14.85,16,,30000,중소기업,0,0.0,,,,,,,,,
1970,(주)씨젠,96530,2017,0.06,0.87,2010-09-10,179723663.0,5180197,17.38,-23.7,-1.44,18.96,38.64,-43.88,-59.41,4.62,2.09,2.84,33.56,0.0,1052.2,43.44,601.6,503.86,140.82,28.16,14.08,14.12,8.46,76.96,10.55,191.4,제조업,47848,4.926503183,0,0.779294937,0.048740205,성숙기,-13.60109064,33.34,15.72,17,,30000,중소기업,0,0.0,,,,,,,,,
1971,(주)씨젠,96530,2018,-0.03,1.74,2010-09-10,163806004.0,4673872,-21.28,-2.49,-8.5,16.66,-24.0,168.37,279.1,10.47,6.24,8.01,33.85,0.0,961.49,37.36,444.72,354.2,125.1,27.62,20.3,7.98,26.71,77.19,9.64,147.2,제조업,63582,2.894329901,0,0.112091837,0.122435682,쇠퇴기,-8.887565291,32.78,17.46,18,,30000,중소기업,0,0.0,,,,,,,,,
1972,(주)씨젠,96530,2019,0.03,5.21,2010-09-10,195715540.0,25801354,19.32,19.55,19.15,19.25,111.05,148.62,157.77,21.9,14.86,19.01,33.34,0.0,1148.43,37.44,491.11,424.9,174.06,28.06,18.45,9.88,46.17,77.11,11.51,151.3,제조업,63020,4.042411964,0,-0.461263468,0.099293394,성숙기,19.37170528,32.52,22.67,19,,30000,중소기업,2599197,10.07387829,,,,,,,,,
1973,(주)씨티케이,260930,2017,-0.01,4.65,2017-12-07,185225306.0,15579571,3.38,4.24,5.055,0.0,49.37068527,860.9023444,45.22930641,13.54,8.26,8.93,68.73,0.0,3295.68,12.63,1369.22,1336.75,340.9,7.83,6.95,0.0,3085.87,90.14,32.99,159.77,제조업,39470,2.320796912,0,0.051162295,0.012758383,성장기,-0.161090638,50.23,4.65,16,,30000,중견기업,3231338,20.74086636,,,,,,,,,
1974,(주)씨티케이,260930,2018,1.15,-4.65,2017-12-07,192371545.0,10358833,142.98,-14.6,-1.82,-2.23,-78.62,-47.95,-52.39,7.06,4.13,4.69,77.55,0.43,3385.44,30.84,660.22,606.38,247.05,12.53,12.37,0.0,999999999.0,90.35,34.34,147.89,제조업,39827,1.198875259,0,-0.602613405,0.020909192,쇠퇴기,3.832434709,50.67,0.0,17,,30000,중소기업,1442783,13.92804576,,,,,,,,,
1975,(주)씨티케이,260930,2019,29.55,0.0,2017-12-07,202468010.0,12106726,65.0,-17.31,2.47,5.31,-24.4,-2.96,3.04,6.18,3.64,4.54,73.13,0.62,3512.05,49.72,546.13,515.28,172.65,15.72,12.09,6.09,10.42,88.94,35.58,129.52,제조업,47934,0.789400745,1,-0.951996784,0.014456136,성숙기,5.141705283,50.67,0.0,18,,30000,중소기업,2126711,17.56635939,,,,,,,,,
1976,(주)아가방앤컴퍼니,13990,2013,-0.28,-0.24,2002-01-17,207374649.0,2000676,-0.51,0.01,0.83,-4.17,-20.07,-3.31,-24.59,1.27,1.19,1.66,58.6,1.44,970.96,66.87,424.99,258.69,40.93,38.31,16.81,3.48,9.64,65.55,9.71,100.26,도매 및 소매업,42291,0.977342351,0,-1.24390772,0.000456862,성숙기,-0.326797669,17.82,1.16,34,,70000,중견기업,1120000,55.9810784,,,,,,,,,
1977,(주)아가방앤컴퍼니,13990,2014,0.29,0.45,2002-01-17,233769898.0,-6293579,8.57,16.62,12.17,-17.69,49.37068527,860.9023444,-385.36,-4.51,-3.28,-4.54,58.19,1.2,926.74,64.72,435.21,287.51,132.14,39.0,17.07,7.11,-28.74,64.94,9.27,135.54,도매 및 소매업,39000,1.272472374,0,-1.256879046,0.00048944,성장기,12.68983072,26.6,1.61,35,,70000,중견기업,0,0.0,,,,,,,,,
1978,(주)아가방앤컴퍼니,13990,2015,-0.18,0.2,2002-01-17,222307575.0,1474329,7.85,-16.02,1.03,-1.76,49.37068527,860.9023444,45.22930641,0.13,0.09,0.12,56.29,1.19,933.24,68.91,477.7,312.61,98.7,30.48,12.89,2.75,0.58,69.24,9.36,136.65,도매 및 소매업,39000,1.708241201,0,-2.697868167,0.000402554,성숙기,-3.904615704,26.5,1.81,36,,70000,중견기업,0,0.0,,,,,,,,,
1979,(주)아가방앤컴퍼니,13990,2016,5.15,1.93,2002-01-17,226090017.0,2001791,1.18,2.28,1.05,-4.49,1414.08,873.62,339.12,1.24,0.83,1.17,55.57,1.1,944.07,69.05,415.95,273.99,75.1,31.43,15.0,2.22,7.05,68.81,9.46,134.59,도매 및 소매업,28258,1.301040827,0,0.604125081,0.001275851,성숙기,1.489252753,26.5,3.74,37,,70000,중견기업,0,0.0,,,,,,,,,
1980,(주)아가방앤컴퍼니,13990,2017,-5.26,0.28,2002-01-17,211445069.0,-4481117,0.76,-14.49,-2.7,-6.25,-339.21,-323.86,-360.17,-3.48,-2.24,-2.65,54.27,1.43,915.9,71.69,584.79,346.95,59.26,26.64,9.4,0.83,-16.64,71.19,9.15,106.42,도매 및 소매업,31202,1.174989086,0,-1.116884794,0.001511256,쇠퇴기,-6.641090638,26.5,4.02,38,,70000,중견기업,0,0.0,,,,,,,,,
1981,(주)아가방앤컴퍼니,13990,2018,1.0,1.71,2002-01-17,191259986.0,-15657914,-7.74,-11.9,-9.57,-19.88,49.37068527,860.9023444,45.22930641,-13.85,-7.76,-9.76,53.71,1.37,818.69,73.1,513.45,198.8,38.51,26.61,10.42,1.29,-106.56,70.39,8.19,107.64,도매 및 소매업,34038,0.900537105,0,-0.735003164,0.000660096,쇠퇴기,-9.577565291,26.5,5.73,39,,70000,중견기업,0,0.0,,,,,,,,,
1982,(주)아가방앤컴퍼니,13990,2019,-1.09,-0.33,2002-01-17,187823149.0,-15683904,-3.69,0.79,-10.61,18.94,49.37068527,860.9023444,45.22930641,-11.78,-8.34,-11.05,47.26,1.32,721.22,78.75,228.84,85.84,12.73,39.09,26.36,4.65,-10.89,63.14,7.21,98.38,도매 및 소매업,34878,0.888267643,0,-0.316529794,0.001461604,쇠퇴기,-1.908294717,26.5,5.4,40,,70000,중견기업,0,0.0,,,,,,,,,
1983,(주)아나패스,123860,2013,13.62,6.48,2010-11-05,102188763.0,2769003,488.99,-31.16,-1.48,-7.17,-31.46,-83.62,-91.47,3.04,2.76,3.14,58.28,0.0,1787.8,44.44,499.57,450.06,41.38,16.76,14.48,11.43,46.68,88.59,17.88,81.93,제조업,56000,1.254054181,0,-1.020047375,0.213944106,성장기,3.659830716,16.53,23.99,11,,30000,중소기업,1834964,66.26803944,,,,,,,,,
1984,(주)아나패스,123860,2014,-5.35,-12.43,2010-11-05,124152321.0,11446110,-19.41,46.63,12.97,47.07,87.75,313.37,817.89,8.54,10.11,12.28,56.67,0.0,2011.99,31.7,388.65,362.89,67.98,25.57,24.15,13.22,40.3,82.06,20.12,79.37,제조업,69000,1.198019093,1,0.365598582,0.197204556,성장기,22.4853843,16.53,11.56,12,,30000,중소기업,3211187,28.0548326,,,,,,,,,
1985,(주)아나패스,123860,2015,-8.12,0.09,2010-11-05,123074968.0,2392645,57.99,-20.75,4.16,-25.83,-55.16,-79.1,-64.0,2.41,1.94,2.37,58.17,0.0,2065.63,48.09,366.19,304.27,70.43,19.5,19.5,9.71,16.2,84.99,20.66,87.63,제조업,66000,1.374570243,0,-1.938897162,0.236517851,성숙기,-1.080747247,16.53,11.65,13,,30000,중소기업,1870964,78.19647294,,,,,,,,,
1986,(주)아나패스,123860,2016,0.71,-2.03,2010-11-05,99182225.0,-25410338,-55.11,4.62,-25.68,-0.13,-30.86,860.9023444,-617.77,-25.59,-22.87,-28.31,64.0,0.0,1543.26,29.04,339.82,272.44,28.28,29.59,29.59,13.07,28.6,78.79,15.43,85.42,제조업,65000,1.59171723,0,-1.199176888,0.214012521,성숙기,-19.51674023,16.6,9.62,14,,30000,중소기업,1870964,-7.3630032,,,,,,,,,
1987,(주)아나패스,123860,2017,-1.88,-1.11,2010-11-05,96625499.0,678656,-18.63,2.06,-0.68,-12.33,-30.73,860.9023444,45.22930641,0.78,0.69,0.89,63.13,0.0,1532.95,23.8,837.26,772.65,131.24,27.11,12.34,14.77,17.22,80.34,15.33,100.61,제조업,68000,2.31345763,0,-0.357541259,0.23785761,성장기,-2.741090638,16.65,8.51,15,,30000,중소기업,1870964,275.6866513,,,,,,,,,
1988,(주)아나패스,123860,2018,14.64,-3.93,2010-11-05,93092428.0,-4210036,-2.52,-3.92,-8.87,-40.85,49.37068527,860.9023444,-983.71,-8.18,-4.44,-5.8,66.65,0.0,1399.82,25.45,349.56,332.72,30.1,34.38,31.16,16.9,-16.74,76.14,14.0,158.87,제조업,88000,0.255861669,1,-1.928436022,0.355548746,쇠퇴기,-3.687565291,16.71,4.58,16,,30000,중소기업,2338705,-55.55071263,,,,,,,,,
1989,(주)아리온테크놀로지,58220,2013,28.21,1.87,2005-08-05,46987539.0,1742651,89.23,-58.28,10.42,-40.18,-74.16,-68.45,-68.96,2.9,2.52,6.58,78.2,0.21,456.08,41.44,288.84,190.15,9.58,69.02,44.17,29.17,9.32,48.53,4.56,73.24,제조업,53288,0.771800021,0,-2.027112133,0.037230092,쇠퇴기,-48.46016928,25.6,1.97,14,,30000,중소기업,0,0.0,,,,,,,,,
1990,(주)아리온테크놀로지,58220,2014,-0.12,-1.29,2005-08-05,56502541.0,230049,14.34,22.17,1.1,47.23,-65.09,-86.8,-82.48,0.26,0.44,0.82,86.21,0.11,462.2,46.87,180.65,129.2,39.79,101.03,85.34,36.99,4.36,40.9,4.62,58.7,제조업,50751,0.776677536,0,0.469290665,0.046764323,쇠퇴기,21.2453843,25.6,0.68,15,,30000,중소기업,0,0.0,,,,,,,,,
1991,(주)아리온테크놀로지,58220,2015,0.0,2.56,2005-08-05,54433236.0,2458255,77.57,-28.36,8.34,0.28,164.29,968.58,581.14,2.77,4.43,8.4,84.57,0.11,498.31,76.82,248.16,163.45,66.46,78.75,41.08,41.5,10.65,46.79,4.98,44.61,제조업,49000,0.888624529,0,-0.928009167,0.045972735,성장기,-3.870747247,25.04,3.24,16,,30000,중소기업,0,0.0,,,,,,,,,
1992,(주)아리온테크놀로지,58220,2016,1.12,-2.42,2005-08-05,75370168.0,-15705672,3.38,4.24,5.055,0.0,49.37068527,860.9023444,45.22930641,-33.11,-20.23,-44.9,86.83,0.26,144.26,106.16,137.44,107.27,11.11,119.56,82.51,80.43,-20.97,27.05,1.46,146.8,제조업,69849,2.285084981,0,-1.085746394,0.011439305,도입기,-0.106740233,10.2,0.82,17,,30000,중소기업,0,0.0,,,,,,,,,
1993,(주)아모레퍼시픽,90430,2013,27.3,1.1,2006-06-29,3401848940.0,270810351,9.55,20.32,9.46,8.81,1.53,-0.61,6.13,8.62,8.32,10.96,29.41,12.53,7306.33,94.79,178.29,126.19,54.18,32.46,21.13,6.22,149.16,74.52,73.46,94.95,제조업,56748,1.92656428,0,-0.614530271,0.023830717,성장기,12.36983072,49.4,41.37,7,,30000,대기업,44887952,16.5754196,,,,,,,,,
1994,(주)아모레퍼시픽,90430,2014,1.1,-8.97,2006-06-29,3854577557.0,356623827,-0.29,47.51,11.91,24.95,52.43,41.47,38.09,9.94,10.61,14.01,26.54,10.97,8188.19,84.33,219.2,172.38,52.61,33.92,22.62,5.37,217.48,73.81,82.45,80.3,제조업,72798,3.769687243,1,-0.549908523,0.022341272,성숙기,14.3053843,49.34,32.4,8,,30000,대기업,62132220,17.42234122,,,,,,,,,
1995,(주)아모레퍼시픽,90430,2015,-17.48,2.37,2006-06-29,4443101431.0,534235039,7.52,28.44,17.03,23.04,37.1,52.34,49.33,12.27,14.1,18.62,24.53,11.3,9599.06,77.39,210.25,173.1,78.81,31.75,25.85,4.5,251.98,75.15,96.77,77.72,제조업,60672,5.638869174,1,-0.390769028,0.021275111,성숙기,15.05925275,49.28,34.77,9,,30000,대기업,93171803,17.4402269,,,,,,,,,
1996,(주)아모레퍼시픽,90430,2016,-11.17,6.77,2006-06-29,5181577130.0,593918587,17.45,15.45,15.94,18.44,9.73,10.69,14.2,11.44,13.42,17.7,25.24,9.88,11144.32,78.66,180.7,145.7,53.25,32.98,30.06,3.79,217.52,74.56,111.96,74.0,제조업,59000,3.852578494,1,-0.721114756,0.023131603,성숙기,16.51325977,47.57,41.54,10,,30000,중견기업,109036525,18.35883358,,,,,,,,,
1997,(주)아모레퍼시픽,90430,2017,-0.83,-1.72,2006-06-29,5375684239.0,317768947,20.65,-20.74,7.09,-9.24,-29.68,-38.36,-38.63,7.77,7.54,9.81,26.93,10.55,11941.1,88.57,160.3,124.49,57.74,28.75,25.06,3.1,193.63,77.06,120.04,85.01,제조업,53000,3.65108297,0,-0.418034658,0.025319617,성숙기,3.588909362,47.56,39.82,11,,30000,중견기업,88343403,27.80114414,,,,,,,,,
1998,(주)아모레퍼시픽,90430,2018,8.36,-1.03,2006-06-29,5371137218.0,274660919,2.86,-6.57,6.46,3.01,-19.18,-15.69,-7.39,6.34,6.23,7.75,27.19,11.23,12718.5,85.55,205.35,152.5,96.37,20.8,17.16,2.61,206.42,82.17,127.89,88.3,제조업,65000,2.230926282,0,-0.584453509,0.026032874,성숙기,-0.107565291,47.56,38.79,12,,30000,중견기업,81445695,29.65317938,,,,,,,,,
1999,(주)아모레퍼시픽,90430,2019,-8.37,-1.46,2006-06-29,5989007791.0,329297061,10.04,15.05,1.53,5.73,-11.23,-28.11,-30.74,4.01,3.94,5.36,26.89,11.69,13203.77,93.04,169.05,126.62,63.15,33.12,23.71,12.56,21.42,76.24,132.31,95.72,제조업,64000,2.144884281,0,-1.083467756,0.024628304,성숙기,11.39170528,47.79,37.33,13,,30000,중견기업,68553775,20.81821647,,,,,,,,,
2000,(주)아모레퍼시픽그룹,2790,2013,10.68,-1.13,1973-04-30,4921856148.0,37738432,7.4,12.59,7.44,13.51,4.6,5.59,8.54,9.11,7.52,7.94,30.79,11.96,4996.06,86.2,240.92,187.82,56.58,25.91,16.48,4.13,149.6,81.35,90.08,112.5,제조업,69000,0.920444445,1,-0.464981995,1.330485797,성장기,8.949830716,61.49,19.91,68,,30000,대기업,20854392,55.26035634,,,,,,,,,
2001,(주)아모레퍼시픽그룹,2790,2014,-10.7,-1.8,1973-04-30,5499725184.0,55875267,0.95,35.16,9.04,20.96,40.31,36.41,39.29,10.56,9.55,10.01,27.76,10.83,5428.53,78.68,271.37,223.22,53.96,27.21,17.88,3.89,237.53,80.34,99.4,98.83,제조업,71000,1.784784433,1,-0.702987193,0.867573559,성숙기,12.7353843,61.48,18.11,69,,30000,대기업,27101121,48.50289306,,,,,,,,,
2002,(주)아모레퍼시픽그룹,2790,2015,-0.13,-2.95,1973-04-30,6147969195.0,42538320,6.13,20.97,9.27,20.15,38.62,17.12,10.46,11.9,11.57,10.74,24.99,11.15,5911.93,73.86,259.37,219.18,102.52,25.78,20.02,3.54,268.63,81.05,112.1,93.52,제조업,71000,2.155760167,1,-0.504319995,1.148008948,성숙기,11.57925275,61.48,15.16,70,,30000,대기업,32514921,76.43677747,,,,,,,,,
2003,(주)아모레퍼시픽그룹,2790,2016,0.05,3.13,1973-04-30,7088395210.0,45008701,14.84,15.94,11.87,18.31,18.52,31.47,37.72,12.12,12.26,12.76,24.5,9.96,6588.06,74.47,222.73,186.53,73.35,27.33,23.73,3.75,240.67,79.88,127.38,88.1,제조업,86000,1.704757862,1,-0.738818591,1.204529536,성숙기,15.19325977,61.95,18.29,71,,30000,중견기업,38345199,85.19508039,,,,,,,,,
2004,(주)아모레퍼시픽그룹,2790,2017,15.82,4.31,1973-04-30,7335236006.0,74005161,16.0,-14.16,5.79,-9.98,-32.45,-40.82,-39.19,8.12,6.79,6.95,26.77,10.51,6957.08,81.07,215.74,176.66,103.15,23.66,19.74,3.75,155.32,82.17,135.59,106.92,제조업,54000,1.834614317,0,-0.456294401,0.932118403,성숙기,3.318909362,61.96,22.6,72,,30000,중견기업,30016220,40.5596307,,,,,,,,,
2005,(주)아모레퍼시픽그룹,2790,2018,-15.11,-0.01,1973-04-30,7387374444.0,49452021,1.84,-1.44,4.06,0.81,-24.88,-29.77,-25.33,6.19,5.11,4.65,26.63,11.39,7230.54,78.46,277.35,221.84,144.54,18.34,14.38,3.43,120.55,85.79,142.58,111.45,제조업,81000,0.910361224,0,-0.673569556,1.3296243,성숙기,0.682434709,61.96,22.59,73,,30000,중견기업,25851732,52.27639129,,,,,,,,,
2006,(주)아모레퍼시픽그룹,2790,2019,3.27,0.86,1973-04-30,8281393134.0,118327675,9.75,16.72,7.97,3.39,-9.32,-6.01,-11.07,4.49,3.6,4.12,26.13,11.72,7310.91,82.95,237.05,194.26,115.63,27.8,18.92,12.56,18.87,79.96,137.96,121.65,제조업,83000,1.018499479,1,-1.17783646,0.641585223,성숙기,11.99170528,61.96,23.45,74,,30000,중견기업,30735975,25.97530544,,,,,,,,,
2007,(주)아바코,83930,2013,-0.6,0.78,2005-10-11,137604741.0,-15088319,-33.72,56.02,-9.25,76.17,49.37068527,860.9023444,45.22930641,-8.96,-11.41,-18.12,88.48,0.03,942.43,53.37,175.53,173.78,36.97,75.22,69.42,0.27,49.49,54.78,9.42,77.24,제조업,39652,0.853731666,0,1.942896343,0.026473455,쇠퇴기,10.41983072,25.28,1.06,13,,30000,중견기업,0,0.0,,,,,,,,,
2008,(주)아바코,83930,2014,-0.76,1.13,2005-10-11,124074787.0,6895386,-9.07,-10.17,8.92,-10.5,-6.45,860.9023444,45.22930641,4.79,5.47,8.73,84.94,0.03,1033.31,44.56,267.92,261.19,68.7,45.06,37.51,0.0,532.43,66.61,10.33,78.47,제조업,36970,0.823508904,0,-1.635605245,0.026457776,성숙기,-8.834615704,25.28,2.19,14,,30000,중견기업,750567,10.8850614,,,,,,,,,
2009,(주)아바코,83930,2015,-0.16,-0.29,2005-10-11,144384111.0,9217795,-10.99,28.5,10.81,-7.82,7.68,37.94,43.86,7.17,7.36,10.95,82.92,0.02,1148.89,35.79,256.46,244.49,86.72,52.33,45.44,0.0,999999999.0,63.64,11.49,101.29,제조업,41975,0.856728433,0,-1.308409697,0.031795853,쇠퇴기,16.15925275,24.74,1.9,15,,30000,중견기업,750617,8.143129675,,,,,,,,,
2010,(주)아바코,83930,2016,0.92,1.53,2005-10-11,173786346.0,14208527,32.58,16.61,8.35,45.01,27.31,40.77,35.25,6.87,8.63,14.08,86.06,0.02,1305.03,43.72,206.17,197.83,25.18,68.94,60.74,2.7,592.25,60.16,13.07,83.96,제조업,47361,0.967715527,0,0.37379341,0.022798198,쇠퇴기,20.25325977,22.47,3.43,16,,30000,중견기업,2855346,20.09600291,,,,,,,,,
2011,(주)아바코,83930,2017,-0.92,-0.84,2005-10-11,186316025.0,383040,-8.46,12.68,2.19,-6.81,-85.24,-106.1,-108.39,-0.98,-1.01,-0.82,87.88,0.01,1273.9,39.53,195.08,192.02,56.15,78.9,71.44,1.64,21.81,54.26,12.64,94.47,제조업,43000,1.035846072,0,-0.129752652,0.02383836,성장기,7.048909362,26.93,2.59,17,,30000,중견기업,0,0.0,,,,,,,,,
2012,(주)아바코,83930,2018,28.24,1.18,2005-10-11,212793720.0,23026020,-2.37,18.91,13.6,30.85,1172.65,860.9023444,45.22930641,10.48,12.79,22.73,84.7,0.01,1513.66,33.72,190.75,72.78,11.54,78.5,75.9,4.19,525.99,56.89,15.14,83.62,제조업,54000,0.88607177,0,0.55366312,0.015374858,쇠퇴기,14.18243471,39.77,3.77,18,,30000,중견기업,2877823,12.49813472,,,,,,,,,
2013,(주)아바코,83930,2019,-25.3,3.05,2005-10-11,198606306.0,20062417,33.07,-15.92,9.36,-7.15,2.05,-23.1,-21.34,8.66,9.52,15.7,78.16,0.03,1713.52,41.03,232.01,108.27,29.69,52.34,47.98,0.9,245.72,69.01,17.14,82.88,제조업,58136,0.832221661,0,-1.388065061,0.04599821,성숙기,-6.778294717,26.26,6.82,19,,30000,중견기업,4076264,20.31791085,,,,,,,,,
2014,(주)아바텍,149950,2013,0.99,-0.63,2012-11-06,113209882.0,15538161,30.63,-3.66,14.16,23.11,-7.05,-5.36,6.38,14.98,15.06,17.32,74.54,0.0,1136.72,72.78,299.73,274.26,160.49,15.6,14.28,2.04,1018.15,81.87,11.37,97.07,제조업,28661,1.47084009,0,0.031074605,0.005596117,성숙기,15.36983072,33.82,0.49,13,,30000,중소기업,1601948,10.30976574,,,,,,,,,
2015,(주)아바텍,149950,2014,23.61,3.23,2012-11-06,132094310.0,23405175,3.14,39.7,15.02,13.86,61.3,49.45,41.38,19.66,19.38,22.58,68.48,0.0,1387.41,65.27,330.89,323.3,247.99,17.27,15.72,1.78,847.57,85.64,13.87,108.78,제조업,38097,1.658361477,1,-0.806538841,0.006155515,성숙기,17.6753843,32.28,3.72,14,,30000,중소기업,3116894,13.3171147,,,,,,,,,
2016,(주)아바텍,149950,2015,-15.95,2.07,2012-11-06,129537753.0,8949390,-10.62,8.97,6.16,-37.15,-66.96,-66.74,-58.82,10.4,6.04,6.81,79.76,0.0,1466.58,54.95,641.79,620.4,419.67,8.34,8.32,0.0,681.58,92.31,14.67,164.89,제조업,37633,0.901772134,0,-2.342602497,0.011971202,성숙기,-2.150747247,30.87,5.79,15,,30000,중소기업,1562447,17.4586983,,,,,,,,,
2017,(주)아바텍,149950,2016,-8.73,-3.73,2012-11-06,130366381.0,8000745,-11.05,12.68,0.56,3.77,8.7,3.02,-26.87,10.33,6.27,6.79,77.95,0.0,1453.02,48.61,811.11,792.31,579.0,8.42,7.37,0.0,999999999.0,90.88,14.53,164.39,제조업,39175,0.855480682,1,-1.076048844,0.018733496,성숙기,0.533259767,32.06,2.06,16,,30000,중소기업,2989190,37.36139572,,,,,,,,,
2018,(주)아바텍,149950,2017,8.71,2.08,2012-11-06,150213583.0,14367999,-2.45,29.59,14.36,21.26,49.01,77.23,108.94,15.1,10.29,11.2,77.24,0.0,1586.58,41.46,736.33,726.64,298.18,9.24,9.21,0.0,999999999.0,86.12,15.87,149.38,제조업,40366,0.895564288,1,0.796071597,0.014378004,성숙기,15.05890936,36.29,4.14,17,,30000,중소기업,3121190,21.72320585,,,,,,,,,
2019,(주)아바텍,149950,2018,-7.79,-1.66,2012-11-06,145995227.0,7726745,43.49,-31.9,-0.36,-22.27,-65.29,-46.22,-43.52,10.39,5.22,5.63,84.93,0.0,1650.6,60.69,710.15,696.65,243.92,6.55,6.46,0.0,999999999.0,92.19,16.51,143.81,제조업,36663,0.652087541,0,-1.306194791,0.02017372,성숙기,-2.847565291,36.1,2.48,18,,30000,중소기업,1482964,19.19260957,,,,,,,,,
2020,(주)아바텍,149950,2019,27.1,-0.1,2012-11-06,144778503.0,7237344,3.38,4.24,5.055,0.0,49.37068527,860.9023444,45.22930641,9.6,5.0,5.32,83.41,0.0,1718.01,77.57,494.91,480.79,207.03,6.39,5.82,0.0,999999999.0,96.76,17.18,107.59,제조업,35882,0.895066556,0,-1.11950156,0.031810758,성숙기,-0.108294717,36.12,2.38,19,,30000,중소기업,1403542,19.39305358,,,,,,,,,
2021,(주)아세아텍,50860,2014,-0.37,1.24,2010-01-26,92286169.0,3129736,2.42,-3.66,1.75,-7.16,-9.4,-61.4,-66.47,2.46,2.84,3.13,78.5,0.36,873.46,34.53,936.57,488.92,77.75,8.35,7.88,0.0,35.31,82.82,8.73,84.74,제조업,41163,0.613860708,0,-1.497655048,0.011268326,쇠퇴기,-0.804615704,28.08,1.52,36,,30000,중소기업,875000,27.95762965,,,,,,,,,
2022,(주)아세아텍,50860,2015,0.39,-0.21,2010-01-26,86364227.0,3088274,2.94,-10.8,-7.45,-7.61,-59.96,13.22,11.36,3.01,3.35,3.65,80.05,0.5,893.23,38.41,818.47,411.94,93.27,9.56,8.69,0.0,9.7,90.5,8.93,84.37,제조업,42172,0.710341586,0,-1.287443972,0.010452987,성숙기,-6.630747247,28.08,1.31,37,,30000,중소기업,740000,23.96160444,,,,,,,,,
