,target,거래소코드,상장일,수명주기,통계청 한국표준산업분류 10차(대분류),회계년도,회사명,대주주지분변화분,외국인지분분변화,자산,당기순이익(손실),비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,1인년간평균급여(직원),토빈Q,WW지수,RDS,산업평균_총자산증가율차분,보통주식비율,외국인_주식분포비율,업력
505,0,69620,2002/11/01,성숙기,제조업,2019,(주)대웅제약,0.0,2.56,54433236.0,2458255.0,77.57,-28.36,8.34,0.28,164.29,968.58,581.14,2.77,4.43,8.4,84.57,0.11,498.31,76.82,248.16,163.45,66.46,78.75,41.08,41.5,10.65,46.79,4.98,44.61,49000.0,0.8886245287713558,-0.9280091671317512,0.0459727353194352,-3.870747247365109,25.04,3.24,16.0
506,0,7680,2017/12/01,쇠퇴기,건설업,2017,(주)대원,-0.76,1.13,124074787.0,6895386.0,-9.07,-10.17,8.92,-10.5,-6.45,860.9023444180505,45.22930641330159,4.79,5.47,8.73,84.94,0.03,1033.31,44.56,267.92,261.19,68.7,45.06,37.51,0.0,532.43,66.61,10.33,78.47,36970.0,0.8235089042707766,-1.6356052452551268,0.0264577758992067,-8.83461570353346,25.28,2.19,14.0
507,0,7680,2017/12/01,성장기,건설업,2018,(주)대원,0.92,1.5300000000000002,173786346.0,14208527.0,32.58,16.61,8.35,45.01,27.31,40.77,35.25,6.87,8.63,14.08,86.06,0.02,1305.03,43.72,206.17,197.83,25.18,68.94,60.74,2.7,592.25,60.16,13.07,83.96,47361.0,0.9677155269724124,0.3737934098997948,0.0227981983848028,20.253259767156067,22.47,3.43,16.0
508,0,7680,2017/12/01,도입기,건설업,2019,(주)대원,-0.92,-0.8400000000000003,186316025.0,383040.0,-8.46,12.68,2.19,-6.81,-85.24,-106.1,-108.39,-0.98,-1.01,-0.82,87.88,0.01,1273.9,39.53,195.08,192.02,56.15,78.9,71.44,1.64,21.81,54.26,12.64,94.47,43000.0,1.0358460719629456,-0.1297526516416646,0.0238383600214419,7.04890936238123,26.93,2.59,17.0
509,0,290380,2018/08/10,성장기,제조업,2018,(주)대유,-25.3,3.0500000000000003,198606306.0,20062417.0,33.07,-15.92,9.36,-7.15,2.05,-23.1,-21.34,8.66,9.52,15.7,78.16,0.03,1713.52,41.03,232.01,108.27,29.69,52.34,47.98,0.9,245.72,69.01,17.14,82.88,58136.0,0.8322216608519973,-1.3880650614643568,0.0459982102807002,-6.778294717190216,26.26,6.82,19.0
510,1,290380,2018/08/10,성숙기,제조업,2019,(주)대유,-23.07,1.6,121634293.0,496368.0,14.13,9.42,-1.18,2.11,-31.14,-83.05,-99.66,0.48,0.43,0.5,81.42,0.42,1074.88,50.2,342.33,244.87,18.46,23.57,21.43,0.0,15.73,77.32,10.75,109.19,54509.0,0.8617892241951864,-1.029345973479534,0.0,11.181705282809784,34.78,2.3,41.0
511,0,2880,1977/02/18,성장기,제조업,2013,(주)대유에이텍,16.72,2.3999999999999995,791732913.0,39567068.0,6.64,16.54,9.1,22.06,4.59,0.68,0.88,1.54,5.23,11.68,94.93,0.01,1808.89,14.44,168.21,160.15,11.41,129.61,127.91,5.32,95.34,41.26,17.98,31.52,54000.0,1.74369424692592,-0.3908587799041088,6.216047697594724e-05,15.773202331496163,37.04,6.85,13.0
512,0,2880,1977/02/18,성장기,제조업,2014,(주)대유에이텍,-0.27,-5.37,241202452.0,10340825.0,3.38,4.24,5.055,0.0,49.37068527315937,860.9023444180505,45.22930641330159,4.48,4.29,9.19,86.88,0.0,1324.78,74.71,167.91,151.73,19.36,114.04,82.98,40.12,28.68,45.18,13.25,103.29,38429.0,1.6081479647976382,-1.215432647804831,0.0039563871079792,-0.1067402328439321,27.13,3.3,16.0
513,1,2880,1977/02/18,성숙기,제조업,2015,(주)대유에이텍,-0.0099999999999999,1.72,72454410.0,3059976.0,7.09,30.41,26.63,45.57,135.31,247.59,184.19,12.56,8.44,11.21,58.71,0.0,581.05,82.54,176.33,141.55,3.39,31.48,27.75,22.88,11.48,70.71,5.83,121.78,64000.0,1.4530708879970178,0.5008766655586196,0.1045830695757449,14.611705282809783,30.4,1.94,23.0
514,0,2880,1977/02/18,성장기,제조업,2016,(주)대유에이텍,-4.09,-2.630000000000001,211233455.0,17177840.0,-5.08,30.73,6.7,21.84,106.18,75.48,50.81,14.13,7.91,11.1,63.15,0.18,2323.3,70.47,298.32,266.02,84.65,22.98,17.6,7.57,45.16,80.16,24.9,172.34,43000.0,1.426262374044869,0.8108507053403984,0.0,7.32890936238123,39.68,11.5,16.0
515,1,2880,1977/02/18,성숙기,제조업,2017,(주)대유에이텍,0.54,-2.27,216779737.0,12585228.0,10.61,-8.1,4.93,1.56,-40.6,-22.49,-22.33,10.49,5.68,8.13,71.09,0.16,2391.22,75.19,316.79,275.3,58.08,21.74,14.69,8.66,27.39,80.97,25.31,166.16,33000.0,0.7340847148827383,-0.4897503178867048,0.0,2.6024347089184743,40.47,9.23,17.0
516,0,290120,2018/12/07,도입기,제조업,2019,(주)대유에이피,-0.43,-0.0400000000000009,208455083.0,2242611.0,6.77,-20.98,0.89,-24.32,-84.63,-67.47,-71.68,3.63,1.5,2.57,76.0,0.62,2364.75,80.13,261.93,216.23,53.94,16.84,14.01,8.26,3.0,84.32,24.86,198.76,21922.0,0.7863783500832168,-1.981470345447956,0.0,-3.948294717190216,40.46,9.19,18.0
517,0,12800,1989/12/05,도입기,제조업,2013,(주)대창,34.96,-0.21,101188791.0,-239944.0,-5.9,-1.13,1.57,2.79,14.2,-69.86,-62.75,0.88,0.81,2.07,82.28,0.0,777.8,102.99,137.13,94.15,48.51,147.99,105.74,102.65,1.66,37.12,7.78,86.25,32280.0,0.8034953223030404,-1.1519637212322242,0.0,-2.1746157035334592,58.88,0.06,15.0
518,0,12800,1989/12/05,성숙기,제조업,2014,(주)대창,-8.349999999999998,1.0,98294411.0,235912.0,-1.37,-3.92,2.15,2.34,-40.74,10.46,26.98,0.95,0.93,2.24,84.15,0.0,795.94,99.44,189.17,123.02,51.14,135.83,72.1,88.89,1.26,39.1,7.96,81.68,35788.0,0.8647531854786739,-0.931287730934988,0.0,-3.070747247365109,58.88,1.06,16.0
519,0,12800,1989/12/05,성숙기,제조업,2015,(주)대창,8.349999999999998,1.0099999999999998,97376932.0,961080.0,3.98,-4.52,3.81,9.07,-1.88,124.4,61.94,1.96,2.12,4.88,83.75,0.0,828.8,99.61,153.24,99.4,37.85,125.06,81.87,74.76,1.49,41.1,8.29,70.55,38329.0,1.087312963197485,-0.8654678361328367,0.0201429610436838,-1.036740232843932,58.88,2.07,17.0
520,0,12800,1989/12/05,성숙기,제조업,2016,(주)대창,-25.55,0.5800000000000001,96723157.0,2406418.0,2.4,-11.15,19.96,1.7,49.37068527315937,860.9023444180505,45.22930641330159,2.38,2.3,5.3,78.94,0.0,795.89,129.19,150.1,89.47,15.46,118.73,59.66,79.72,2.83,42.37,8.49,75.97,60744.0,0.8665536951611288,-1.0322094995734052,0.0198870350190535,-3.728294717190217,55.67,2.71,20.0
521,0,12800,1989/12/05,성숙기,제조업,2017,(주)대창,25.55,-0.15,100918539.0,1874108.0,-1.81,14.73,8.92,15.32,49.37068527315937,267.1,43.32,2.69,4.58,7.24,86.66,0.37,768.39,66.6,240.59,187.66,80.59,56.83,37.5,18.61,16.64,60.05,7.68,49.16,33000.0,0.6027325743588103,-0.0908941074720774,0.0373474102698088,7.029830716270698,33.33,0.07,21.0
522,0,12800,1989/12/05,성숙기,제조업,2018,(주)대창,0.0,0.31,101772733.0,1439532.0,-1.33,2.45,3.89,-23.43,-29.68,-33.77,-44.44,2.33,2.92,4.51,81.24,0.22,788.3,63.25,277.99,208.54,80.92,52.23,32.01,15.33,14.66,61.08,7.88,65.25,29000.0,0.8080432997706763,-0.9470453484490802,0.0610198994281501,1.8453842964665408,33.7,0.38,22.0
523,0,12800,1989/12/05,성숙기,제조업,2019,(주)대창,-8.349999999999998,0.7200000000000001,109937433.0,2127092.0,1.03,13.0,0.85,7.6,-68.64,-46.52,-55.88,1.16,1.5,2.36,83.72,0.3,795.54,63.36,229.62,172.67,80.07,63.05,43.42,22.12,5.36,57.07,7.96,66.14,35000.0,0.8786516076466876,-0.8849404155589167,0.0787040101731511,7.80925275263489,32.73,1.1,23.0
524,0,96350,2007/12/17,쇠퇴기,제조업,2013,(주)대창솔루션,8.349999999999998,-0.78,114884572.0,1803272.0,-1.76,8.48,4.63,16.76,341.26,154.47,204.22,2.48,3.52,5.84,82.35,0.25,835.16,59.33,266.39,203.67,109.44,62.41,38.7,23.58,15.53,57.49,8.38,60.47,36000.0,0.9657096245264334,-0.3336547920329394,0.099317783805263,4.393259767156068,29.83,0.32,24.0
525,0,96350,2007/12/17,도입기,제조업,2014,(주)대창솔루션,-8.369999999999997,1.7299999999999998,130894359.0,1558676.0,-0.03,21.97,6.65,4.54,88.4,40.26,42.11,3.36,4.57,7.75,79.69,0.37,894.68,55.69,219.56,159.42,72.05,73.75,53.77,25.62,25.06,53.97,8.96,67.68,35000.0,0.7845008669319355,0.0920074079192528,0.1785684873667634,13.77890936238123,30.24,2.05,25.0
526,0,96350,2007/12/17,도입기,제조업,2015,(주)대창솔루션,-7.73,0.7999999999999998,69364376.0,5654928.0,-1.91,42.64,25.11,-6.35,-24.94,-4.45,-1.81,10.55,8.72,15.27,80.74,0.04,1082.85,89.48,137.03,115.29,76.88,68.53,57.69,56.67,5.13,55.19,10.83,127.48,38344.0,1.6602598325111435,-1.405017665226714,0.0087300518571514,14.823259767156069,23.76,5.87,16.0
527,0,96350,2007/12/17,도입기,제조업,2016,(주)대창솔루션,-3.27,0.47,87283599.0,1952586.0,-23.91,19.99,3.72,-2.96,49.37068527315937,860.9023444180505,45.22930641330159,4.1,2.29,2.68,80.69,0.0,823.01,28.81,552.28,382.64,29.95,17.61,16.08,10.67,2.56,75.82,8.23,176.17,30000.0,0.5420177967569829,-1.354701780030794,0.0395552358355863,6.125384296466541,45.2,0.66,44.0
528,0,96350,2007/12/17,도입기,제조업,2017,(주)대창솔루션,0.0,-0.17,87781842.0,3797826.0,18.75,-5.33,3.88,9.68,157.33,94.5,53.54,7.28,4.34,5.02,80.43,0.0,837.04,32.94,612.25,425.25,73.9,13.87,13.22,5.65,7.99,78.45,8.37,154.04,36383.0,0.633532053701949,-0.6764425557766036,0.0291205315125441,0.3592527526348908,44.1,0.49,45.0
529,0,140520,2014/12/05,성숙기,제조업,2014,(주)대창스틸,-24.44,-1.77,105938029.0,3925313.0,-5.87,10.3,3.4,36.5,49.37068527315937,860.9023444180505,45.22930641330159,8.35,3.78,4.4,81.02,0.0,776.19,39.26,520.76,377.58,27.76,16.83,14.89,11.59,7.71,76.63,7.76,189.33,34549.0,0.4873968863060497,0.7664998065120412,0.0222155266420235,4.252434708918474,41.02,1.33,48.0
530,0,140520,2014/12/05,성장기,제조업,2015,(주)대창스틸,7.69,-0.1600000000000001,117389875.0,4763021.0,71.95,-20.14,5.15,-5.17,42.94,21.34,21.08,10.69,4.27,5.12,81.53,0.0,796.25,64.21,409.08,241.28,41.48,23.11,14.4,19.97,7.9,72.89,7.96,173.49,33681.0,0.5214903573838885,-1.2158258711288368,0.0263570082386178,10.701705282809783,42.6,1.17,49.0
531,0,140520,2014/12/05,성장기,제조업,2016,(주)대창스틸,-16.64,0.2000000000000001,439409021.0,17962110.0,13.79,-8.17,22.19,-1.21,1.81,12.62,7.96,5.19,5.12,12.21,87.51,0.0,438.24,116.71,104.42,86.68,5.05,118.34,97.33,86.19,2.97,37.32,4.4,89.9,53691.0,1.3592996433680409,-1.3001152649796663,0.0,2.283259767156068,47.26,1.84,60.0
532,0,140520,2014/12/05,도입기,제조업,2017,(주)대창스틸,4.4,-0.4600000000000002,477572307.0,10670151.0,14.73,1.74,3.09,7.72,-15.13,-42.41,-52.23,2.8,2.82,6.3,89.55,0.0,454.89,129.87,92.61,71.93,4.18,130.16,108.29,100.69,2.81,35.64,4.57,92.4,41067.0,1.0998273110672645,0.2693775085474612,0.0,8.52890936238123,47.37,1.38,61.0
533,0,140520,2014/12/05,성숙기,제조업,2018,(주)대창스틸,5.53,-2.48,87638101.0,2509528.0,6.94,16.35,5.55,5.54,-38.08,-41.81,-39.69,5.77,3.84,6.34,84.34,0.17,1176.27,90.82,150.29,68.95,26.25,69.11,52.09,53.14,5.23,54.5,11.76,142.83,32534.0,1.0587149138478025,-1.0540186660191089,0.0019452431344328,12.09538429646654,36.2,1.13,15.0
534,0,140520,2014/12/05,쇠퇴기,제조업,2019,(주)대창스틸,2.18,0.07,89437401.0,2580520.0,5.47,-1.91,3.79,3.32,-36.87,-30.57,-31.63,3.88,2.51,4.21,84.44,0.51,1224.67,92.29,159.14,73.06,34.77,66.28,46.49,46.92,4.01,55.6,12.25,148.45,34906.0,1.0328375759711532,-0.9064697292017098,0.0027062642348895,1.8392527526348907,39.44,1.2,16.0
535,0,131220,2011/10/11,도입기,도매 및 소매업,2013,(주)대한과학,-2.91,0.5900000000000001,90145433.0,1509168.0,-2.06,4.35,0.46,12.11,-12.45,-52.94,-73.24,1.63,1.16,1.94,83.55,0.49,1230.77,89.97,142.09,70.55,33.61,66.83,54.09,44.11,4.06,55.44,12.31,132.96,35812.0,1.2061394362596272,-0.7597005879655465,0.0026475769453819,0.683259767156068,39.69,1.79,17.0
536,0,131220,2011/10/11,성장기,도매 및 소매업,2014,(주)대한과학,-4.8,-0.79,93638264.0,-671601.0,4.38,3.29,-3.78,-3.11,-91.64,-230.1,-405.75,-2.21,-1.5,-2.56,87.22,0.48,1180.53,97.57,142.3,67.72,25.42,80.03,57.95,57.47,0.3,51.21,11.81,140.6,35414.0,1.0005570977907066,-0.0152603861868629,0.0024453785348645,3.7089093623812297,39.69,1.0,18.0
537,0,131220,2011/10/11,성숙기,도매 및 소매업,2015,(주)대한과학,41.84,-0.4499999999999999,104988723.0,488260.0,3.36,22.49,1.4,-16.58,188.39,860.9023444180505,45.22930641330159,0.42,0.22,0.45,83.49,0.74,1223.09,99.49,156.79,64.78,15.57,99.15,63.56,76.45,0.52,47.3,12.23,196.48,33827.0,0.9601027980881336,-1.0868357262173178,0.0065186275122134,12.092434708918471,40.53,0.55,19.0
538,0,131220,2011/10/11,쇠퇴기,도매 및 소매업,2016,(주)대한과학,-0.7999999999999998,-0.27,216208846.0,8162377.0,12.63,-1.68,4.23,0.16,-76.03,-81.42,-75.49,0.71,1.66,4.76,90.53,0.0,1676.34,72.71,128.53,70.99,24.09,132.48,124.31,37.16,6.53,40.57,16.61,39.36,31000.0,1.0613719223125588,-0.7886828441419762,0.0280131548315508,2.349830716270698,26.56,2.51,18.0
539,0,131220,2011/10/11,성숙기,도매 및 소매업,2017,(주)대한과학,-7.0,0.6600000000000001,176819976.0,6734382.0,-2.16,-17.28,22.31,-2.34,49.37068527315937,860.9023444180505,45.22930641330159,1.43,3.0,6.01,90.22,0.01,1585.04,65.83,155.4,115.04,59.64,65.29,64.0,17.99,5.32,56.91,15.85,38.64,34000.0,0.96083981484083,-1.1350936772538789,0.0288323327752852,-12.070747247365109,22.79,3.41,20.0
540,1,131220,2011/10/11,성숙기,도매 및 소매업,2018,(주)대한과학,9.91,0.71,175342562.0,-1397722.0,-15.76,9.04,8.51,-18.92,1.38,69.28,63.93,3.03,5.54,8.87,89.0,0.0,1118.97,51.09,199.83,151.12,98.36,51.03,50.01,11.89,7.66,60.78,11.19,49.15,35000.0,0.96789124707782,-1.8156067998201848,0.0381802143389875,-0.946740232843932,22.79,4.12,21.0
541,0,131220,2011/10/11,성숙기,도매 및 소매업,2019,(주)대한과학,-15.83,-0.7999999999999994,177047175.0,-9950369.0,-6.85,-3.81,2.62,-16.3,-44.39,76.91,605.72,2.75,3.64,5.51,89.28,0.0,1206.09,45.9,222.35,166.73,111.34,45.73,44.9,20.65,1.9,64.89,12.06,65.23,37000.0,0.9684171803362578,-1.0435663159213286,0.0382897808114347,-4.817565291081526,22.79,3.72,23.0
542,0,3490,1966/03/18,성숙기,운수 및 창고업,2013,(주)대한항공,3.38,0.09,67371866.0,1697112.0,-2.37,11.77,9.6,-6.79,-15.93,-30.88,-13.12,4.21,3.94,5.97,67.45,1.6,761.87,63.76,197.44,132.56,69.58,45.21,41.26,23.23,5.07,62.92,7.7,109.41,40461.0,1.0634528335611189,-0.9873836054583094,0.0056009248964687,5.049830716270698,56.36,0.09,3.0
543,0,3490,1966/03/18,성숙기,운수 및 창고업,2014,(주)대한항공,9.66,4.82,76274859.0,4617051.0,3.34,20.94,20.05,11.21,153.49,139.5,142.35,9.24,8.8,12.44,63.5,0.78,880.97,55.21,229.3,151.75,58.95,37.76,36.0,21.04,20.38,66.99,8.84,104.78,42259.0,1.881278686808192,-0.8518613147600059,0.0049791257679605,14.20538429646654,53.82,4.91,4.0
544,0,3490,1966/03/18,쇠퇴기,운수 및 창고업,2015,(주)대한항공,16.66,0.7200000000000001,66721029.0,4497954.0,3.38,4.24,5.055,0.0,49.37068527315937,860.9023444180505,45.22930641330159,7.11,4.2,8.54,72.08,0.0,716.09,83.35,120.72,118.81,27.55,103.56,99.58,36.28,3.23,43.11,7.16,162.06,59602.0,1.2425452119450977,-1.242815038540397,0.077667562387044,0.9953842964665406,16.89,1.62,12.0
545,0,3490,1966/03/18,성숙기,운수 및 창고업,2017,(주)대한항공,1.2899999999999991,-1.4700000000000002,66699507.0,2580836.0,-14.07,9.56,-2.33,33.27,-68.65,-42.62,-55.14,5.08,3.85,7.56,81.97,0.0,748.95,76.9,124.3,123.2,61.68,97.71,97.19,37.56,1.16,45.1,7.49,124.74,58000.0,1.20692498563745,0.1611668280793656,0.045630104584184,-1.240747247365109,16.89,0.15,13.0
546,0,3490,1966/03/18,성숙기,운수 및 창고업,2018,(주)대한항공,7.539999999999999,0.0200000000000013,56150455.0,-1907041.0,1.94,-4.2,-3.34,-2.25,49.37068527315937,860.9023444180505,45.22930641330159,-5.32,-3.35,-4.0,61.55,0.66,605.12,35.88,485.93,417.46,102.51,19.78,17.27,9.22,-42.31,71.65,6.05,115.19,44000.0,0.9253122703992336,-1.240242692431349,0.242274780410018,-1.4446157035334592,56.14,8.3,17.0
547,1,16090,1990/09/20,성장기,제조업,2013,(주)대현,13.03,0.0,87815705.0,850414.0,-3.02,54.45,0.04,-1.2,-56.85,-40.05,-25.04,1.82,0.99,1.36,85.26,1.28,711.22,113.49,78.59,48.59,1.37,40.35,34.18,16.98,3.8,64.71,7.11,148.59,29000.0,0.6436011531194791,-1.2868610225944792,0.0003698156540239,5.405384296466541,75.53,0.25,34.0
548,0,16090,1990/09/20,성장기,제조업,2014,(주)대현,-40.82,0.11,81433868.0,2839936.0,-6.68,20.42,3.24,3.95,49.37068527315937,860.9023444180505,45.22930641330159,5.73,3.46,4.65,80.77,1.03,704.5,102.48,107.13,62.18,25.0,31.27,26.88,10.04,15.25,69.12,7.05,131.97,24000.0,1.6299153811532077,-1.0407856609354795,0.0042945110545423,-1.9467402328439325,75.53,0.33,36.0
549,1,16090,1990/09/20,성숙기,제조업,2015,(주)대현,1.99,-0.24,82381240.0,3579596.0,1.27,0.79,4.74,2.64,50.99,26.04,37.85,7.04,4.37,5.64,79.5,0.7,741.31,99.08,114.89,64.82,27.08,26.79,24.12,7.79,30.08,71.9,7.41,130.82,30000.0,1.3553598610557451,0.1856260908813019,0.005776683834199,0.9989093623812296,75.53,0.09,37.0
550,1,16090,1990/09/20,쇠퇴기,제조업,2016,(주)대현,0.79,0.4999999999999999,89182444.0,2316669.0,3.85,25.24,1.97,9.13,-22.74,-11.01,-19.46,4.4,2.71,3.44,80.16,1.06,780.27,95.94,121.34,68.14,2.75,30.98,28.88,14.8,12.83,69.91,7.8,138.38,33000.0,2.135338744473072,-0.7668112837320031,0.0058212106202326,8.711705282809785,75.53,0.58,39.0
551,0,16090,1990/09/20,쇠퇴기,제조업,2017,(주)대현,-12.78,-0.1099999999999994,36813000.0,2771313.0,-1.4,18.6,6.85,16.39,4.9,4.42,-3.22,8.66,7.89,9.08,71.7,0.29,713.39,44.16,495.97,350.79,92.91,16.73,14.63,0.0,49.61,75.62,7.13,112.05,41073.0,0.9775702455654252,-0.6348966533741628,0.0270747827660363,11.14538429646654,27.99,14.88,27.0
552,1,16090,1990/09/20,성숙기,제조업,2018,(주)대현,8.13,3.33,126285552.0,8253903.0,10.47,-3.31,12.06,17.71,49.42,58.89,59.84,2.74,6.72,15.04,79.28,0.66,115.55,64.56,154.49,119.14,29.46,108.87,93.41,17.37,15.92,28.01,1.18,35.7,34226.0,2.202895903246319,-0.423636516497646,0.0009371820325639,0.3592527526348908,36.3,3.74,39.0
553,1,16090,1990/09/20,쇠퇴기,제조업,2019,(주)대현,0.0,0.33,42174707.0,2871056.0,28.68,-6.28,7.05,29.14,26.69,-11.92,-28.75,4.23,6.74,9.8,83.07,0.0,1703.7,22.62,339.16,275.03,66.94,39.19,34.37,4.54,175.14,76.75,17.04,59.11,37465.0,1.0005696068024847,0.0355327883531144,0.0402240506505653,-2.160747247365109,40.1,0.33,14.0
554,0,161570,2013/11/13,성장기,제조업,2013,(주)더 미동,11.22,0.0,96314119.0,7373238.0,-3.38,49.92,34.85,15.27,87.68,860.9023444180505,45.22930641330159,14.4,8.1,12.91,63.02,0.04,587.18,89.11,165.57,130.05,84.78,46.86,34.88,33.61,13.33,58.18,5.87,171.61,37000.0,0.3190892188921959,-0.431951759966321,0.0600393679837957,12.109252752634893,25.39,0.0,14.0
555,0,161570,2013/11/13,쇠퇴기,제조업,2014,(주)더 미동,-0.02,0.97,120963274.0,3131678.0,-3.55,9.94,4.28,-0.21,-66.56,-65.05,-57.5,5.81,2.59,4.08,79.1,0.04,694.11,109.8,192.9,147.16,79.12,54.37,23.11,43.04,6.84,56.62,6.94,212.32,42000.0,1.0333589261563805,0.0698671465518609,0.0489148684388709,-0.1710906376187703,24.56,0.97,16.0
556,0,161570,2013/11/13,성장기,제조업,2015,(주)더 미동,5.09,-0.03,123812954.0,4622718.0,-4.45,19.12,1.67,13.2,112.29,47.61,42.27,7.58,3.78,5.85,76.3,0.05,730.47,103.19,146.21,109.87,58.82,55.41,35.72,29.76,6.69,58.22,7.3,189.04,44000.0,0.8900449290386853,-0.0581754333867418,0.0513488473629203,2.3324347089184743,23.72,0.94,17.0
557,0,161570,2013/11/13,쇠퇴기,제조업,2016,(주)더 미동,-0.33,7.370000000000001,135575184.0,10098863.0,-0.07,28.41,11.19,38.43,113.99,118.46,115.77,11.96,7.79,12.0,73.47,0.03,820.83,92.74,149.72,109.27,50.86,53.05,40.28,34.59,14.6,59.74,8.21,144.57,44000.0,1.9190233919357984,0.2338245674304042,0.0504001999934459,9.391705282809784,23.72,8.31,18.0
558,0,161570,2013/11/13,쇠퇴기,제조업,2017,(주)더 미동,-2.1,-0.0899999999999999,186533788.0,9223645.0,65.65,-8.47,9.25,19.25,-34.08,-13.54,-12.14,3.25,4.93,11.21,88.11,0.06,1496.49,90.45,163.13,140.25,67.92,129.27,85.1,96.65,5.03,42.39,14.96,63.61,35000.0,1.2162437913124886,-0.1070412300231117,0.0055778786870971,11.109830716270698,20.63,0.91,12.0
559,0,192080,2015/11/04,성장기,정보통신업,2015,(주)더블유게임즈,0.11,0.38,223973693.0,5106779.0,-0.88,33.72,2.15,1.74,-51.23,-66.66,-71.96,1.08,1.43,3.54,89.53,0.15,1523.94,87.64,137.92,119.44,41.71,169.1,131.57,93.19,2.85,37.44,15.26,76.84,34000.0,0.9824577182106828,-1.2237060723363022,0.003735617568865,21.06538429646654,21.97,1.29,13.0
560,0,192080,2015/11/04,성숙기,정보통신업,2016,(주)더블유게임즈,0.0499999999999999,-0.3999999999999999,285611568.0,26257075.0,9.85,-2.33,13.37,13.97,19.82,-23.77,-13.48,2.43,10.38,16.27,95.64,0.0,295.54,46.18,219.07,143.02,6.11,48.38,46.65,15.59,11.53,51.73,2.96,16.82,66000.0,1.0444970404139933,-0.4929473119663028,0.0,0.9989093623812296,49.84,2.85,27.0
561,0,192080,2015/11/04,성장기,정보통신업,2017,(주)더블유게임즈,12.9,2.02,321534151.0,24603696.0,16.88,10.63,11.26,-2.97,-0.95,8.11,0.11,2.71,10.49,15.67,95.45,0.0,338.88,48.52,207.88,100.93,1.25,50.14,48.89,20.55,13.01,52.69,3.39,19.95,61000.0,0.8719958145596796,-0.2293039454964822,0.0,12.552434708918474,49.84,4.87,28.0
562,1,192080,2019/03/12,성숙기,정보통신업,2019,(주)더블유게임즈,-13.1,2.06,285718635.0,27653672.0,8.41,-20.47,11.28,3.22,-0.47,18.03,13.45,3.1,12.38,16.62,95.79,0.01,387.18,47.27,365.27,260.19,6.36,19.9,19.88,9.05,14.78,67.75,3.87,15.63,79000.0,0.963908657060468,-0.9624808949115926,0.0,-11.248294717190216,50.02,6.93,29.0
563,0,12510,1988/10/28,성숙기,정보통신업,2013,(주)더존비즈온,11.87,1.04,123134971.0,3988310.0,13.36,-16.07,8.97,37.64,-8.86,-5.87,-0.37,5.08,5.5,8.53,85.1,0.03,487.48,90.34,137.28,109.16,46.57,51.11,44.26,21.8,9.35,55.57,5.24,75.17,44072.0,0.7204450887148867,0.7972551304559656,0.0930349629308827,-0.6775652910815257,40.82,1.9,20.0
564,1,12510,1988/10/28,성숙기,정보통신업,2014,(주)더존비즈온,-11.72,0.6299999999999999,135282080.0,5313289.0,4.86,17.31,9.98,4.65,36.36,47.71,50.82,6.8,7.38,11.5,83.31,0.01,546.12,86.89,152.28,122.1,60.77,52.28,42.94,26.89,11.61,56.01,5.8,75.17,42347.0,0.7646457489861185,-0.952675000931472,0.0813622022830974,9.751705282809784,40.82,2.53,21.0
565,1,12510,1988/10/28,성숙기,정보통신업,2015,(주)더존비즈온,7.89,-0.2099999999999999,80473223.0,5406661.0,3.38,4.24,5.055,0.0,49.37068527315937,860.9023444180505,45.22930641330159,7.39,6.65,8.77,80.35,0.06,641.24,28.66,327.29,176.29,33.98,31.88,31.54,16.4,18.74,65.6,6.41,110.49,32308.0,1.072602956327473,-0.7466501048927341,0.0184596015112353,-0.0401692837293019,40.19,0.36,22.0
566,1,12510,1988/10/28,성숙기,정보통신업,2016,(주)더존비즈온,-8.049999999999999,0.93,75306766.0,2319026.0,6.57,-10.03,0.02,-23.47,-70.0,-56.75,-56.76,4.18,2.97,3.79,84.79,0.03,664.36,30.54,402.84,255.43,64.86,23.4,23.05,16.25,6.35,72.62,6.64,134.67,23720.0,0.6769172062839612,-2.0650286591929783,0.0099486702368001,-5.424615703533459,40.67,1.29,23.0
567,1,12510,1988/10/28,성숙기,정보통신업,2017,(주)더존비즈온,1.66,0.5099999999999998,382685413.0,1886340.0,26.01,-19.64,4.44,6.8,-15.31,-73.87,-59.25,0.64,0.47,2.54,64.39,1.7,2267.3,66.09,231.53,221.4,108.55,35.91,30.16,5.46,46.66,71.68,26.57,110.14,29332.0,2.0591565152968085,0.1257441636743324,0.0,-1.4646157035334593,21.27,11.18,19.0
568,1,12510,1988/10/28,성숙기,정보통신업,2018,(주)더존비즈온,-2.68,-4.960000000000001,1115620587.0,12325434.0,4.69,17.0,4.7,7.45,-15.39,-129.75,-118.59,-2.46,-1.53,-2.1,67.22,2.07,3696.78,76.95,143.88,140.5,65.22,76.31,69.05,14.52,10.41,55.75,53.05,147.64,57810.0,1.210334639508584,0.0962344234786916,0.0,11.181705282809784,19.27,17.05,24.0
